Recipient,Office,Contributions(Total),Cycle
"DelBene, Suzan (D-WA)",House,"$1,000",2014
"Farenthold, Blake (R-TX)",House,"$1,000",2014
"Fischer, Deb (R-NE)",Senate,"$1,000",2014
"Heinrich, Martin (D-NM)",Senate,"$1,000",2014
"Hoyer, Steny H (D-MD)",House,"$1,000",2014
"Jeffries, Hakeem (D-NY)",House,"$1,000",2014
"Johnson, Hank (D-GA)",House,"$1,000",2014
"Leahy, Patrick (D-VT)",Senate,"$1,000",2014
"Maffei, Dan (D-NY)",House,"$1,000",2014
"Matsui, Doris O (D-CA)",House,"$1,000",2014
"McCaskill, Claire (D-MO)",Senate,"$1,000",2014
"McNerney, Jerry (D-CA)",House,"$1,000",2014
"Nadler, Jerrold (D-NY)",House,"$1,000",2014
"Peters, Gary (D-MI)",House,"$1,000",2014
"Portman, Rob (R-OH)",Senate,"$1,000",2014
"Richmond, Cedric (D-LA)",House,"$1,000",2014
"Scalise, Steve (R-LA)",House,"$1,000",2014
"Swalwell, Eric (D-CA)",House,"$1,000",2014
"Welch, Peter (D-VT)",House,"$1,000",2014
"Wyden, Ron (D-OR)",Senate,"$1,000",2014
"Yoder, Kevin (R-KS)",House,"$1,000",2014
"Ellmers, Renee (R-NC)",House,$750,2014
"Kind, Ron (D-WI)",House,$550,2014
"Markey, Ed (D-MA)",Senate,$550,2014
"Bera, Ami (D-CA)",House,$500,2014
"Cain, Emily (D-ME)",House,$500,2014
"Curbelo, Carlos (R-FL)",House,$500,2014
"Garcia, Joe (D-FL)",House,$500,2014
"Marino, Tom (R-PA)",House,$500,2014
"McHenry, Patrick (R-NC)",House,$500,2014
"Meehan, Patrick (R-PA)",House,$500,2014
"Franken, Al (D-MN)",Senate,$250,2014
"Murphy, Patrick (D-FL)",House,$250,2014
"Sasse, Ben (R-NE)",Senate,$210,2014
"Isola, Chris (R-NJ)",House,$150,2014
"Holding, George (R-NC)",House,$50,2014
"Obama, Barack (D)",Pres,$-700,2014
"Clinton, Hillary (D)",Pres,"$89,275",2016
"Lofgren, Zoe (D-CA)",House,"$15,650",2016
"Harris, Kamala D (D-CA)",Senate,"$11,150",2016
"Sanders, Bernie (D-VT)",Senate,"$10,932",2016
"Leahy, Patrick (D-VT)",Senate,"$10,100",2016
"Hurd, Will (R-TX)",House,"$8,000",2016
"Portman, Rob (R-OH)",Senate,"$7,500",2016
"Khanna, Ro (D-CA)",House,"$7,150",2016
"Schumer, Charles E (D-NY)",Senate,"$7,002",2016
"McCarthy, Kevin (R-CA)",House,"$6,500",2016
"Wyden, Ron (D-OR)",Senate,"$6,002",2016
"Schatz, Brian (D-HI)",Senate,"$6,000",2016
"Walden, Greg (R-OR)",House,"$6,000",2016
"Nadler, Jerrold (D-NY)",House,"$5,500",2016
"Burgess, Michael (R-TX)",House,"$5,000",2016
"Jeffries, Hakeem (D-NY)",House,"$5,000",2016
"Murkowski, Lisa (R-AK)",Senate,"$5,000",2016
"Ryan, Paul (R-WI)",House,"$5,000",2016
"Eshoo, Anna (D-CA)",House,"$4,500",2016
"Issa, Darrell (R-CA)",House,"$4,500",2016
"Ayotte, Kelly (R-NH)",Senate,"$4,000",2016
"Blunt, Roy (R-MO)",Senate,"$4,000",2016
"Cardenas, Tony (D-CA)",House,"$4,000",2016
"Welch, Peter (D-VT)",House,"$3,523",2016
"McCaskill, Claire (D-MO)",Senate,"$3,500",2016
"Olson, Pete (R-TX)",House,"$3,500",2016
"Butterfield, G K (D-NC)",House,"$3,000",2016
"DelBene, Suzan (D-WA)",House,"$3,000",2016
"Farenthold, Blake (R-TX)",House,"$3,000",2016
"Grassley, Chuck (R-IA)",Senate,"$3,000",2016
"Moran, Jerry (R-KS)",Senate,"$3,000",2016
"Nelson, Bill (D-FL)",Senate,"$3,000",2016
"Shimkus, John M (R-IL)",House,"$3,000",2016
"Walters, Mimi (R-CA)",House,"$3,000",2016
"Bush, Jeb (R)",Pres,"$2,700",2016
"Christie, Chris (R)",Pres,"$2,700",2016
"Rubio, Marco (R-FL)",Senate,"$2,530",2016
"Booker, Cory (D-NJ)",Senate,"$2,500",2016
"Clarke, Yvette D (D-NY)",House,"$2,500",2016
"Hudson, Richard (R-NC)",House,"$2,500",2016
"McCaul, Michael (R-TX)",House,"$2,500",2016
"Swalwell, Eric (D-CA)",House,"$2,500",2016
"Toomey, Pat (R-PA)",Senate,"$2,500",2016
"Gottheimer, Josh (D-NJ)",House,"$2,010",2016
"Collins, Chris (R-NY)",House,"$2,000",2016
"Goodlatte, Bob (R-VA)",House,"$2,000",2016
"Kinzinger, Adam (R-IL)",House,"$2,000",2016
"Klobuchar, Amy (D-MN)",Senate,"$2,000",2016
"Lujan, Ben R (D-NM)",House,"$2,000",2016
"Matsui, Doris O (D-CA)",House,"$2,000",2016
"Peters, Gary (D-MI)",Senate,"$2,000",2016
"Ratcliffe, John Lee (R-TX)",House,"$2,000",2016
"Starrett, Grant (R-TN)",House,"$2,000",2016
"Pelosi, Nancy (D-CA)",House,"$1,980",2016
"Trump, Donald (R)",Pres,"$1,775",2016
"Kennedy, Joe III (D-MA)",House,"$1,500",2016
"Lee, Mike (R-UT)",Senate,"$1,500",2016
"Sasse, Ben (R-NE)",Senate,"$1,500",2016
"Scott, Tim (R-SC)",Senate,"$1,500",2016
"Honda, Mike (D-CA)",House,"$1,250",2016
"Lessig, Lawrence (D)",Pres,"$1,097",2016
"Masto, Catherine Cortez (D-NV)",Senate,"$1,011",2016
"Blackburn, Marsha (R-TN)",House,"$1,000",2016
"Campbell, Foster (D-LA)",Senate,"$1,000",2016
"Chaffetz, Jason (R-UT)",House,"$1,000",2016
"Chu, Judy (D-CA)",House,"$1,000",2016
"Cramer, Kevin (R-ND)",House,"$1,000",2016
"Flake, Jeff (R-AZ)",Senate,"$1,000",2016
"Franken, Al (D-MN)",Senate,"$1,000",2016
"Guthrie, Brett (R-KY)",House,"$1,000",2016
"Hatch, Orrin G (R-UT)",Senate,"$1,000",2016
"Hoyer, Steny H (D-MD)",House,"$1,000",2016
"Johnson, Hank (D-GA)",House,"$1,000",2016
"Johnson, Ron (R-WI)",Senate,"$1,000",2016
"Kasich, John (R)",Pres,"$1,000",2016
"Kind, Ron (D-WI)",House,"$1,000",2016
"Marino, Tom (R-PA)",House,"$1,000",2016
"Mullin, Markwayne (R-OK)",House,"$1,000",2016
"Pallone, Frank Jr (D-NJ)",House,"$1,000",2016
"Pompeo, Mike (R-KS)",House,"$1,000",2016
"Rogers, Mike D (R-AL)",House,"$1,000",2016
"Sensenbrenner, F James Jr (R-WI)",House,"$1,000",2016
"Thompson, Bennie G (D-MS)",House,"$1,000",2016
"Thune, John (R-SD)",Senate,"$1,000",2016
"Udall, Tom (D-NM)",Senate,"$1,000",2016
"Stein, Jill (3)",Pres,$750,2016
"Newhouse, Dan (R-WA)",House,$650,2016
"Aguilar, Pete (D-CA)",House,$500,2016
"Bishop, Mike (R-MI)",House,$500,2016
"Boozman, John (R-AR)",Senate,$500,2016
"Cruz, Ted (R-TX)",Senate,$500,2016
"Ellmers, Renee (R-NC)",House,$500,2016
"Gaetz, Matt (R-FL)",House,$500,2016
"Strange, Luther (R-AL)",Senate,$500,2016
"Hassan, Maggie (D-NH)",Senate,$303,2016
"Feingold, Russ (D-WI)",Senate,$299,2016
"Johnson, Gary (L)",Pres,$288,2016
"McGinty, Katie (D-PA)",Senate,$275,2016
"Paul, Rand (R-KY)",Senate,$250,2016
"Calone, David L (D-NY)",House,$200,2016
"Murphy, Stephanie (D-FL)",House,$150,2016
"Bennet, Michael F (D-CO)",Senate,$100,2016
"Stefanik, Elise (R-NY)",House,$100,2016
"Ellison, Keith (D-MN)",House,$95,2016
"Carroll, Morgan (D-CO)",House,$33,2016
"Kander, Jason (D-MO)",Senate,$30,2016
"Warren, Elizabeth (D-MA)",Senate,$25,2016
"Nolan, Rick (D-MN)",House,$23,2016
"Nelson, Tom (D-WI)",House,$22,2016
"Barragan, Nanette (D-CA)",House,$20,2016
"Kirkpatrick, Ann (D-AZ)",House,$20,2016
"Shaheen, Jeanne (D-NH)",Senate,$13,2016
"Bennett, LuAnn (D-VA)",House,$10,2016
"Bonoff, Terri (D-MN)",House,$10,2016
"Caforio, Bryan (D-CA)",House,$10,2016
"Kihuen, Ruben (D-NV)",House,$10,2016
"Otto, Bill (D-MO)",House,$10,2016
"Owens, Doug (D-UT)",House,$10,2016
"Santarsiero, Steve (D-PA)",House,$10,2016
"Strickland, Ted (D-OH)",Senate,$10,2016
"Sturgill, Jerry (D-ID)",Senate,$10,2016
"Tryon, Stephen P (D-UT)",House,$10,2016
"Wicklund, Mark (D-IL)",House,$10,2016
"Williams, Jay (D-SD)",Senate,$10,2016
"Schneider, Brad (D-IL)",House,$6,2016
"Applegate, Douglas L (D-CA)",House,$5,2016
"Duckworth, Tammy (D-IL)",House,$5,2016
"Grayson, Alan (D-FL)",House,$5,2016
"DeFazio, Peter (D-OR)",House,$2,2016
"Gillibrand, Kirsten (D-NY)",Senate,$2,2016
"Menendez, Robert (D-NJ)",Senate,$2,2016
"Merkley, Jeff (D-OR)",Senate,$2,2016
"Murray, Patty (D-WA)",Senate,$2,2016
"Clements, Paul (D-MI)",House,$1,2016
"Veasey, Marc (D-TX)",House,$-500,2016
