Recipient,Office,Contributions(Total),Cycle
"Durant, Clark (R-MI)",Senate,"$3,250",2012
"Cain, Herman (R)",Pres,"$3,000",2012
"Santorum, Rick (R)",Pres,"$2,900",2012
"Baucus, Max (D-MT)",Senate,"$2,500",2012
"Becerra, Xavier (D-CA)",House,"$2,500",2012
"Carper, Tom (D-DE)",Senate,"$2,500",2012
"Cuellar, Henry (D-TX)",House,"$2,500",2012
"Hensarling, Jeb (R-TX)",House,"$2,500",2012
"Kilmer, Derek (D-WA)",House,"$2,500",2012
"Thompson, Tommy G (R-WI)",Senate,"$2,500",2012
"Gingrich, Newt (R)",Pres,"$2,150",2012
"Blackburn, Marsha (R-TN)",House,"$2,000",2012
"Gonzalez, Charlie A (D-TX)",House,"$2,000",2012
"Markey, Ed (D-MA)",House,"$2,000",2012
"Paulsen, Erik (R-MN)",House,"$2,000",2012
"Tiberi, Pat (R-OH)",House,"$2,000",2012
"Cruz, Ted (R-TX)",Senate,"$1,250",2012
"Yoggerst, John (R-TX)",House,"$1,200",2012
"Johnson, Gary (L)",Pres,"$1,100",2012
"McCaskill, Claire (D-MO)",Senate,"$1,050",2012
"Ayotte, Kelly (R-NH)",Senate,"$1,000",2012
"Berkley, Shelley (D-NV)",House,"$1,000",2012
"Berman, Howard L (D-CA)",House,"$1,000",2012
"Boozman, John (R-AR)",Senate,"$1,000",2012
"Connolly, Gerry (D-VA)",House,"$1,000",2012
"Dent, Charlie (R-PA)",House,"$1,000",2012
"Dold, Bob (R-IL)",House,"$1,000",2012
"Eshoo, Anna (D-CA)",House,"$1,000",2012
"Garamendi, John (D-CA)",House,"$1,000",2012
"Giffords, Gabrielle (D-AZ)",House,"$1,000",2012
"Heitkamp, Heidi (D-ND)",Senate,"$1,000",2012
"Hinojosa, Ruben (D-TX)",House,"$1,000",2012
"Lofgren, Zoe (D-CA)",House,"$1,000",2012
"Richardson, Laura (D-CA)",House,"$1,000",2012
"Rogers, Hal (R-KY)",House,"$1,000",2012
"Sessions, Pete (R-TX)",House,"$1,000",2012
"Tong, William M (D-CT)",Senate,"$1,000",2012
"Brown, Sherrod (D-OH)",Senate,$750,2012
"Mandel, Josh (R-OH)",Senate,$750,2012
"Perry, Rick (R)",Pres,$750,2012
"Allen, George (R-VA)",Senate,$500,2012
"Clinton, Hillary (D-NY)",Senate,$500,2012
"Honda, Mike (D-CA)",House,$500,2012
"Horsford, Steven (D-NV)",House,$500,2012
"Krishnamoorthi, Raja (D-IL)",House,$500,2012
"Burch, Bill (R-TX)",House,$477,2012
"Scott, Bobby (D-VA)",House,$450,2012
"Bills, Kurt (R-MN)",Senate,$350,2012
"Bachmann, Michele (R-MN)",House,$250,2012
"Clayton, Taj (D-TX)",House,$250,2012
"Hudson, Richard (R-NC)",House,$250,2012
"Kaine, Tim (D-VA)",Senate,$250,2012
"Larson, John B (D-CT)",House,$250,2012
"LoBiondo, Frank (R-NJ)",House,$250,2012
"Lugar, Richard G (R-IN)",Senate,$250,2012
"Roberts, Trey (R-TX)",House,$250,2012
"Ros-Lehtinen, Ileana (R-FL)",House,$250,2012
"Stark, Pete (D-CA)",House,$250,2012
"Veasey, Marc (D-TX)",House,$250,2012
"Cantor, Eric (R-VA)",House,$200,2012
"Dewhurst, David H (R-TX)",Senate,"$-2,500",2012
"Cornyn, John (R-TX)",Senate,"$17,400",2014
"Carter, John (R-TX)",House,"$10,500",2014
"Castro, Joaquin (D-TX)",House,"$10,000",2014
"Horsford, Steven (D-NV)",House,"$9,500",2014
"Lujan, Ben R (D-NM)",House,"$9,500",2014
"Smith, Lamar (R-TX)",House,"$7,600",2014
"Markey, Ed (D-MA)",Senate,"$7,450",2014
"Sinema, Kyrsten (D-AZ)",House,"$7,000",2014
"Warner, Mark (D-VA)",Senate,"$6,600",2014
"Khanna, Ro (D-CA)",House,"$5,800",2014
"Cooper, Jim (D-TN)",House,"$5,200",2014
"Lonegan, Steve (R-NJ)",House,"$5,200",2014
"Clarke, Yvette D (D-NY)",House,"$5,000",2014
"Gallego, Pete (D-TX)",House,"$5,000",2014
"Landrieu, Mary L (D-LA)",Senate,"$5,000",2014
"Vela, Filemon (D-TX)",House,"$5,000",2014
"Thornberry, Mac (R-TX)",House,"$4,500",2014
"Hagan, Kay R (D-NC)",Senate,"$3,500",2014
"Lane, Steve (R-TN)",House,"$2,600",2014
"Diaz-Balart, Mario (R-FL)",House,"$2,500",2014
"Dold, Bob (R-IL)",House,"$2,500",2014
"McCaul, Michael (R-TX)",House,"$2,500",2014
"McConnell, Mitch (R-KY)",Senate,"$2,500",2014
"Scott, Austin (R-GA)",House,"$2,500",2014
"Thompson, Bennie G (D-MS)",House,"$2,500",2014
"Cuellar, Henry (D-TX)",House,"$2,000",2014
"DelBene, Suzan (D-WA)",House,"$2,000",2014
"Inhofe, James M (R-OK)",Senate,"$2,000",2014
"Lankford, James (R-OK)",House,"$2,000",2014
"Williams, Roger (R-TX)",House,"$2,000",2014
"Espaillat, Adriano (D-NY)",House,"$1,650",2014
"Cruz, Ted (R-TX)",Senate,"$1,500",2014
"Ayotte, Kelly (R-NH)",Senate,"$1,000",2014
"Brady, Kevin (R-TX)",House,"$1,000",2014
"Burgess, Michael (R-TX)",House,"$1,000",2014
"Clyburn, James E (D-SC)",House,"$1,000",2014
"Cole, Tom (R-OK)",House,"$1,000",2014
"Collins, Susan M (R-ME)",Senate,"$1,000",2014
"Connolly, Gerry (D-VA)",House,"$1,000",2014
"Costa, Jim (D-CA)",House,"$1,000",2014
"Crowley, Joseph (D-NY)",House,"$1,000",2014
"Ellmers, Renee (R-NC)",House,"$1,000",2014
"Farenthold, Blake (R-TX)",House,"$1,000",2014
"Flores, Bill (R-TX)",House,"$1,000",2014
"Goodlatte, Bob (R-VA)",House,"$1,000",2014
"Granger, Kay (R-TX)",House,"$1,000",2014
"Green, Gene (D-TX)",House,"$1,000",2014
"Hinojosa, Ruben (D-TX)",House,"$1,000",2014
"Honda, Mike (D-CA)",House,"$1,000",2014
"Jenkins, Lynn (R-KS)",House,"$1,000",2014
"Lofgren, Zoe (D-CA)",House,"$1,000",2014
"McAleer, Donna (D-UT)",House,"$1,000",2014
"Nunes, Devin (R-CA)",House,"$1,000",2014
"Nunn, Michelle (D-GA)",Senate,"$1,000",2014
"Price, Tom (R-GA)",House,"$1,000",2014
"Roby, Martha (R-AL)",House,"$1,000",2014
"Schock, Aaron (R-IL)",House,"$1,000",2014
"Tiberi, Pat (R-OH)",House,"$1,000",2014
"Veasey, Marc (D-TX)",House,"$1,000",2014
"Treadwell, Mead (R-AK)",Senate,$500,2014
"Tracy, Jim (R-TN)",House,$400,2014
"Brownsberger, Will (D-MA)",House,$300,2014
"Bellows, Shenna (D-ME)",Senate,$250,2014
"Beutler, Jaime Herrera (R-WA)",House,$250,2014
"Comstock, Barbara (R-VA)",House,$250,2014
"Gomez, Gabriel (R-MA)",Senate,$250,2014
"McCaskill, Claire (D-MO)",Senate,$250,2014
"Franken, Al (D-MN)",Senate,$200,2014
"Dewhurst, David H (R-TX)",Senate,"$-2,500",2014
"Clinton, Hillary (D)",Pres,"$188,143",2016
"Sanders, Bernie (D-VT)",Senate,"$81,147",2016
"Trump, Donald (R)",Pres,"$29,485",2016
"Cruz, Ted (R-TX)",Senate,"$23,320",2016
"Swalwell, Eric (D-CA)",House,"$14,325",2016
"Hurd, Will (R-TX)",House,"$13,350",2016
"Carson, Ben (R)",Pres,"$11,660",2016
"McCaul, Michael (R-TX)",House,"$11,000",2016
"Carter, John (R-TX)",House,"$10,000",2016
"Castro, Joaquin (D-TX)",House,"$10,000",2016
"Smith, Lamar (R-TX)",House,"$9,100",2016
"Kennedy, Joe III (D-MA)",House,"$8,942",2016
"Rubio, Marco (R-FL)",Senate,"$8,800",2016
"Pelosi, Nancy (D-CA)",House,"$8,030",2016
"Vela, Filemon (D-TX)",House,"$7,500",2016
"Harris, Kamala D (D-CA)",Senate,"$6,636",2016
"O'Malley, Martin (D)",Pres,"$5,900",2016
"Ayotte, Kelly (R-NH)",Senate,"$5,650",2016
"Bush, Jeb (R)",Pres,"$5,400",2016
"Ruiz, Raul (D-CA)",House,"$5,400",2016
"DelBene, Suzan (D-WA)",House,"$5,250",2016
"Paul, Rand (R-KY)",Senate,"$5,119",2016
"Clyburn, James E (D-SC)",House,"$5,000",2016
"Connolly, Gerry (D-VA)",House,"$5,000",2016
"McCarthy, Kevin (R-CA)",House,"$5,000",2016
"Walters, Mimi (R-CA)",House,"$5,000",2016
"Feingold, Russ (D-WI)",Senate,"$4,957",2016
"Johnson, Sam (R-TX)",House,"$4,700",2016
"Sessions, Pete (R-TX)",House,"$4,700",2016
"Thune, John (R-SD)",Senate,"$4,500",2016
"Stein, Jill (3)",Pres,"$4,223",2016
"Schumer, Charles E (D-NY)",Senate,"$4,003",2016
"Murray, Patty (D-WA)",Senate,"$3,663",2016
"Kirkpatrick, Ann (D-AZ)",House,"$3,631",2016
"Flores, Bill (R-TX)",House,"$3,500",2016
"Goodlatte, Bob (R-VA)",House,"$3,500",2016
"Kelly, Robin (D-IL)",House,"$3,500",2016
"Sarbanes, John (D-MD)",House,"$3,200",2016
"Comstock, Barbara (R-VA)",House,"$3,150",2016
"Warner, Mark (D-VA)",Senate,"$3,000",2016
"Ross, Deborah (D-NC)",Senate,"$2,753",2016
"Bongino, Dan (R-FL)",House,"$2,700",2016
"Calone, David L (D-NY)",House,"$2,700",2016
"Christie, Chris (R)",Pres,"$2,700",2016
"Heck, Joe (R-NV)",House,"$2,700",2016
"Lee, Barbara (D-CA)",House,"$2,700",2016
"Orentlicher, David (D-IN)",House,"$2,700",2016
"Szeliga, Kathy (R-MD)",Senate,"$2,700",2016
"Bayh, Evan (D-IN)",Senate,"$2,620",2016
"King, Steven A (R-IA)",House,"$2,600",2016
"Burr, Richard (R-NC)",Senate,"$2,500",2016
"Cardenas, Tony (D-CA)",House,"$2,500",2016
"Carper, Tom (D-DE)",Senate,"$2,500",2016
"Clark, Katherine (D-MA)",House,"$2,500",2016
"Curbelo, Carlos (R-FL)",House,"$2,500",2016
"Eshoo, Anna (D-CA)",House,"$2,500",2016
"Issa, Darrell (R-CA)",House,"$2,500",2016
"Kaine, Tim (D-VA)",Senate,"$2,500",2016
"McCain, John (R-AZ)",Senate,"$2,500",2016
"McConnell, Mitch (R-KY)",Senate,"$2,500",2016
"Thompson, Bennie G (D-MS)",House,"$2,500",2016
"Veasey, Marc (D-TX)",House,"$2,500",2016
"Wilson, Joe (R-SC)",House,"$2,500",2016
"Masto, Catherine Cortez (D-NV)",Senate,"$2,314",2016
"Khanna, Ro (D-CA)",House,"$2,250",2016
"Hassan, Maggie (D-NH)",Senate,"$2,171",2016
"Aguilar, Pete (D-CA)",House,"$2,000",2016
"Blunt, Roy (R-MO)",Senate,"$2,000",2016
"Doggett, Lloyd (D-TX)",House,"$2,000",2016
"Farenthold, Blake (R-TX)",House,"$2,000",2016
"Langevin, Jim (D-RI)",House,"$2,000",2016
"Lujan, Ben R (D-NM)",House,"$2,000",2016
"Schiff, Adam (D-CA)",House,"$2,000",2016
"Walden, Greg (R-OR)",House,"$2,000",2016
"Campbell, Foster (D-LA)",Senate,"$1,950",2016
"Johnson, Gary (L)",Pres,"$1,629",2016
"Rodgers, Cathy McMorris (R-WA)",House,"$1,600",2016
"Canova, Tim (D-FL)",House,"$1,599",2016
"Craig, Angie (D-MN)",House,"$1,525",2016
"Kuster, Ann (D-NH)",House,"$1,525",2016
"Collins, Doug (R-GA)",House,"$1,500",2016
"Lessig, Lawrence (D)",Pres,"$1,422",2016
"Warren, Elizabeth (D-MA)",Senate,"$1,369",2016
"Lofgren, Zoe (D-CA)",House,"$1,250",2016
"Ratcliffe, John Lee (R-TX)",House,"$1,250",2016
"McGinty, Katie (D-PA)",Senate,"$1,148",2016
"Fiorina, Carly (R)",Pres,"$1,140",2016
"Bennet, Michael F (D-CO)",Senate,"$1,050",2016
"Isakson, Johnny (R-GA)",Senate,"$1,050",2016
"Gabbard, Tulsi (D-HI)",House,"$1,030",2016
"Schatz, Brian (D-HI)",Senate,"$1,001",2016
"Babin, Brian (R-TX)",House,"$1,000",2016
"Barletta, Lou (R-PA)",House,"$1,000",2016
"Beyer, Don (D-VA)",House,"$1,000",2016
"Blumenthal, Richard (D-CT)",Senate,"$1,000",2016
"Boozman, John (R-AR)",Senate,"$1,000",2016
"Brooks, Susan (R-IN)",House,"$1,000",2016
"Clarke, Yvette D (D-NY)",House,"$1,000",2016
"Coons, Chris (D-DE)",Senate,"$1,000",2016
"Cornyn, John (R-TX)",Senate,"$1,000",2016
"Graves, Tom (R-GA)",House,"$1,000",2016
"Heinrich, Martin (D-NM)",Senate,"$1,000",2016
"Hirono, Mazie K (D-HI)",Senate,"$1,000",2016
"Kennedy, John (R-LA)",Senate,"$1,000",2016
"Klobuchar, Amy (D-MN)",Senate,"$1,000",2016
"Lankford, James (R-OK)",Senate,"$1,000",2016
"Matsui, Doris O (D-CA)",House,"$1,000",2016
"Nadler, Jerrold (D-NY)",House,"$1,000",2016
"Neal, Richard E (D-MA)",House,"$1,000",2016
"Nunes, Devin (R-CA)",House,"$1,000",2016
"Olson, Pete (R-TX)",House,"$1,000",2016
"Portman, Rob (R-OH)",Senate,"$1,000",2016
"Scott, Austin (R-GA)",House,"$1,000",2016
"Scott, Tim (R-SC)",Senate,"$1,000",2016
"Smith, Adam (D-WA)",House,"$1,000",2016
"Stewart, Chris (R-UT)",House,"$1,000",2016
"Thornberry, Mac (R-TX)",House,"$1,000",2016
"Wenstrup, Brad (R-OH)",House,"$1,000",2016
"Edwards, Donna (D-MD)",House,$825,2016
"Duckworth, Tammy (D-IL)",House,$789,2016
"Naughton, Shaughnessy (D-PA)",House,$775,2016
"Grayson, Alan (D-FL)",House,$735,2016
"Santarsiero, Steve (D-PA)",House,$701,2016
"Ryan, Paul (R-WI)",House,$675,2016
"Desaulnier, Mark (D-CA)",House,$655,2016
"Honda, Mike (D-CA)",House,$625,2016
"Diaz-Balart, Mario (R-FL)",House,$600,2016
"Ellmers, Renee (R-NC)",House,$600,2016
"Kinzinger, Adam (R-IL)",House,$600,2016
"Paulsen, Erik (R-MN)",House,$600,2016
"Winteregg, J D (R-OH)",House,$595,2016
"Kander, Jason (D-MO)",Senate,$592,2016
"Mills, Thomas (D-NC)",House,$510,2016
"Jayapal, Pramila (D-WA)",House,$500,2016
"Lee, Yungman (D-NY)",House,$500,2016
"Meehan, Patrick (R-PA)",House,$500,2016
"Obama, Barack (D)",Pres,$500,2016
"Gottheimer, Josh (D-NJ)",House,$411,2016
"Bacon, Donald John (R-NE)",House,$400,2016
"Carroll, Morgan (D-CO)",House,$309,2016
"Holding, George (R-NC)",House,$300,2016
"Murkowski, Lisa (R-AK)",Senate,$300,2016
"Franken, Al (D-MN)",Senate,$275,2016
"Arrington, Jodey (R-TX)",House,$250,2016
"Foster, Bill (D-IL)",House,$250,2016
"Huckabee, Mike (R)",Pres,$250,2016
"Kasich, John (R)",Pres,$250,2016
"Keating, Bill (D-MA)",House,$250,2016
"Krishnamoorthi, Raja (D-IL)",House,$250,2016
"Li, Lindy (D-PA)",House,$250,2016
"Maloney, Carolyn B (D-NY)",House,$250,2016
"Neville, Tim (R-CO)",Senate,$250,2016
"Sanchez, Loretta (D-CA)",House,$250,2016
"Toomey, Pat (R-PA)",Senate,$250,2016
"Gallego, Pete (D-TX)",House,$225,2016
"Jacob, Peter (D-NJ)",House,$170,2016
"Lewis, Jason (R-MN)",House,$150,2016
"Bustos, Cheri (D-IL)",House,$125,2016
"Murphy, Patrick (D-FL)",House,$112,2016
"Nolan, Rick (D-MN)",House,$108,2016
"Shea-Porter, Carol (D-NH)",House,$108,2016
"Wyden, Ron (D-OR)",Senate,$106,2016
"Barragan, Nanette (D-CA)",House,$105,2016
"Johnson, Ron (R-WI)",Senate,$100,2016
"Clements, Paul (D-MI)",House,$84,2016
"Strickland, Ted (D-OH)",Senate,$84,2016
"Eggman, Michael (D-CA)",House,$52,2016
"Bonoff, Terri (D-MN)",House,$51,2016
"Sittenfeld, P G (D-OH)",Senate,$50,2016
"Snow, Misty (D-UT)",Senate,$50,2016
"Peters, Scott (D-CA)",House,$35,2016
"Nelson, Tom (D-WI)",House,$33,2016
"Gillibrand, Kirsten (D-NY)",Senate,$32,2016
"Coleman, Lynn (D-IN)",House,$27,2016
"Plumb, John (D-NY)",House,$27,2016
"Bera, Ami (D-CA)",House,$25,2016
"Cornell, Phil (D-WA)",Senate,$25,2016
"Ellison, Keith (D-MN)",House,$25,2016
"Hill, Baron (D-IN)",Senate,$25,2016
"Balchunis, Mary Ellen (D-PA)",House,$20,2016
"Driskell, Gretchen (D-MI)",House,$20,2016
"Gregory, DuWayne (D-NY)",House,$20,2016
"Hoeft, Mary (D-WI)",House,$20,2016
"Valdes, Alina (D-FL)",House,$20,2016
"Wakely, Tom (D-TX)",House,$20,2016
"Merkley, Jeff (D-OR)",Senate,$17,2016
"Davidson, Warren (R-OH)",House,$15,2016
"Cain, Emily (D-ME)",House,$13,2016
"Caforio, Bryan (D-CA)",House,$9,2016
"Applegate, Douglas L (D-CA)",House,$8,2016
"Dittmar, Jane (D-VA)",House,$8,2016
"Hartman, Christina (D-PA)",House,$8,2016
"Huerta, Emilio (D-CA)",House,$8,2016
"Juneau, Denise (D-MT)",House,$8,2016
"Shkreli, Suzanna (D-MI)",House,$8,2016
"Sidie, Jay (D-KS)",House,$8,2016
"DeFazio, Peter (D-OR)",House,$3,2016
"Menendez, Robert (D-NJ)",Senate,$3,2016
"Bennett, LuAnn (D-VA)",House,$1,2016
"Iron Eyes, Chase (D-ND)",House,$1,2016
"Kihuen, Ruben (D-NV)",House,$1,2016
"Otto, Bill (D-MO)",House,$1,2016
"Owens, Doug (D-UT)",House,$1,2016
"Sturgill, Jerry (D-ID)",Senate,$1,2016
"Tryon, Stephen P (D-UT)",House,$1,2016
"Van Hollen, Chris (D-MD)",House,$1,2016
"Wicklund, Mark (D-IL)",House,$1,2016
"Williams, Jay (D-SD)",Senate,$1,2016
"O'Rourke, Beto (D-TX)",House,"$80,672",2018
"Cornyn, John (R-TX)",Senate,"$37,350",2018
"Carter, John (R-TX)",House,"$21,400",2018
"Kennedy, Joe III (D-MA)",House,"$21,113",2018
"Cruz, Ted (R-TX)",Senate,"$20,490",2018
"McGovern, James P (D-MA)",House,"$15,200",2018
"Sessions, Pete (R-TX)",House,"$14,400",2018
"Rodgers, Cathy McMorris (R-WA)",House,"$12,800",2018
"Ryan, Paul (R-WI)",House,"$12,750",2018
"McCaul, Michael (R-TX)",House,"$12,700",2018
"Neal, Richard E (D-MA)",House,"$12,700",2018
"Walters, Mimi (R-CA)",House,"$12,200",2018
"Hegar, MJ (D-TX)",House,"$11,865",2018
"Hurd, Will (R-TX)",House,"$11,750",2018
"Sherrill, Mikie (D-NJ)",House,"$11,108",2018
"McSally, Martha (R-AZ)",House,"$10,940",2018
"McCarthy, Kevin (R-CA)",House,"$10,400",2018
"Clark, Katherine (D-MA)",House,"$10,250",2018
"Markey, Ed (D-MA)",Senate,"$10,055",2018
"Gomez, Jimmy (D-CA)",House,"$10,028",2018
"Castro, Joaquin (D-TX)",House,"$10,000",2018
"Diaz-Balart, Mario (R-FL)",House,"$10,000",2018
"Gallego, Ruben (D-AZ)",House,"$10,000",2018
"Kelly, Robin (D-IL)",House,"$10,000",2018
"Lujan, Ben R (D-NM)",House,"$10,000",2018
"Wenstrup, Brad (R-OH)",House,"$10,000",2018
"Burgess, Michael (R-TX)",House,"$9,900",2018
"Swalwell, Eric (D-CA)",House,"$9,525",2018
"Ratcliffe, John Lee (R-TX)",House,"$9,500",2018
"Veasey, Marc (D-TX)",House,"$9,200",2018
"Horsford, Steven (D-NV)",House,"$8,500",2018
"McCaskill, Claire (D-MO)",Senate,"$8,381",2018
"Moulton, Seth (D-MA)",House,"$8,125",2018
"Booker, Cory (D-NJ)",Senate,"$8,010",2018
"Kaine, Tim (D-VA)",Senate,"$7,765",2018
"Murphy, Stephanie (D-FL)",House,"$7,500",2018
"Vela, Filemon (D-TX)",House,"$7,500",2018
"Granger, Kay (R-TX)",House,"$7,400",2018
"Heitkamp, Heidi (D-ND)",Senate,"$7,343",2018
"Heller, Dean (R-NV)",Senate,"$7,200",2018
"Walden, Greg (R-OR)",House,"$7,200",2018
"Connolly, Gerry (D-VA)",House,"$6,620",2018
"Matsui, Doris O (D-CA)",House,"$6,500",2018
"Trump, Donald (R)",Pres,"$6,461",2018
"Pelosi, Nancy (D-CA)",House,"$6,391",2018
"Jones, Doug (D-AL)",Senate,"$6,378",2018
"Lofgren, Zoe (D-CA)",House,"$6,250",2018
"Sinema, Kyrsten (D-AZ)",House,"$6,020",2018
"Houlahan, Chrissy (D-PA)",House,"$6,013",2018
"Warner, Mark (D-VA)",Senate,"$6,005",2018
"Jeffries, Hakeem (D-NY)",House,"$6,000",2018
"Langevin, Jim (D-RI)",House,"$6,000",2018
"Moran, Jerry (R-KS)",Senate,"$6,000",2018
"Kopser, Joseph (D-TX)",House,"$5,705",2018
"Green, Mark (R-TN)",House,"$5,500",2018
"Rice, Tom (R-SC)",House,"$5,500",2018
"Barrasso, John A (R-WY)",Senate,"$5,400",2018
"Hensarling, Jeb (R-TX)",House,"$5,400",2018
"Marchant, Kenny (R-TX)",House,"$5,400",2018
"Ruiz, Raul (D-CA)",House,"$5,400",2018
"Taylor, Scott W (R-VA)",House,"$5,400",2018
"Smith, Lamar (R-TX)",House,"$5,200",2018
"Rosen, Jacky (D-NV)",House,"$5,059",2018
"Coons, Chris (D-DE)",Senate,"$5,033",2018
"Barragan, Nanette (D-CA)",House,"$5,025",2018
"Small, Xochitl Torres (D-NM)",House,"$5,012",2018
"Malinowski, Tom (D-NJ)",House,"$5,005",2018
"Adams, Alma (D-NC)",House,"$5,000",2018
"Beyer, Don (D-VA)",House,"$5,000",2018
"Butterfield, G K (D-NC)",House,"$5,000",2018
"Clyburn, James E (D-SC)",House,"$5,000",2018
"DelBene, Suzan (D-WA)",House,"$5,000",2018
"Escobar, Veronica (D-TX)",House,"$5,000",2018
"Garcia, Sylvia (D-TX)",House,"$5,000",2018
"Hultgren, Randy (R-IL)",House,"$5,000",2018
"Krishnamoorthi, Raja (D-IL)",House,"$5,000",2018
"Nadler, Jerrold (D-NY)",House,"$5,000",2018
"Roby, Martha (R-AL)",House,"$5,000",2018
"Roskam, Peter (R-IL)",House,"$5,000",2018
"Schultz, Debbie Wasserman (D-FL)",House,"$5,000",2018
"Smith, Adam (D-WA)",House,"$5,000",2018
"Stefanik, Elise (R-NY)",House,"$5,000",2018
"Thompson, Bennie G (D-MS)",House,"$5,000",2018
"Thornberry, Mac (R-TX)",House,"$5,000",2018
"Turner, Michael R (R-OH)",House,"$5,000",2018
"Obama, Barack (D)",Pres,"$4,750",2018
"Bush, Diane Mitsch (D-CO)",House,"$4,658",2018
"Kilmer, Derek (D-WA)",House,"$4,500",2018
"Harris, Kamala D (D-CA)",Senate,"$4,475",2018
"Baldwin, Tammy (D-WI)",Senate,"$4,462",2018
"Ossoff, Jon (D-GA)",House,"$4,173",2018
"Brady, Kevin (R-TX)",House,"$4,000",2018
"Morse, Jessica (D-CA)",House,"$3,767",2018
"Flake, Jeff (R-AZ)",Senate,"$3,710",2018
"Williams, Roger (R-TX)",House,"$3,700",2018
"Carper, Tom (D-DE)",Senate,"$3,500",2018
"Conaway, Mike (R-TX)",House,"$3,500",2018
"Eshoo, Anna (D-CA)",House,"$3,500",2018
"Flores, Bill (R-TX)",House,"$3,500",2018
"LaHood, Darin (R-IL)",House,"$3,500",2018
"Meng, Grace (D-NY)",House,"$3,500",2018
"Warren, Elizabeth (D-MA)",Senate,"$3,412",2018
"Bowden, Craig (L-UT)",Senate,"$3,365",2018
"Golden, Jared (D-ME)",House,"$3,214",2018
"Cardenas, Tony (D-CA)",House,"$3,010",2018
"Brooks, Susan (R-IN)",House,"$3,000",2018
"Lankford, James (R-OK)",Senate,"$3,000",2018
"McCormick, Karen (D-CO)",House,"$2,954",2018
"McGrath, Amy (D-KY)",House,"$2,918",2018
"Scalise, Steve (R-LA)",House,"$2,880",2018
"Crowe, Derrick (D-TX)",House,"$2,810",2018
"Cramer, Kevin (R-ND)",House,"$2,800",2018
"Fischer, Deb (R-NE)",Senate,"$2,750",2018
"Long, Carolyn (D-WA)",House,"$2,701",2018
"Barton, Joe (R-TX)",House,"$2,700",2018
"Cotton, Tom (R-AR)",Senate,"$2,700",2018
"Duffy, Sean P (R-WI)",House,"$2,700",2018
"Lindstrom, Beth (R-MA)",Senate,"$2,700",2018
"Mandel, Josh (R-OH)",Senate,"$2,700",2018
"Min, David (D-CA)",House,"$2,700",2018
"Scott, Rick (R-FL)",Senate,"$2,700",2018
"Scott, Tim (R-SC)",Senate,"$2,700",2018
"Strange, Luther (R-AL)",Senate,"$2,700",2018
"Young, Don (R-AK)",House,"$2,700",2018
"Feinstein, Dianne (D-CA)",Senate,"$2,688",2018
"Brown, Sherrod (D-OH)",Senate,"$2,607",2018
"Klobuchar, Amy (D-MN)",Senate,"$2,605",2018
"Aguilar, Pete (D-CA)",House,"$2,525",2018
"Visclosky, Pete (D-IN)",House,"$2,501",2018
"Bass, Karen (D-CA)",House,"$2,500",2018
"Bustos, Cheri (D-IL)",House,"$2,500",2018
"Cheney, Liz (R-WY)",House,"$2,500",2018
"Chu, Judy (D-CA)",House,"$2,500",2018
"Clarke, Yvette D (D-NY)",House,"$2,500",2018
"Collins, Doug (R-GA)",House,"$2,500",2018
"Cooper, Jim (D-TN)",House,"$2,500",2018
"Cummings, Elijah E (D-MD)",House,"$2,500",2018
"Durbin, Dick (D-IL)",Senate,"$2,500",2018
"Hatch, Orrin G (R-UT)",Senate,"$2,500",2018
"Johnson, Bill (R-OH)",House,"$2,500",2018
"Johnson, Hank (D-GA)",House,"$2,500",2018
"King, Steven A (R-IA)",House,"$2,500",2018
"Kuster, Ann (D-NH)",House,"$2,500",2018
"Lipinski, Daniel (D-IL)",House,"$2,500",2018
"Olson, Pete (R-TX)",House,"$2,500",2018
"Paulsen, Erik (R-MN)",House,"$2,500",2018
"Portman, Rob (R-OH)",Senate,"$2,500",2018
"Reed, Tom (R-NY)",House,"$2,500",2018
"Richmond, Cedric (D-LA)",House,"$2,500",2018
"Rubio, Marco (R-FL)",Senate,"$2,500",2018
"Russell, Steven (R-OK)",House,"$2,500",2018
"Sewell, Terri A (D-AL)",House,"$2,500",2018
"Shimkus, John M (R-IL)",House,"$2,500",2018
"Simpson, Mike (R-ID)",House,"$2,500",2018
"Thune, John (R-SD)",Senate,"$2,500",2018
"Tillis, Thom (R-NC)",Senate,"$2,500",2018
"Yoder, Kevin (R-KS)",House,"$2,500",2018
"Nelson, Bill (D-FL)",Senate,"$2,329",2018
"Spencer, Paul (D-AR)",House,"$2,253",2018
"Comstock, Barbara (R-VA)",House,"$2,250",2018
"Doggett, Lloyd (D-TX)",House,"$2,250",2018
"Hugin, Bob (R-NJ)",Senate,"$2,250",2018
"Harder, Josh (D-CA)",House,"$2,120",2018
"Masto, Catherine Cortez (D-NV)",Senate,"$2,016",2018
"Culberson, John (R-TX)",House,"$2,000",2018
"Curbelo, Carlos (R-FL)",House,"$2,000",2018
"Curtis, John (R-UT)",House,"$2,000",2018
"Graves, Tom (R-GA)",House,"$2,000",2018
"Panda, Chetan (D-TX)",House,"$2,000",2018
"Schatz, Brian (D-HI)",Senate,"$2,000",2018
"Stewart, Chris (R-UT)",House,"$2,000",2018
"Wicker, Roger (R-MS)",Senate,"$2,000",2018
"Davids, Sharice (D-KS)",House,"$1,965",2018
"Scholten, JD (D-IA)",House,"$1,964",2018
"King, Jess (D-PA)",House,"$1,961",2018
