Recipient,Office,Contributions(Total),Cycle
"Pitts, Joe (R-PA)",House,"$1,000",2012
"Poe, Ted (R-TX)",House,"$1,000",2012
"Quayle, Ben (R-AZ)",House,"$1,000",2012
"Quigley, Mike (D-IL)",House,"$1,000",2012
"Rahall, Nick (D-WV)",House,"$1,000",2012
"Rockefeller, Jay (D-WV)",Senate,"$1,000",2012
"Sanchez, Linda (D-CA)",House,"$1,000",2012
"Schwartz, Allyson (D-PA)",House,"$1,000",2012
"Scott, Tim (R-SC)",House,"$1,000",2012
"Tsongas, Niki (D-MA)",House,"$1,000",2012
"Welch, Peter (D-VT)",House,"$1,000",2012
"Wicker, Roger (R-MS)",Senate,"$1,000",2012
"Burner, Darcy (D-WA)",House,$750,2012
"Johnson, Gary (L)",Pres,$750,2012
"Carmona, Richard (D-AZ)",Senate,$500,2012
"Gulleson, Pam (D-ND)",House,$500,2012
"Heitkamp, Heidi (D-ND)",Senate,$500,2012
"Huntsman, Jon (R)",Pres,$500,2012
"Porterfield, Karen (D-WA)",House,$500,2012
"Rauniyar, Darshan (D-WA)",House,$500,2012
"Walsh, Joe (R-IL)",House,$500,2012
"Schrader, Kurt (D-OR)",House,$400,2012
"Baumgartner, Michael (R-WA)",Senate,$250,2012
"Brown, Scott (R-MA)",Senate,$250,2012
"Cicilline, David (D-RI)",House,$250,2012
"Donnelly, Joe (D-IN)",House,$250,2012
"Garamendi, John (D-CA)",House,$250,2012
"Giffords, Gabrielle (D-AZ)",House,$250,2012
"Gillibrand, Kirsten (D-NY)",Senate,$250,2012
"Graves, Jim (D-MN)",House,$250,2012
"Hirono, Mazie K (D-HI)",House,$250,2012
"Inslee, Jay R (D-WA)",House,$250,2012
"Radtke, Jamie L (R-VA)",Senate,$250,2012
"Santorum, Rick (R)",Pres,$250,2012
"Zerban, Rob (D-WI)",House,$250,2012
"Sessions, Jeff (R-AL)",Senate,"$-1,000",2012
"Udall, Tom (D-NM)",Senate,"$-1,000",2012
"Warner, Mark (D-VA)",Senate,"$-1,000",2012
"Kyl, Jon (R-AZ)",Senate,"$-2,000",2012
"Murray, Patty (D-WA)",Senate,"$57,200",2014
"McConnell, Mitch (R-KY)",Senate,"$39,725",2014
"Booker, Cory (D-NJ)",Senate,"$15,700",2014
"DelBene, Suzan (D-WA)",House,"$11,850",2014
"Connolly, Gerry (D-VA)",House,"$11,750",2014
"Kilmer, Derek (D-WA)",House,"$9,500",2014
"Smith, Adam (D-WA)",House,"$6,250",2014
"Cantor, Eric (R-VA)",House,"$5,000",2014
"Durbin, Dick (D-IL)",Senate,"$5,000",2014
"Heck, Dennis (D-WA)",House,"$4,500",2014
"Larsen, Rick (D-WA)",House,"$4,500",2014
"Hagan, Kay R (D-NC)",Senate,"$4,100",2014
"Franken, Al (D-MN)",Senate,"$3,750",2014
"Udall, Mark (D-CO)",Senate,"$3,600",2014
"Beutler, Jaime Herrera (R-WA)",House,"$3,500",2014
"Nunn, Michelle (D-GA)",Senate,"$3,500",2014
"Reichert, Dave (R-WA)",House,"$3,250",2014
"Barber, Ron (D-AZ)",House,"$3,000",2014
"Cohen, Steve (D-TN)",House,"$3,000",2014
"Conyers, John Jr (D-MI)",House,"$3,000",2014
"Langevin, Jim (D-RI)",House,"$3,000",2014
"Pryor, Mark (D-AR)",Senate,"$3,000",2014
"Enzi, Mike (R-WY)",Senate,"$2,500",2014
"Forbes, Randy (R-VA)",House,"$2,500",2014
"Graham, Lindsey (R-SC)",Senate,"$2,500",2014
"Hensarling, Jeb (R-TX)",House,"$2,500",2014
"Lofgren, Zoe (D-CA)",House,"$2,500",2014
"McCaul, Michael (R-TX)",House,"$2,500",2014
"Rodgers, Cathy McMorris (R-WA)",House,"$2,500",2014
"Speier, Jackie (D-CA)",House,"$2,500",2014
"Alexander, Lamar (R-TN)",Senate,"$2,000",2014
"Baucus, Max (D-MT)",Senate,"$2,000",2014
"Coats, Dan (R-IN)",Senate,"$2,000",2014
"Doyle, Mike (D-PA)",House,"$2,000",2014
"Duncan, Jeff (R-SC)",House,"$2,000",2014
"Franks, Trent (R-AZ)",House,"$2,000",2014
"Gillespie, Ed (R-VA)",Senate,"$2,000",2014
"Guthrie, Brett (R-KY)",House,"$2,000",2014
"Issa, Darrell (R-CA)",House,"$2,000",2014
"Mica, John L (R-FL)",House,"$2,000",2014
"Perry, Scott (R-PA)",House,"$2,000",2014
"Peters, Scott (D-CA)",House,"$2,000",2014
"Rogers, Mike (R-MI)",House,"$2,000",2014
"Rokita, Todd (R-IN)",House,"$2,000",2014
"Ruppersberger, Dutch (D-MD)",House,"$2,000",2014
"Salmon, Matt (R-AZ)",House,"$2,000",2014
"Terry, Lee (R-NE)",House,"$2,000",2014
"Thornberry, Mac (R-TX)",House,"$2,000",2014
"Turner, Michael R (R-OH)",House,"$2,000",2014
"Carper, Tom (D-DE)",Senate,"$1,670",2014
"Johnson, Hank (D-GA)",House,"$1,500",2014
"Marino, Tom (R-PA)",House,"$1,500",2014
"Peters, Gary (D-MI)",House,"$1,500",2014
"Sinner, George (D-ND)",House,"$1,500",2014
"Schatz, Brian (D-HI)",Senate,"$1,250",2014
"Barr, Andy (R-KY)",House,"$1,000",2014
"Beyer, Don (D-VA)",House,"$1,000",2014
"Cantwell, Maria (D-WA)",Senate,"$1,000",2014
"Chaffetz, Jason (R-UT)",House,"$1,000",2014
"Comstock, Barbara (R-VA)",House,"$1,000",2014
"Coons, Chris (D-DE)",Senate,"$1,000",2014
"Fleischmann, Chuck (R-TN)",House,"$1,000",2014
"Gowdy, Trey (R-SC)",House,"$1,000",2014
"Grimes, Alison (D-KY)",Senate,"$1,000",2014
"Holding, George (R-NC)",House,"$1,000",2014
"Leahy, Patrick (D-VT)",Senate,"$1,000",2014
"McKinley, David (R-WV)",House,"$1,000",2014
"Messer, Luke (R-IN)",House,"$1,000",2014
"Moran, Jim (D-VA)",House,"$1,000",2014
"Pompeo, Mike (R-KS)",House,"$1,000",2014
"Rubio, Marco (R-FL)",Senate,"$1,000",2014
"Ryan, Paul (R-WI)",House,"$1,000",2014
"Scalise, Steve (R-LA)",House,"$1,000",2014
"Scott, Tim (R-SC)",Senate,"$1,000",2014
"Shaheen, Jeanne (D-NH)",Senate,"$1,000",2014
"Sinema, Kyrsten (D-AZ)",House,"$1,000",2014
"Smith, Lamar (R-TX)",House,"$1,000",2014
"Udall, Tom (D-NM)",Senate,"$1,000",2014
"Walorski, Jackie (R-IN)",House,"$1,000",2014
"Whitfield, Ed (R-KY)",House,"$1,000",2014
"Wolf, Frank (R-VA)",House,"$1,000",2014
"Yarmuth, John A (D-KY)",House,"$1,000",2014
"Yoder, Kevin (R-KS)",House,"$1,000",2014
"Paul, Rand (R-KY)",Senate,$902,2014
"Hoyer, Steny H (D-MD)",House,$750,2014
"Braley, Bruce (D-IA)",House,$700,2014
"Carr, Elan (R-CA)",House,$500,2014
"Casey, Nick (D-WV)",House,$500,2014
"Gomez, Gabriel (R-MA)",Senate,$500,2014
"Griffin, Taylor (R-NC)",House,$500,2014
"Merkley, Jeff (D-OR)",Senate,$500,2014
"Shaw, Monte (R-IA)",House,$500,2014
"Zerban, Rob (D-WI)",House,$500,2014
"Hobbs, Rudy (D-MI)",House,$450,2014
"Di Iorio, Nicholas S (R-NY)",House,$300,2014
"Shea-Porter, Carol (D-NH)",House,$300,2014
"Bass, Karen (D-CA)",House,$250,2014
"Begich, Mark (D-AK)",Senate,$250,2014
"Brandon, Marcus (D-NC)",House,$250,2014
"Brown, Scott (R-NH)",Senate,$250,2014
"Daines, Steven (R-MT)",House,$250,2014
"Newhouse, Dan (R-WA)",House,$250,2014
"Ritchie, Jason (D-WA)",House,$250,2014
"Romney, Mitt (R)",Pres,$250,2014
"Williamson, Marianne (I-CA)",House,$250,2014
"McAleer, Donna (D-UT)",House,$201,2014
"McDermott, Jim (D-WA)",House,$200,2014
"Romanoff, Andrew (D-CO)",House,$200,2014
"Obama, Barack (D)",Pres,$-300,2014
"Hastings, Doc (R-WA)",House,"$-1,000",2014
"Polis, Jared (D-CO)",House,"$-1,500",2014
"Toomey, Pat (R-PA)",Senate,"$-2,000",2014
"Clinton, Hillary (D)",Pres,"$411,955",2016
"Sanders, Bernie (D-VT)",Senate,"$105,290",2016
"Chaffetz, Jason (R-UT)",House,"$55,300",2016
"Murray, Patty (D-WA)",Senate,"$47,340",2016
"Walkinshaw, Brady (D-WA)",House,"$23,330",2016
"DelBene, Suzan (D-WA)",House,"$18,550",2016
"Feingold, Russ (D-WI)",Senate,"$15,608",2016
"Schumer, Charles E (D-NY)",Senate,"$15,400",2016
"Connolly, Gerry (D-VA)",House,"$13,350",2016
"Kilmer, Derek (D-WA)",House,"$12,450",2016
"Larsen, Rick (D-WA)",House,"$10,750",2016
"Rodgers, Cathy McMorris (R-WA)",House,"$10,750",2016
"Leahy, Patrick (D-VT)",Senate,"$10,700",2016
"Smith, Adam (D-WA)",House,"$10,500",2016
"Stein, Jill (3)",Pres,"$10,266",2016
"Ryan, Paul (R-WI)",House,"$10,160",2016
"Bush, Jeb (R)",Pres,"$10,100",2016
"Hassan, Maggie (D-NH)",Senate,"$9,745",2016
"Duckworth, Tammy (D-IL)",House,"$9,665",2016
"Pelosi, Nancy (D-CA)",House,"$8,600",2016
"LoBiondo, Frank (R-NJ)",House,"$8,500",2016
"Rubio, Marco (R-FL)",Senate,"$8,400",2016
"Babin, Brian (R-TX)",House,"$8,200",2016
"Jayapal, Pramila (D-WA)",House,"$7,913",2016
"Portman, Rob (R-OH)",Senate,"$7,700",2016
"Aguilar, Pete (D-CA)",House,"$7,500",2016
"Heck, Dennis (D-WA)",House,"$7,350",2016
"Cantwell, Maria (D-WA)",Senate,"$6,935",2016
"Masto, Catherine Cortez (D-NV)",Senate,"$6,832",2016
"Comstock, Barbara (R-VA)",House,"$6,700",2016
"Ross, Deborah (D-NC)",Senate,"$5,800",2016
"Moran, Jerry (R-KS)",Senate,"$5,750",2016
"Hurd, Will (R-TX)",House,"$5,700",2016
"Trump, Donald (R)",Pres,"$5,502",2016
"Langevin, Jim (D-RI)",House,"$5,500",2016
"Schiff, Adam (D-CA)",House,"$5,500",2016
"Johnson, Ron (R-WI)",Senate,"$5,450",2016
"Person, Francis J (D-SC)",House,"$5,400",2016
"Strickland, Ted (D-OH)",Senate,"$5,365",2016
"Moulton, Seth (D-MA)",House,"$5,250",2016
"Blunt, Roy (R-MO)",Senate,"$5,000",2016
"Brady, Kevin (R-TX)",House,"$5,000",2016
"Clyburn, James E (D-SC)",House,"$5,000",2016
"Cummings, Elijah E (D-MD)",House,"$5,000",2016
"Heck, Joe (R-NV)",House,"$5,000",2016
"Jeffries, Hakeem (D-NY)",House,"$5,000",2016
"Johnson, Hank (D-GA)",House,"$5,000",2016
"Lee, Mike (R-UT)",Senate,"$5,000",2016
"Lofgren, Zoe (D-CA)",House,"$5,000",2016
"Matsui, Doris O (D-CA)",House,"$5,000",2016
"McCain, John (R-AZ)",Senate,"$5,000",2016
"McCarthy, Kevin (R-CA)",House,"$5,000",2016
"Rokita, Todd (R-IN)",House,"$5,000",2016
"Taddeo, Annette (D-FL)",House,"$5,000",2016
"Toomey, Pat (R-PA)",Senate,"$5,000",2016
"Young, Todd (R-IN)",House,"$5,000",2016
"Murphy, Patrick (D-FL)",House,"$4,980",2016
"Diaz-Balart, Mario (R-FL)",House,"$4,500",2016
"Shimkus, John M (R-IL)",House,"$4,500",2016
"Shuster, Bill (R-PA)",House,"$4,500",2016
"Paul, Rand (R-KY)",Senate,"$4,344",2016
"Ayotte, Kelly (R-NH)",Senate,"$4,250",2016
"Farenthold, Blake (R-TX)",House,"$4,000",2016
"Hoeven, John (R-ND)",Senate,"$4,000",2016
"Neal, Richard E (D-MA)",House,"$4,000",2016
"Sanchez, Linda (D-CA)",House,"$4,000",2016
"Johnson, Gary (L)",Pres,"$3,785",2016
"Blumenthal, Richard (D-CT)",Senate,"$3,750",2016
"McGinty, Katie (D-PA)",Senate,"$3,617",2016
"Beutler, Jaime Herrera (R-WA)",House,"$3,500",2016
"Cardenas, Tony (D-CA)",House,"$3,500",2016
"Dent, Charlie (R-PA)",House,"$3,500",2016
"Feinstein, Dianne (D-CA)",Senate,"$3,500",2016
"Graves, Sam (R-MO)",House,"$3,500",2016
"Kaine, Tim (D-VA)",Senate,"$3,500",2016
"Newhouse, Dan (R-WA)",House,"$3,500",2016
"Noem, Kristi (R-SD)",House,"$3,500",2016
"Perry, Scott (R-PA)",House,"$3,500",2016
"Peters, Scott (D-CA)",House,"$3,500",2016
"Sinema, Kyrsten (D-AZ)",House,"$3,500",2016
"Visclosky, Pete (D-IN)",House,"$3,500",2016
"Kirkpatrick, Ann (D-AZ)",House,"$3,473",2016
"Campbell, Foster (D-LA)",Senate,"$3,290",2016
"Thornberry, Mac (R-TX)",House,"$3,250",2016
"Cruz, Ted (R-TX)",Senate,"$3,049",2016
"Lieu, Ted (D-CA)",House,"$3,000",2016
"Pocan, Mark (D-WI)",House,"$3,000",2016
"Ruppersberger, Dutch (D-MD)",House,"$3,000",2016
"Titus, Dina (D-NV)",House,"$3,000",2016
"Yoder, Kevin (R-KS)",House,"$3,000",2016
"Reichert, Dave (R-WA)",House,"$2,750",2016
"Fiorina, Carly (R)",Pres,"$2,700",2016
"Gitsham, Denise (R-CA)",House,"$2,700",2016
"Rotering, Nancey Rodkin (D-IL)",House,"$2,700",2016
"Eshoo, Anna (D-CA)",House,"$2,650",2016
"Bennet, Michael F (D-CO)",Senate,"$2,550",2016
"Maloney, Sean Patrick (D-NY)",House,"$2,505",2016
"Booker, Cory (D-NJ)",Senate,"$2,500",2016
"Burr, Richard (R-NC)",Senate,"$2,500",2016
"Butterfield, G K (D-NC)",House,"$2,500",2016
"Conyers, John Jr (D-MI)",House,"$2,500",2016
"Crapo, Mike (R-ID)",Senate,"$2,500",2016
"Fischer, Deb (R-NE)",Senate,"$2,500",2016
"Flake, Jeff (R-AZ)",Senate,"$2,500",2016
"Goodlatte, Bob (R-VA)",House,"$2,500",2016
"Heller, Dean (R-NV)",Senate,"$2,500",2016
"Hoyer, Steny H (D-MD)",House,"$2,500",2016
"Issa, Darrell (R-CA)",House,"$2,500",2016
"Klobuchar, Amy (D-MN)",Senate,"$2,500",2016
"Matthews, Kathleen (D-MD)",House,"$2,500",2016
"McHenry, Patrick (R-NC)",House,"$2,500",2016
"Nadler, Jerrold (D-NY)",House,"$2,500",2016
"Nelson, Bill (D-FL)",Senate,"$2,500",2016
"Nunes, Devin (R-CA)",House,"$2,500",2016
"Rochester, Lisa Blunt (D-DE)",House,"$2,500",2016
"Rogers, Hal (R-KY)",House,"$2,500",2016
"Schatz, Brian (D-HI)",Senate,"$2,500",2016
"Scott, Bobby (D-VA)",House,"$2,500",2016
"Scott, Tim (R-SC)",Senate,"$2,500",2016
"Thune, John (R-SD)",Senate,"$2,500",2016
"Upton, Fred (R-MI)",House,"$2,500",2016
"Walters, Mimi (R-CA)",House,"$2,500",2016
"Womack, Steve (R-AR)",House,"$2,500",2016
"Harris, Kamala D (D-CA)",Senate,"$2,465",2016
"Carson, Ben (R)",Pres,"$2,060",2016
"Bass, Karen (D-CA)",House,"$2,000",2016
"Becerra, Xavier (D-CA)",House,"$2,000",2016
"Beyer, Don (D-VA)",House,"$2,000",2016
"Blumenauer, Earl (D-OR)",House,"$2,000",2016
"Bucshon, Larry (R-IN)",House,"$2,000",2016
"Chu, Judy (D-CA)",House,"$2,000",2016
"Cohen, Steve (D-TN)",House,"$2,000",2016
"Cooper, Jim (D-TN)",House,"$2,000",2016
"Denham, Jeff (R-CA)",House,"$2,000",2016
"Flores, Bill (R-TX)",House,"$2,000",2016
"Forbes, Randy (R-VA)",House,"$2,000",2016
"Gallego, Ruben (D-AZ)",House,"$2,000",2016
"Gutierrez, Luis V (D-IL)",House,"$2,000",2016
"Kelly, Robin (D-IL)",House,"$2,000",2016
"Kinzinger, Adam (R-IL)",House,"$2,000",2016
"Kirk, Mark (R-IL)",Senate,"$2,000",2016
"Kroeger, Gary (D-IA)",House,"$2,000",2016
"Long, Billy (R-MO)",House,"$2,000",2016
"Lynch, Stephen F (D-MA)",House,"$2,000",2016
"Marchant, Kenny (R-TX)",House,"$2,000",2016
"McCaul, Michael (R-TX)",House,"$2,000",2016
"McSally, Martha (R-AZ)",House,"$2,000",2016
"Meadows, Mark R (R-NC)",House,"$2,000",2016
"Pompeo, Mike (R-KS)",House,"$2,000",2016
"Ross, Dennis (R-FL)",House,"$2,000",2016
"Royce, Ed (R-CA)",House,"$2,000",2016
"Thompson, Mike (D-CA)",House,"$2,000",2016
"Turner, Michael R (R-OH)",House,"$2,000",2016
"Webster, Daniel (R-FL)",House,"$2,000",2016
"McDermott, Joe (D-WA)",House,"$1,750",2016
"McMullin, Evan (I)",Pres,"$1,700",2016
"Brown, Sherrod (D-OH)",Senate,"$1,500",2016
"Himes, Jim (D-CT)",House,"$1,500",2016
"Kuster, Ann (D-NH)",House,"$1,500",2016
"Maloney, Carolyn B (D-NY)",House,"$1,500",2016
"Gottheimer, Josh (D-NJ)",House,"$1,023",2016
"Adams, Alma (D-NC)",House,"$1,000",2016
"Baldwin, Tammy (D-WI)",Senate,"$1,000",2016
"Barletta, Lou (R-PA)",House,"$1,000",2016
"Bayh, Evan (D-IN)",Senate,"$1,000",2016
"Bera, Ami (D-CA)",House,"$1,000",2016
"Buck, Kenneth R (R-CO)",House,"$1,000",2016
"Calvert, Ken (R-CA)",House,"$1,000",2016
"Capuano, Michael E (D-MA)",House,"$1,000",2016
"Carson, Andre (D-IN)",House,"$1,000",2016
"Collins, Chris (R-NY)",House,"$1,000",2016
"Crawford, Rick (R-AR)",House,"$1,000",2016
"Deutch, Ted (D-FL)",House,"$1,000",2016
"Dold, Bob (R-IL)",House,"$1,000",2016
"Donnelly, Joe (D-IN)",Senate,"$1,000",2016
"Granger, Kay (R-TX)",House,"$1,000",2016
"Graves, Garret (R-LA)",House,"$1,000",2016
"Hardy, Cresent (R-NV)",House,"$1,000",2016
"Heaney, Andrew (R-NY)",House,"$1,000",2016
"Huizenga, Bill (R-MI)",House,"$1,000",2016
"Hurt, Robert (R-VA)",House,"$1,000",2016
"Jenkins, Evan (R-WV)",House,"$1,000",2016
"Jenkins, Lynn (R-KS)",House,"$1,000",2016
"Joyce, David P (R-OH)",House,"$1,000",2016
"Kennedy, Joe III (D-MA)",House,"$1,000",2016
"Love, Mia (R-UT)",House,"$1,000",2016
"Markey, Ed (D-MA)",Senate,"$1,000",2016
"Mullin, Markwayne (R-OK)",House,"$1,000",2016
"Mulvaney, Mick (R-SC)",House,"$1,000",2016
"Murphy, Christopher S (D-CT)",Senate,"$1,000",2016
"Paulsen, Erik (R-MN)",House,"$1,000",2016
"Perlmutter, Ed (D-CO)",House,"$1,000",2016
"Pittenger, Robert (R-NC)",House,"$1,000",2016
"Renacci, Jim (R-OH)",House,"$1,000",2016
"Richmond, Cedric (D-LA)",House,"$1,000",2016
"Rouzer, David (R-NC)",House,"$1,000",2016
"Scott, David (D-GA)",House,"$1,000",2016
"Smith, Lamar (R-TX)",House,"$1,000",2016
"Swalwell, Eric (D-CA)",House,"$1,000",2016
"Tiberi, Pat (R-OH)",House,"$1,000",2016
"Walker, Scott (R)",Pres,"$1,000",2016
"Williams, Clyde (D-NY)",House,"$1,000",2016
"Wilson, Joe (R-SC)",House,"$1,000",2016
"Wittman, Rob (R-VA)",House,"$1,000",2016
"Young, David (R-IA)",House,"$1,000",2016
"Zeldin, Lee (R-NY)",House,"$1,000",2016
"Teachout, Zephyr (D-NY)",House,$804,2016
"Fetterman, John (D-PA)",Senate,$700,2016
"Thomas, Mary (R-FL)",House,$700,2016
"Lessig, Lawrence (D)",Pres,$650,2016
"Warren, Elizabeth (D-MA)",Senate,$550,2016
"Bacon, Donald John (R-NE)",House,$500,2016
"Engel, Eliot L (D-NY)",House,$500,2016
"Frazier, Ryan (R-CO)",Senate,$500,2016
"Gallego, Pete (D-TX)",House,$500,2016
"Marshall, Roger (R-KS)",House,$500,2016
"Sittenfeld, P G (D-OH)",Senate,$500,2016
"Khanna, Ro (D-CA)",House,$450,2016
"Murdock, Brett (D-CA)",House,$350,2016
"Canova, Tim (D-FL)",House,$338,2016
"Shea-Porter, Carol (D-NH)",House,$308,2016
"Barney, Sean (D-DE)",House,$250,2016
"Campoverdi, Alejandra (D-CA)",House,$250,2016
"Davidson, Warren (R-OH)",House,$250,2016
"Garrett, Scott (R-NJ)",House,$250,2016
"Gilbert, Melissa (D-MI)",House,$250,2016
"Johnson, Mike (R-LA)",House,$250,2016
"Ritchie, Jason (D-WA)",House,$250,2016
"Young, Don (R-AK)",House,$250,2016
"Kander, Jason (D-MO)",Senate,$196,2016
"Juneau, Denise (D-MT)",House,$127,2016
"Grayson, Alan (D-FL)",House,$118,2016
"Carroll, Morgan (D-CO)",House,$108,2016
"Kasich, John (R)",Pres,$100,2016
"Nolan, Rick (D-MN)",House,$89,2016
"Solen, Ryan (D-WI)",House,$75,2016
"Barragan, Nanette (D-CA)",House,$64,2016
"Nelson, Tom (D-WI)",House,$60,2016
"Detch, Matt (D-WV)",House,$50,2016
"Bennett, LuAnn (D-VA)",House,$48,2016
"Clements, Paul (D-MI)",House,$47,2016
"Kihuen, Ruben (D-NV)",House,$29,2016
"Santarsiero, Steve (D-PA)",House,$29,2016
"Caforio, Bryan (D-CA)",House,$25,2016
"Cornell, Phil (D-WA)",Senate,$25,2016
"Merkley, Jeff (D-OR)",Senate,$24,2016
"Bonoff, Terri (D-MN)",House,$23,2016
"Otto, Bill (D-MO)",House,$23,2016
"Owens, Doug (D-UT)",House,$23,2016
"Sturgill, Jerry (D-ID)",Senate,$23,2016
"Tryon, Stephen P (D-UT)",House,$23,2016
"Wicklund, Mark (D-IL)",House,$23,2016
"Williams, Jay (D-SD)",Senate,$23,2016
"Pakootas, Joe (D-WA)",House,$20,2016
"Balchunis, Mary Ellen (D-PA)",House,$15,2016
"Gregory, DuWayne (D-NY)",House,$15,2016
"Hoeft, Mary (D-WI)",House,$15,2016
"Jacob, Peter (D-NJ)",House,$15,2016
"Schneider, Brad (D-IL)",House,$15,2016
"Valdes, Alina (D-FL)",House,$15,2016
"Wakely, Tom (D-TX)",House,$15,2016
"Iron Eyes, Chase (D-ND)",House,$10,2016
"Craig, Angie (D-MN)",House,$6,2016
"Mowrer, Jim (D-IA)",House,$6,2016
"Coleman, Lynn (D-IN)",House,$5,2016
"Eggman, Michael (D-CA)",House,$5,2016
"Gabbard, Tulsi (D-HI)",House,$5,2016
"Plumb, John (D-NY)",House,$5,2016
"Applegate, Douglas L (D-CA)",House,$2,2016
"Dittmar, Jane (D-VA)",House,$2,2016
"Hartman, Christina (D-PA)",House,$2,2016
"Huerta, Emilio (D-CA)",House,$2,2016
"Shkreli, Suzanna (D-MI)",House,$2,2016
"Sidie, Jay (D-KS)",House,$2,2016
"Welch, Peter (D-VT)",House,$2,2016
"O'Rourke, Beto (D-TX)",House,"$75,751",2018
"Schrier, Kim (D-WA)",House,"$74,860",2018
"Cantwell, Maria (D-WA)",Senate,"$59,970",2018
"Heitkamp, Heidi (D-ND)",Senate,"$44,037",2018
"Brown, Lisa (D-WA)",House,"$37,357",2018
"Rosen, Jacky (D-NV)",House,"$35,828",2018
"Casey, Bob (D-PA)",Senate,"$33,615",2018
"Gardner, Cory (R-CO)",Senate,"$31,950",2018
"McCaskill, Claire (D-MO)",Senate,"$31,393",2018
"DelBene, Suzan (D-WA)",House,"$29,500",2018
"Jones, Doug (D-AL)",Senate,"$28,674",2018
"Sinema, Kyrsten (D-AZ)",House,"$23,814",2018
"Long, Carolyn (D-WA)",House,"$23,166",2018
"Hatch, Orrin G (R-UT)",Senate,"$21,100",2018
"Baldwin, Tammy (D-WI)",Senate,"$21,047",2018
"Nelson, Bill (D-FL)",Senate,"$19,035",2018
"Stabenow, Debbie (D-MI)",Senate,"$18,576",2018
"Brown, Sherrod (D-OH)",Senate,"$16,467",2018
"Rittereiser, Jason (D-WA)",House,"$16,350",2018
"Klobuchar, Amy (D-MN)",Senate,"$15,900",2018
"Manchin, Joe (D-WV)",Senate,"$15,766",2018
"Smith, Adam (D-WA)",House,"$15,450",2018
"Barrasso, John A (R-WY)",Senate,"$15,400",2018
"Warner, Mark (D-VA)",Senate,"$14,125",2018
"Tester, Jon (D-MT)",Senate,"$13,658",2018
"Rodgers, Cathy McMorris (R-WA)",House,"$13,650",2018
"Warren, Elizabeth (D-MA)",Senate,"$13,274",2018
"Kaine, Tim (D-VA)",Senate,"$12,975",2018
"Pelosi, Nancy (D-CA)",House,"$12,740",2018
"Scholten, JD (D-IA)",House,"$12,329",2018
"Donnelly, Joe (D-IN)",Senate,"$12,073",2018
"Kilmer, Derek (D-WA)",House,"$12,000",2018
"Bredesen, Philip (D-TN)",Senate,"$11,661",2018
"Connolly, Gerry (D-VA)",House,"$11,650",2018
"Murphy, Christopher S (D-CT)",Senate,"$11,589",2018
"Feinstein, Dianne (D-CA)",Senate,"$11,510",2018
"Hurd, Will (R-TX)",House,"$11,400",2018
"Meier, Edward (D-TX)",House,"$10,800",2018
"Heller, Dean (R-NV)",Senate,"$10,250",2018
"Bishop, Mike (R-MI)",House,"$10,000",2018
"Cornyn, John (R-TX)",Senate,"$10,000",2018
"Denham, Jeff (R-CA)",House,"$10,000",2018
"Lofgren, Zoe (D-CA)",House,"$10,000",2018
"Perry, Scott (R-PA)",House,"$10,000",2018
"Ryan, Paul (R-WI)",House,"$10,000",2018
"Jayapal, Pramila (D-WA)",House,"$9,966",2018
"Comstock, Barbara (R-VA)",House,"$9,750",2018
"Larsen, Rick (D-WA)",House,"$9,750",2018
"Neal, Richard E (D-MA)",House,"$9,525",2018
"Smith, Tina (D-MN)",Senate,"$9,507",2018
"Heck, Dennis (D-WA)",House,"$9,500",2018
"Meadows, Mark R (R-NC)",House,"$9,500",2018
"Reed, Tom (R-NY)",House,"$9,500",2018
"Roskam, Peter (R-IL)",House,"$9,500",2018
"Rouda, Harley (D-CA)",House,"$9,280",2018
"Gottheimer, Josh (D-NJ)",House,"$9,220",2018
"Guthrie, Brett (R-KY)",House,"$9,000",2018
"Hegar, MJ (D-TX)",House,"$8,917",2018
"Buchanan, Vernon (R-FL)",House,"$8,500",2018
"Lawrence, Brenda (D-MI)",House,"$8,500",2018
"Walters, Mimi (R-CA)",House,"$8,500",2018
"Golden, Jared (D-ME)",House,"$8,089",2018
"Jeffries, Hakeem (D-NY)",House,"$8,000",2018
"Latta, Robert E (R-OH)",House,"$8,000",2018
"Booker, Cory (D-NJ)",Senate,"$7,994",2018
"McCready, Dan (D-NC)",House,"$7,968",2018
"Krishnamoorthi, Raja (D-IL)",House,"$7,811",2018
"Scalise, Steve (R-LA)",House,"$7,750",2018
"Issa, Darrell (R-CA)",House,"$7,700",2018
"Lipinski, Daniel (D-IL)",House,"$7,611",2018
"Cummings, Elijah E (D-MD)",House,"$7,500",2018
"Diaz-Balart, Mario (R-FL)",House,"$7,500",2018
"Pallone, Frank Jr (D-NJ)",House,"$7,500",2018
"Ruppersberger, Dutch (D-MD)",House,"$7,500",2018
"Walorski, Jackie (R-IN)",House,"$7,500",2018
"Welch, Peter (D-VT)",House,"$7,500",2018
"Wicker, Roger (R-MS)",Senate,"$7,500",2018
"Wexton, Jennifer (D-VA)",House,"$7,225",2018
"Aguilar, Pete (D-CA)",House,"$7,046",2018
"Cohen, Steve (D-TN)",House,"$7,000",2018
"LaHood, Darin (R-IL)",House,"$7,000",2018
"Janz, Andrew (D-CA)",House,"$6,997",2018
"Ossoff, Jon (D-GA)",House,"$6,920",2018
"Welle, Josh (D-NJ)",House,"$6,590",2018
