Recipient,Office,Contributions(Total),Cycle
"Neal, Richard E (D-MA)",House,"$1,000",2000
"Reid, Harry (D-NV)",Senate,"$1,000",2000
"Rogers, Hal (R-KY)",House,"$1,000",2000
"Sarbanes, Paul S (D-MD)",Senate,"$1,000",2000
"Saxton, Jim (R-NJ)",House,"$1,000",2000
"Shuster, Bud (R-PA)",House,"$1,000",2000
"Smith, Gordon H (R-OR)",Senate,"$1,000",2000
"Wolf, Frank (R-VA)",House,"$1,000",2000
"Young, C W Bill (R-FL)",House,"$1,000",2000
"Browne, Harry (L)",Pres,$750,2000
"Hutchinson, Tim (R-AR)",Senate,$750,2000
"Keenan, Nancy (D-MT)",House,$500,2000
"Kirk, Mark (R-IL)",House,$500,2000
"Roemer, Tim (D-IN)",House,$500,2000
"Whitman, Christine Todd (R-NJ)",Senate,$350,2000
"Dunn, Donald (D-UT)",House,$300,2000
"Clinton, Hillary (D-NY)",Senate,$250,2000
"Flanagan, Edward Sawyer (D-VT)",Senate,$250,2000
"Nader, Ralph (3)",Pres,$250,2000
"Bauer, Gary (R)",Pres,$200,2000
"Byrum, Dianne Yvonne (D-MI)",House,$200,2000
"Szwaja, Joseph Brian (3-WA)",House,$200,2000
"D'Amato, Alfonse M (R-NY)",Senate,$-500,2000
"Warner, John W (R-Va)",Senate,"$5,500",2002
"Dooley, Cal (D-Calif)",House,"$4,500",2002
"Landrieu, Mary L (D-La)",Senate,"$4,500",2002
"Baucus, Max (D-Mont)",Senate,"$3,000",2002
"Smith, Gordon H (R-Ore)",Senate,"$3,000",2002
"Tauscher, Ellen (D-Calif)",House,"$2,500",2002
"Allard, Wayne (R-Colo)",Senate,"$2,000",2002
"Collins, Susan M (R-Maine)",Senate,"$2,000",2002
"Inhofe, James M (R-Okla)",Senate,"$2,000",2002
"Kerry, John (D-Mass)",Senate,"$2,000",2002
"Shaheen, Jeanne (D-NH)",Senate,"$2,000",2002
"Swett, Katrina (D-NH)",House,"$1,750",2002
"Crane, Phil (R-Ill)",House,"$1,500",2002
"Hayes, Robin (R-NC)",House,"$1,500",2002
"Hatch, Orrin G (R-Utah)",Senate,"$1,250",2002
"McKinney, Cynthia (D-Ga)",House,"$1,200",2002
"Barr, Bob (R-Ga)",House,"$1,000",2002
"Cantwell, Maria (D-Wash)",Senate,"$1,000",2002
"Carnahan, Jean (D-Mo)",Senate,"$1,000",2002
"Daschle, Tom (D-SD)",Senate,"$1,000",2002
"Domenici, Pete V (R-NM)",Senate,"$1,000",2002
"Durbin, Dick (D-Ill)",Senate,"$1,000",2002
"Ensign, John (R-Nev)",Senate,"$1,000",2002
"Enzi, Mike (R-Wyo)",Senate,"$1,000",2002
"Eshoo, Anna (D-Calif)",House,"$1,000",2002
"Fitzgerald, Peter G (R-Ill)",Senate,"$1,000",2002
"Gephardt, Richard A (D-Mo)",House,"$1,000",2002
"Goodlatte, Bob (R-Va)",House,"$1,000",2002
"Grijalva, Raul M (D-Ariz)",House,"$1,000",2002
"Herger, Wally (R-Calif)",House,"$1,000",2002
"Hilliard, Earl F (D-Ala)",House,"$1,000",2002
"Hutchinson, Tim (R-Ark)",Senate,"$1,000",2002
"Johnson, Nancy L (R-Conn)",House,"$1,000",2002
"Johnson, Tim (D-SD)",Senate,"$1,000",2002
"Matsui, Robert T (D-Calif)",House,"$1,000",2002
"McConnell, Mitch (R-Ky)",Senate,"$1,000",2002
"Rivers, Lynn N (D-Mich)",House,"$1,000",2002
"Roberts, Pat (R-Kan)",Senate,"$1,000",2002
"Shaw, E Clay Jr (R-Fla)",House,"$1,000",2002
"Specter, Arlen (R-Pa)",Senate,"$1,000",2002
"Tauzin, Billy (R-La)",House,"$1,000",2002
"Weller, Jerry (R-Ill)",House,"$1,000",2002
"Wyden, Ron (D-Ore)",Senate,"$1,000",2002
"Davis, Tom (R-Va)",House,$750,2002
"Pressler, Larry (R-SD)",House,$750,2002
"Boucher, Rick (D-Va)",House,$500,2002
"Chambliss, Saxby (R-Ga)",House,$500,2002
"Robinson, Carroll G (D-Texas)",House,$500,2002
"Terrell, Suzanne (R-La)",Senate,$500,2002
"Vitter, David (R-La)",House,$500,2002
"Abu-Ghazalah, Maad (L-Calif)",House,$300,2002
"Evans, Lane (D-Ill)",House,$300,2002
"Benjamin, Ann Womer (R-Ohio)",House,$250,2002
"Farley, Elizabeth M (D-Ariz)",House,$250,2002
"Northup, Anne M (R-Ky)",House,$250,2002
"Raye, Kevin (R-Maine)",House,$250,2002
"Shaw, Elaine (D-Calif)",House,$250,2002
"Stevens, John (D-Va)",House,$250,2002
"Turner, Michael R (R-Ohio)",House,$250,2002
"Kerry, John (D-MA)",Senate,"$48,960",2004
"Bush, George W (R)",Pres,"$29,635",2004
"Jones, Bill (R-CA)",Senate,"$8,000",2004
"Specter, Arlen (R-PA)",Senate,"$4,500",2004
"Dean, Howard (D)",Pres,"$3,800",2004
"Voinovich, George V (R-OH)",Senate,"$3,500",2004
"Clark, Wesley (D)",Pres,"$3,400",2004
"Bowles, Erskine B (D-NC)",Senate,"$3,000",2004
"Ladd, Edward L Ted (D-WY)",House,"$3,000",2004
"Murkowski, Lisa (R-AK)",Senate,"$3,000",2004
"Putnam, Adam H (R-FL)",House,"$3,000",2004
"Eshoo, Anna (D-CA)",House,"$2,500",2004
"Lantos, Tom (D-CA)",House,"$2,500",2004
"Allen, George (R-VA)",Senate,"$2,000",2004
"Braun, Carol Moseley (D)",Pres,"$2,000",2004
"Bunning, Jim (R-KY)",Senate,"$2,000",2004
"Ensign, John (R-NV)",Senate,"$2,000",2004
"Herger, Wally (R-CA)",House,"$2,000",2004
"Lieberman, Joe (D-CT)",Senate,"$2,000",2004
"Martinez, Mel (R-FL)",Senate,"$2,000",2004
"Oxley, Michael G (R-OH)",House,"$2,000",2004
"Santorum, Rick (R-PA)",Senate,"$2,000",2004
"Wu, David (D-OR)",House,"$2,000",2004
"Wyden, Ron (D-OR)",Senate,"$2,000",2004
"Gregg, Judd (R-NH)",Senate,"$1,500",2004
"Reid, Harry (D-NV)",Senate,"$1,500",2004
"Cantwell, Maria (D-WA)",Senate,"$1,250",2004
"Woolard, Catheren M (D-GA)",House,"$1,250",2004
"Badnarik, Michael (L)",Pres,"$1,000",2004
"Bayh, Evan (D-IN)",Senate,"$1,000",2004
"Boehlert, Sherwood (R-NY)",House,"$1,000",2004
"Boucher, Rick (D-VA)",House,"$1,000",2004
"Brady, Kevin (R-TX)",House,"$1,000",2004
"Crapo, Mike (R-ID)",Senate,"$1,000",2004
"Daschle, Tom (D-SD)",Senate,"$1,000",2004
"DeWine, Mike (R-OH)",Senate,"$1,000",2004
"Dodd, Chris (D-CT)",Senate,"$1,000",2004
"English, Phil (R-PA)",House,"$1,000",2004
"Flynn, Matthew J (D-WI)",House,"$1,000",2004
"Frost, Martin (D-TX)",House,"$1,000",2004
"Graham, Bob (D-FL)",Senate,"$1,000",2004
"Harman, Jane (D-CA)",House,"$1,000",2004
"Hatch, Orrin G (R-UT)",Senate,"$1,000",2004
"Hayworth, J D (R-AZ)",House,"$1,000",2004
"Hobson, Dave (R-OH)",House,"$1,000",2004
"Johnson, Nancy L (R-CT)",House,"$1,000",2004
"Jones, Stephanie Tubbs (D-OH)",House,"$1,000",2004
"Lincoln, Blanche (D-AR)",Senate,"$1,000",2004
"Ney, Bob (R-OH)",House,"$1,000",2004
"Obama, Barack (D-IL)",Senate,"$1,000",2004
"Price, David (D-NC)",House,"$1,000",2004
"Ramstad, Jim (R-MN)",House,"$1,000",2004
"Rangel, Charles B (D-NY)",House,"$1,000",2004
"Smith, Gordon H (R-OR)",Senate,"$1,000",2004
"Smith, Lamar (R-TX)",House,"$1,000",2004
"Stabenow, Debbie (D-MI)",Senate,"$1,000",2004
"Sununu, John E (R-NH)",Senate,"$1,000",2004
"Weller, Jerry (R-IL)",House,"$1,000",2004
"Morrison, Richard (D-TX)",House,$900,2004
"Free, Kalyn Cherie (D-OK)",House,$500,2004
"Gephardt, Richard A (D-MO)",House,$500,2004
"Glenn, Dylan C (R-GA)",House,$500,2004
"LaRouche, Lyndon H Jr (D)",Pres,$500,2004
"Naples, Nancy A (R-NY)",House,$500,2004
"Kucinich, Dennis (D-OH)",House,$400,2004
"Salazar, Ken (D-CO)",Senate,$305,2004
"Fitzpatrick, Michael G (R-PA)",House,$300,2004
"Baldwin, Tammy (D-WI)",House,$250,2004
"Davis, Tom (R-VA)",House,$250,2004
"Evans, Lane (D-IL)",House,$250,2004
"Gerlach, Jim (R-PA)",House,$250,2004
"Royce, Ed (R-CA)",House,$250,2004
"Vitter, David (R-LA)",House,$250,2004
"Castor, Betty (D-FL)",Senate,$200,2004
"Mikulski, Barbara A (D-MD)",Senate,$200,2004
"DeWine, Mike (R-OH)",Senate,"$26,200",2006
"Hatch, Orrin G (R-UT)",Senate,"$22,600",2006
"Kyl, Jon (R-AZ)",Senate,"$21,300",2006
"Feinstein, Dianne (D-CA)",Senate,"$19,900",2006
"McGavick, Michael (R-WA)",Senate,"$16,800",2006
"Allen, George (R-VA)",Senate,"$15,709",2006
"Taylor, Van (R-TX)",House,"$8,400",2006
"Dreier, David (R-CA)",House,"$7,000",2006
"McNerney, Jerry (D-CA)",House,"$5,250",2006
"Burns, Conrad (R-MT)",Senate,"$5,000",2006
"Smith, Lamar (R-TX)",House,"$5,000",2006
"Clinton, Hillary (D-NY)",Senate,"$4,556",2006
"Davis, Tom (R-VA)",House,"$4,500",2006
"Bean, Melissa (D-IL)",House,"$4,000",2006
"Santorum, Rick (R-PA)",Senate,"$4,000",2006
"Steele, Michael (R-MD)",Senate,"$4,000",2006
"Stabenow, Debbie (D-MI)",Senate,"$3,100",2006
"Carney, Chris (D-PA)",House,"$2,700",2006
"Bayh, Evan (D-IN)",Senate,"$2,550",2006
"Smith, Gordon H (R-OR)",Senate,"$2,500",2006
"Brown, Charles D (D-CA)",House,"$2,350",2006
"Blunt, Roy (R-MO)",House,"$2,000",2006
"Dewine, R Pat (R-OH)",House,"$2,000",2006
"Ensign, John (R-NV)",Senate,"$2,000",2006
"Eshoo, Anna (D-CA)",House,"$2,000",2006
"Feder, Judith (D-VA)",House,"$2,000",2006
"Honda, Mike (D-CA)",House,"$2,000",2006
"Johnson, Nancy L (R-CT)",House,"$2,000",2006
"Lungren, Dan (R-CA)",House,"$2,000",2006
"Reynolds, Tom (R-NY)",House,"$2,000",2006
"Talent, James M (R-MO)",Senate,"$2,000",2006
"Kennedy, Edward M (D-MA)",Senate,"$1,500",2006
"Menendez, Robert (D-NJ)",Senate,"$1,500",2006
"Shadegg, John (R-AZ)",House,"$1,500",2006
"Weller, Jerry (R-IL)",House,"$1,500",2006
"Kerry, John (D-MA)",Senate,"$1,250",2006
"Perlmutter, Ed (D-CO)",House,"$1,250",2006
"Barton, Joe (R-TX)",House,"$1,000",2006
"Boehlert, Sherwood (R-NY)",House,"$1,000",2006
"Cannon, Chris (R-UT)",House,"$1,000",2006
"Carper, Tom (D-DE)",Senate,"$1,000",2006
"Chocola, Chris (R-IN)",House,"$1,000",2006
"Cooper, Jim (D-TN)",House,"$1,000",2006
"Hayes, Robin (R-NC)",House,"$1,000",2006
"Inhofe, James M (R-OK)",Senate,"$1,000",2006
"Larsen, Rick (D-WA)",House,"$1,000",2006
"LaTourette, Steve (R-OH)",House,"$1,000",2006
"Lofgren, Zoe (D-CA)",House,"$1,000",2006
"Matheson, Jim (D-UT)",House,"$1,000",2006
"Moran, Jim (D-VA)",House,"$1,000",2006
"Murphy, Patrick J (D-PA)",House,"$1,000",2006
"Porter, Jon (R-NV)",House,"$1,000",2006
"Rangel, Charles B (D-NY)",House,"$1,000",2006
"Rogers, Hal (R-KY)",House,"$1,000",2006
"Seals, Dan (D-IL)",House,"$1,000",2006
"Tauscher, Ellen (D-CA)",House,"$1,000",2006
"Tester, Jon (D-MT)",Senate,"$1,000",2006
"Whitehouse, Sheldon (D-RI)",Senate,"$1,000",2006
"Wu, David (D-OR)",House,"$1,000",2006
"Harris, Katherine (R-FL)",House,$800,2006
"Paparian, William M (3-CA)",House,$800,2006
"Miller, Brad (D-NC)",House,$750,2006
"Udall, Mark (D-CO)",House,$750,2006
"Lee, Barbara (D-CA)",House,$700,2006
"Castor, Kathy (D-FL)",House,$500,2006
"Coleman, Norm (R-MN)",Senate,$500,2006
"Esch, Jim (D-NE)",House,$500,2006
"Kennedy, Mark (R-MN)",House,$500,2006
"Rodriguez, Ciro D (D-TX)",House,$500,2006
"Rubenstein, Herbert Ray (D-CO)",House,$500,2006
"Thompson, Mike (D-CA)",House,$500,2006
"Murphy, Christopher S (D-CT)",House,$450,2006
"Lynch, Stephen F (D-MA)",House,$350,2006
"Holt, Rush (D-NJ)",House,$300,2006
"Ellison, Keith (D-MN)",House,$250,2006
"Farrell, Scott (D-FL)",House,$250,2006
"Filson, Steve N (D-CA)",House,$250,2006
"McCarthy, Kevin (R-CA)",House,$250,2006
"McCaskill, Claire (D-MO)",Senate,$250,2006
"Frelinghuysen, Rodney (R-NJ)",House,$200,2006
"Chambliss, Saxby (R-GA)",Senate,$-500,2006
"Terrell, Suzanne (R-LA)",Senate,$-500,2006
"Crapo, Mike (R-ID)",Senate,"$-1,000",2006
"Hayworth, J D (R-AZ)",House,"$-1,000",2006
"Wyden, Ron (D-OR)",Senate,"$-1,000",2006
"Obama, Barack (D-IL)",Senate,"$283,210",2008
"Clinton, Hillary (D-NY)",Senate,"$60,570",2008
"McCain, John (R-AZ)",Senate,"$47,437",2008
"McNerney, Jerry (D-CA)",House,"$38,349",2008
"Swett, Katrina (D-NH)",Senate,"$31,701",2008
"Smith, Gordon H (R-OR)",Senate,"$16,100",2008
"Cornyn, John (R-TX)",Senate,"$14,850",2008
"Eshoo, Anna (D-CA)",House,"$13,050",2008
"Giuliani, Rudolph W (R)",Pres,"$13,000",2008
"Crowley, Joseph (D-NY)",House,"$12,800",2008
"Edwards, John (D)",Pres,"$11,942",2008
"Paul, Ron (R-TX)",House,"$10,198",2008
"Coleman, Norm (R-MN)",Senate,"$8,800",2008
"Feder, Judith (D-VA)",House,"$8,500",2008
"Enzi, Mike (R-WY)",Senate,"$8,000",2008
"Rangel, Charles B (D-NY)",House,"$8,000",2008
"Chambliss, Saxby (R-GA)",Senate,"$7,500",2008
"Collins, Susan M (R-ME)",Senate,"$7,500",2008
"Lofgren, Zoe (D-CA)",House,"$7,500",2008
"Meeks, Gregory W (D-NY)",House,"$7,300",2008
"McConnell, Mitch (R-KY)",Senate,"$7,000",2008
"Smith, Lamar (R-TX)",House,"$6,500",2008
"Cantor, Eric (R-VA)",House,"$6,300",2008
"Bean, Melissa (D-IL)",House,"$6,000",2008
"Berman, Howard L (D-CA)",House,"$6,000",2008
"Brown, Charles D (D-CA)",House,"$5,750",2008
"Shaheen, Jeanne (D-NH)",Senate,"$5,350",2008
"Romney, Mitt (R)",Pres,"$5,150",2008
"Baucus, Max (D-MT)",Senate,"$5,000",2008
"Cannon, Chris (R-UT)",House,"$5,000",2008
"Emanuel, Rahm (D-IL)",House,"$5,000",2008
"McCaul, Michael (R-TX)",House,"$5,000",2008
"Warner, Russell (D-CA)",House,"$4,250",2008
"Clyburn, James E (D-SC)",House,"$4,000",2008
"Leahy, Patrick (D-VT)",Senate,"$4,000",2008
"Markey, Ed (D-MA)",House,"$4,000",2008
"Salazar, Ken (D-CO)",Senate,"$4,000",2008
"Thompson, Bennie G (D-MS)",House,"$4,000",2008
"Seals, Dan (D-IL)",House,"$3,750",2008
"Durbin, Dick (D-IL)",Senate,"$3,500",2008
"Landrieu, Mary L (D-LA)",Senate,"$3,500",2008
"Reid, Harry (D-NV)",Senate,"$3,500",2008
"Harper, Scott (D-IL)",House,"$3,250",2008
"Dingell, John D (D-MI)",House,"$3,000",2008
"Giffords, Gabrielle (D-AZ)",House,"$3,000",2008
"Udall, Mark (D-CO)",House,"$2,700",2008
"Merkley, Jeff (D-OR)",Senate,"$2,550",2008
"Becerra, Xavier (D-CA)",House,"$2,500",2008
"Boehner, John (R-OH)",House,"$2,500",2008
"Brady, Robert A (D-PA)",House,"$2,500",2008
"Lincoln, Blanche (D-AR)",Senate,"$2,500",2008
"Menendez, Robert (D-NJ)",Senate,"$2,500",2008
"Dahlkemper, Kathy (D-PA)",House,"$2,300",2008
"Hunter, Duncan (R-CA)",House,"$2,300",2008
"Waltner, Mike (D-PA)",House,"$2,300",2008
"Sununu, John E (R-NH)",Senate,"$2,250",2008
"Dodd, Chris (D-CT)",Senate,"$2,150",2008
"Kucinich, Dennis (D-OH)",House,"$2,000",2008
"Nadler, Jerrold (D-NY)",House,"$2,000",2008
"Pryor, Mark (D-AR)",Senate,"$2,000",2008
"Rothman, Steven R (D-NJ)",House,"$2,000",2008
"Sessions, Jeff (R-AL)",Senate,"$2,000",2008
"Shadegg, John (R-AZ)",House,"$2,000",2008
"Speier, Jackie (D-CA)",House,"$2,000",2008
"Tauscher, Ellen (D-CA)",House,"$2,000",2008
"Boxer, Barbara (D-CA)",Senate,"$1,800",2008
"Alexander, Lamar (R-TN)",Senate,"$1,500",2008
"Esch, Jim (D-NE)",House,"$1,500",2008
"Sanchez, Linda (D-CA)",House,"$1,500",2008
"Huckabee, Mike (R)",Pres,"$1,270",2008
"Bachmann, Michele (R-MN)",House,"$1,250",2008
"Barr, Bob (L)",Pres,"$1,250",2008
"Thompson, Fred (R)",Pres,"$1,250",2008
"Ackerman, Gary (D-NY)",House,"$1,000",2008
"Barrasso, John A (R-WY)",Senate,"$1,000",2008
"Blumenauer, Earl (D-OR)",House,"$1,000",2008
"Camp, Dave (R-MI)",House,"$1,000",2008
"Crapo, Mike (R-ID)",Senate,"$1,000",2008
"Davis, Artur (D-AL)",House,"$1,000",2008
"Davis, Tom (R-VA)",House,"$1,000",2008
"Dorgan, Byron L (D-ND)",Senate,"$1,000",2008
"Gordon, Bart (D-TN)",House,"$1,000",2008
"Herger, Wally (R-CA)",House,"$1,000",2008
"Inslee, Jay R (D-WA)",House,"$1,000",2008
"Issa, Darrell (R-CA)",House,"$1,000",2008
"Kind, Ron (D-WI)",House,"$1,000",2008
"Kirk, Mark (R-IL)",House,"$1,000",2008
"Larsen, Rick (D-WA)",House,"$1,000",2008
"Lungren, Dan (R-CA)",House,"$1,000",2008
"Madia, Ashwin (D-MN)",House,"$1,000",2008
"Matsui, Doris O (D-CA)",House,"$1,000",2008
"Nunes, Devin (R-CA)",House,"$1,000",2008
"Porter, Jon (R-NV)",House,"$1,000",2008
"Reed, Jack (D-RI)",Senate,"$1,000",2008
"Reynolds, Tom (R-NY)",House,"$1,000",2008
"Ryan, Paul (R-WI)",House,"$1,000",2008
"Schultz, Debbie Wasserman (D-FL)",House,"$1,000",2008
"Slaughter, Louise M (D-NY)",House,"$1,000",2008
"Stevens, Ted (R-AK)",Senate,"$1,000",2008
"Tiberi, Pat (R-OH)",House,"$1,000",2008
"Waxman, Henry (D-CA)",House,"$1,000",2008
"Whitehouse, Sheldon (D-RI)",Senate,"$1,000",2008
"Wolf, Frank (R-VA)",House,"$1,000",2008
"Wu, David (D-OR)",House,"$1,000",2008
"Franken, Al (D-MN)",Senate,$750,2008
"Holt, Rush (D-NJ)",House,$750,2008
"Richardson, Bill (D)",Pres,$750,2008
"Carson, Andre (D-IN)",House,$600,2008
"Brinkman, Tom Jr (R-OH)",House,$500,2008
"Ellison, Keith (D-MN)",House,$500,2008
"Kurkowski, David Carl Streich (D-NJ)",House,$500,2008
"Warner, Mark (D-VA)",Senate,$500,2008
"Zeitz, Joshua M (D-NJ)",House,$500,2008
"Rasoul, Sam (D-VA)",House,$400,2008
"Levin, Carl (D-MI)",Senate,$300,2008
"Andrews, Robert E (D-NJ)",House,$250,2008
"Berkowitz, Ethan A (D-AK)",House,$250,2008
"Grant, Dan (D-TX)",House,$250,2008
"Honda, Mike (D-CA)",House,$250,2008
"Jones, Vernon (D-GA)",Senate,$250,2008
"Lessig, Lawrence (D-CA)",House,$250,2008
"Markey, Betsy (D-CO)",House,$250,2008
"Morgenthaler, Jill (D-IL)",House,$250,2008
"Thompson, Mike (D-CA)",House,$250,2008
"Treadwell, Sandy (R-NY)",House,$250,2008
"Foster, Bill (D-IL)",House,$200,2008
"Nader, Ralph (I)",Pres,$200,2008
"Tancredo, Tom (R-CO)",House,$200,2008
"Biden, Joseph R Jr (D-DE)",Senate,"$-1,000",2008
"Boxer, Barbara (D-CA)",Senate,"$29,870",2010
"Eshoo, Anna (D-CA)",House,"$19,600",2010
"McNerney, Jerry (D-CA)",House,"$18,700",2010
"Reid, Harry (D-NV)",Senate,"$18,500",2010
"Lofgren, Zoe (D-CA)",House,"$17,600",2010
"Fiorina, Carly (R-CA)",Senate,"$17,050",2010
"Leahy, Patrick (D-VT)",Senate,"$17,000",2010
"Berman, Howard L (D-CA)",House,"$15,200",2010
"Schumer, Charles E (D-NY)",Senate,"$14,700",2010
"Cantor, Eric (R-VA)",House,"$12,900",2010
"Wyden, Ron (D-OR)",Senate,"$8,300",2010
"Pelosi, Nancy (D-CA)",House,"$8,000",2010
"Speier, Jackie (D-CA)",House,"$7,500",2010
"Gillibrand, Kirsten (D-NY)",Senate,"$7,250",2010
"Grassley, Chuck (R-IA)",Senate,"$6,000",2010
"Dreier, David (R-CA)",House,"$5,800",2010
"Conyers, John Jr (D-MI)",House,"$5,400",2010
"Boehner, John (R-OH)",House,"$5,000",2010
"Kerry, John (D-MA)",Senate,"$5,000",2010
"Whitehouse, Sheldon (D-RI)",Senate,"$5,000",2010
"Bender, Jim (R-NH)",Senate,"$4,800",2010
"Watson, Thomas C (R-CA)",House,"$4,800",2010
"Bennet, Michael F (D-CO)",Senate,"$4,250",2010
"Brown, Scott (R-MA)",Senate,"$4,000",2010
"Camp, Dave (R-MI)",House,"$4,000",2010
"Clyburn, James E (D-SC)",House,"$4,000",2010
"Feinstein, Dianne (D-CA)",Senate,"$4,000",2010
"Goodlatte, Bob (R-VA)",House,"$4,000",2010
"Issa, Darrell (R-CA)",House,"$4,000",2010
"Becerra, Xavier (D-CA)",House,"$3,500",2010
"McCaul, Michael (R-TX)",House,"$3,500",2010
"Merkley, Jeff (D-OR)",Senate,"$3,500",2010
"Ayotte, Kelly (R-NH)",Senate,"$3,400",2010
"Blunt, Roy (R-MO)",House,"$3,000",2010
"Giffords, Gabrielle (D-AZ)",House,"$3,000",2010
"Nunes, Devin (R-CA)",House,"$3,000",2010
"Thune, John (R-SD)",Senate,"$3,000",2010
"Hoyer, Steny H (D-MD)",House,"$2,750",2010
"Langevin, Jim (D-RI)",House,"$2,750",2010
"Bean, Melissa (D-IL)",House,"$2,500",2010
"Gordon, Bart (D-TN)",House,"$2,500",2010
"Lincoln, Blanche (D-AR)",Senate,"$2,500",2010
"McCarthy, Kevin (R-CA)",House,"$2,500",2010
