Recipient,Office,Contributions(Total),Cycle
"Northup, Anne M (R-KY)",House,$250,2000
"Pence, Mike (R-IN)",House,$250,2000
"Rehberg, Denny (R-MT)",House,$250,2000
"Rush, Bobby L (D-IL)",House,$250,2000
"Smith, Adam (D-WA)",House,$250,2000
"Spratt, John M Jr (D-SC)",House,$250,2000
"Wynn, Albert R (D-MD)",House,$250,2000
"Eshoo, Anna (D-CA)",House,"$-1,000",2000
"Honda, Mike (D-Calif)",House,"$6,250",2002
"Boxer, Barbara (D-Calif)",Senate,"$6,000",2002
"Carnahan, Jean (D-Mo)",Senate,"$5,000",2002
"Souder, Mark E (R-Ind)",House,"$4,500",2002
"Craig, Larry (R-Idaho)",Senate,"$4,000",2002
"Schneider, Jan (D-Fla)",House,"$4,000",2002
"Stearns, Cliff (R-Fla)",House,"$4,000",2002
"Landrieu, Mary L (D-La)",Senate,"$3,300",2002
"Keller, Ric (R-Fla)",House,"$3,250",2002
"Collins, Susan M (R-Maine)",Senate,"$3,000",2002
"Goodlatte, Bob (R-Va)",House,"$3,000",2002
"Hastert, Dennis (R-Ill)",House,"$3,000",2002
"Kerry, John (D-Mass)",Senate,"$3,000",2002
"Talent, James M (R-Mo)",Senate,"$3,000",2002
"Terry, Lee (R-Neb)",House,"$3,000",2002
"Bachus, Spencer (R-Ala)",House,"$2,500",2002
"Capito, Shelley Moore (R-WVa)",House,"$2,500",2002
"Forrester, Douglas R (R-NJ)",Senate,"$2,500",2002
"Engel, Eliot L (D-NY)",House,"$2,250",2002
"Barton, Joe (R-Texas)",House,"$2,000",2002
"Bayh, Evan (D-Ind)",Senate,"$2,000",2002
"Blunt, Roy (R-Mo)",House,"$2,000",2002
"Boehlert, Sherwood (R-NY)",House,"$2,000",2002
"Cannon, Chris (R-Utah)",House,"$2,000",2002
"Cardoza, Dennis (D-Calif)",House,"$2,000",2002
"Cleland, Max (D-Ga)",Senate,"$2,000",2002
"Coble, Howard (R-NC)",House,"$2,000",2002
"Coleman, Norm (R-Minn)",Senate,"$2,000",2002
"Conyers, John Jr (D-Mich)",House,"$2,000",2002
"Eshoo, Anna (D-Calif)",House,"$2,000",2002
"Gephardt, Richard A (D-Mo)",House,"$2,000",2002
"Lofgren, Zoe (D-Calif)",House,"$2,000",2002
"Matheson, Jim (D-Utah)",House,"$2,000",2002
"Morella, Connie (R-Md)",House,"$2,000",2002
"Sensenbrenner, F James Jr (R-Wis)",House,"$2,000",2002
"Smith, Adam (D-Wash)",House,"$2,000",2002
"Smith, Gordon H (R-Ore)",Senate,"$2,000",2002
"Smith, Lamar (R-Texas)",House,"$2,000",2002
"Tauscher, Ellen (D-Calif)",House,"$2,000",2002
"Tauzin, Billy (R-La)",House,"$2,000",2002
"Thune, John (R-SD)",House,"$2,000",2002
"Upton, Fred (R-Mich)",House,"$2,000",2002
"Whitfield, Ed (R-Ky)",House,"$2,000",2002
"Luther, Bill (D-Minn)",House,"$1,750",2002
"Bass, Charles (R-NH)",House,"$1,500",2002
"Boucher, Rick (D-Va)",House,"$1,500",2002
"Deutsch, Peter (D-Fla)",House,"$1,500",2002
"Knollenberg, Joe (R-Mich)",House,"$1,500",2002
"Pickering, Charles (Chip) Jr (R-Miss)",House,"$1,500",2002
"Porter, Jon (R-Nev)",House,"$1,500",2002
"Rogers, Mike D (R-Ala)",House,"$1,500",2002
"Shimkus, John M (R-Ill)",House,"$1,500",2002
"Dole, Elizabeth (R-NC)",Senate,"$1,350",2002
"Dooley, Cal (D-Calif)",House,"$1,250",2002
"Flake, Jeff (R-Ariz)",House,"$1,250",2002
"Allard, Wayne (R-Colo)",Senate,"$1,000",2002
"Baird, Brian (D-Wash)",House,"$1,000",2002
"Baker, Richard (R-La)",House,"$1,000",2002
"Barr, Bob (R-Ga)",House,"$1,000",2002
"Berman, Howard L (D-Calif)",House,"$1,000",2002
"Biden, Joseph R Jr (D-Del)",Senate,"$1,000",2002
"Bilirakis, Michael (R-Fla)",House,"$1,000",2002
"Bishop, Rob (R-Utah)",House,"$1,000",2002
"Bryant, Ed (R-Tenn)",House,"$1,000",2002
"Cantwell, Maria (D-Wash)",Senate,"$1,000",2002
"Clinton, Hillary (D-NY)",Senate,"$1,000",2002
"Cornyn, John (R-Texas)",Senate,"$1,000",2002
"Cox, Christopher (R-Calif)",House,"$1,000",2002
"Cubin, Barbara (R-Wyo)",House,"$1,000",2002
"Davis, Tom (R-Va)",House,"$1,000",2002
"Dingell, John D (D-Mich)",House,"$1,000",2002
"Dreier, David (R-Calif)",House,"$1,000",2002
"Durbin, Dick (D-Ill)",Senate,"$1,000",2002
"Duval, Fred (D-Ariz)",House,"$1,000",2002
"Gekas, George W (R-Pa)",House,"$1,000",2002
"Graham, Lindsey (R-SC)",House,"$1,000",2002
"Greenwood, James C (R-Pa)",House,"$1,000",2002
"Grucci, Felix J Jr (R-NY)",House,"$1,000",2002
"Hagel, Chuck (R-Neb)",Senate,"$1,000",2002
"Harman, Jane (D-Calif)",House,"$1,000",2002
"Hayes, Robin (R-NC)",House,"$1,000",2002
"Hensarling, Jeb (R-Texas)",House,"$1,000",2002
"Issa, Darrell (R-Calif)",House,"$1,000",2002
"John, Chris (D-La)",House,"$1,000",2002
"Kelly, Sue (R-NY)",House,"$1,000",2002
"Kirk, Mark (R-Ill)",House,"$1,000",2002
"Linder, John (R-Ga)",House,"$1,000",2002
"Markey, Ed (D-Mass)",House,"$1,000",2002
"Moore, Dennis (D-Kan)",House,"$1,000",2002
"Northup, Anne M (R-Ky)",House,"$1,000",2002
"Otter, C L (Butch) (R-Idaho)",House,"$1,000",2002
"Pence, Mike (R-Ind)",House,"$1,000",2002
"Radanovich, George (R-Calif)",House,"$1,000",2002
"Reed, Jack (D-RI)",Senate,"$1,000",2002
"Reynolds, Tom (R-NY)",House,"$1,000",2002
"Rockefeller, Jay (D-WVa)",Senate,"$1,000",2002
"Specter, Arlen (R-Pa)",Senate,"$1,000",2002
"Toomey, Pat (R-Pa)",House,"$1,000",2002
"Towns, Edolphus (D-NY)",House,"$1,000",2002
"Watt, Melvin L (D-NC)",House,"$1,000",2002
"Weller, Jerry (R-Ill)",House,"$1,000",2002
"Davis, Susan A (D-Calif)",House,$750,2002
"Bowling, Janice H (R-Tenn)",House,$500,2002
"Buyer, Steve (R-Ind)",House,$500,2002
"Chabot, Steve (R-Ohio)",House,$500,2002
"Doggett, Lloyd (D-Texas)",House,$500,2002
"Feeney, Tom (R-Fla)",House,$500,2002
"Green, Mark (R-Wis)",House,$500,2002
"Hart, Melissa (R-Pa)",House,$500,2002
"Herseth Sandlin, Stephanie (D-SD)",House,$500,2002
"Inslee, Jay R (D-Wash)",House,$500,2002
"Kennedy, Michael Paul (R-Colo)",House,$500,2002
"Kind, Ron (D-Wis)",House,$500,2002
"Manzullo, Don (R-Ill)",House,$500,2002
"Myrick, Sue (R-NC)",House,$500,2002
"Nadler, Jerrold (D-NY)",House,$500,2002
"Nunes, Devin (R-Calif)",House,$500,2002
"Nussle, Jim (R-Iowa)",House,$500,2002
"Pitts, Joe (R-Pa)",House,$500,2002
"Pryce, Deborah (R-Ohio)",House,$500,2002
"Rangel, Charles B (D-NY)",House,$500,2002
"Renzi, Rick (R-Ariz)",House,$500,2002
"Ross, Mike (D-Ark)",House,$500,2002
"Schiff, Adam (D-Calif)",House,$500,2002
"Turner, Michael R (R-Ohio)",House,$500,2002
"Wynn, Albert R (D-Md)",House,$500,2002
"Alexander, Klint (D-Ky)",House,$250,2002
"Cantor, Eric (R-Va)",House,$250,2002
"Ford, Harold E Jr (D-Tenn)",House,$250,2002
"Gallegly, Elton (R-Calif)",House,$250,2002
"Hooley, Darlene (D-Ore)",House,$250,2002
"Hoyer, Steny H (D-Md)",House,$250,2002
"Jacques, Cheryl A (D-Mass)",House,$250,2002
"Kennedy, Mark (R-Minn)",House,$250,2002
"Kirk, Ron (D-Texas)",Senate,$250,2002
"Pelosi, Nancy (D-Calif)",House,$250,2002
"Rogers, Joseph Bernard (R-Colo)",House,$250,2002
"Gore, Al (D)",Pres,"$-2,000",2002
"Kerry, John (D-MA)",Senate,"$30,250",2004
"Bush, George W (R)",Pres,"$7,750",2004
"Clark, Wesley (D)",Pres,"$7,250",2004
"Cannon, Chris (R-UT)",House,"$4,500",2004
"Baker, Richard (R-LA)",House,"$4,000",2004
"Edwards, John (D-NC)",Senate,"$4,000",2004
"Lofgren, Zoe (D-CA)",House,"$4,000",2004
"Schneider, Jan (D-FL)",House,"$4,000",2004
"Jackson, Jesse Jr (D-IL)",House,"$3,954",2004
"Dean, Howard (D)",Pres,"$3,911",2004
"Boucher, Rick (D-VA)",House,"$3,500",2004
"Carson, Brad R (D-OK)",House,"$3,500",2004
"Terry, Lee (R-NE)",House,"$3,500",2004
"Boxer, Barbara (D-CA)",Senate,"$3,100",2004
"Barton, Joe (R-TX)",House,"$3,000",2004
"Daschle, Tom (D-SD)",Senate,"$3,000",2004
"Leahy, Patrick (D-VT)",Senate,"$3,000",2004
"Wyden, Ron (D-OR)",Senate,"$3,000",2004
"John, Chris (D-LA)",House,"$2,750",2004
"Eshoo, Anna (D-CA)",House,"$2,500",2004
"Hastert, Dennis (R-IL)",House,"$2,500",2004
"Lieberman, Joe (D-CT)",Senate,"$2,500",2004
"Smith, Adam (D-WA)",House,"$2,500",2004
"Towns, Edolphus (D-NY)",House,"$2,500",2004
"Blackburn, Marsha (R-TN)",House,"$2,000",2004
"Byrd, Johnnie B (R-FL)",Senate,"$2,000",2004
"Dingell, John D (D-MI)",House,"$2,000",2004
"Ensign, John (R-NV)",Senate,"$2,000",2004
"Gephardt, Richard A (D-MO)",House,"$2,000",2004
"Goodlatte, Bob (R-VA)",House,"$2,000",2004
"Hart, Melissa (R-PA)",House,"$2,000",2004
"Northup, Anne M (R-KY)",House,"$2,000",2004
"Oxley, Michael G (R-OH)",House,"$2,000",2004
"Sensenbrenner, F James Jr (R-WI)",House,"$2,000",2004
"Specter, Arlen (R-PA)",Senate,"$2,000",2004
"Watt, Melvin L (D-NC)",House,"$2,000",2004
"Bass, Charles (R-NH)",House,"$1,500",2004
"Bono Mack, Mary (R-CA)",House,"$1,500",2004
"Burr, Richard (R-NC)",House,"$1,500",2004
"Pickering, Charles (Chip) Jr (R-MS)",House,"$1,500",2004
"Reid, Harry (D-NV)",Senate,"$1,500",2004
"Ameri, Goli Yazdi (R-OR)",House,"$1,250",2004
"Allen, George (R-VA)",Senate,"$1,000",2004
"Baucus, Max (D-MT)",Senate,"$1,000",2004
"Bayh, Evan (D-IN)",Senate,"$1,000",2004
"Bennett, Robert F (R-UT)",Senate,"$1,000",2004
"Blunt, Roy (R-MO)",House,"$1,000",2004
"Bond, Christopher ""Kit"" (R-MO)",Senate,"$1,000",2004
"Burns, Conrad (R-MT)",Senate,"$1,000",2004
"Cafaro, Capri (D-OH)",House,"$1,000",2004
"Capito, Shelley Moore (R-WV)",House,"$1,000",2004
"Capps, Lois (D-CA)",House,"$1,000",2004
"Carnahan, Russ (D-MO)",House,"$1,000",2004
"Clinton, Hillary (D-NY)",Senate,"$1,000",2004
"Clyburn, James E (D-SC)",House,"$1,000",2004
"Cooper, Jim (D-TN)",House,"$1,000",2004
"Cox, Christopher (R-CA)",House,"$1,000",2004
"Cubin, Barbara (R-WY)",House,"$1,000",2004
"Davis, Jim (D-FL)",House,"$1,000",2004
"Dole, Elizabeth (R-NC)",Senate,"$1,000",2004
"Dorgan, Byron L (D-ND)",Senate,"$1,000",2004
"Engel, Eliot L (D-NY)",House,"$1,000",2004
"Feeney, Tom (R-FL)",House,"$1,000",2004
"Flake, Jeff (R-AZ)",House,"$1,000",2004
"Frank, Barney (D-MA)",House,"$1,000",2004
"Grassley, Chuck (R-IA)",Senate,"$1,000",2004
"Gregg, Judd (R-NH)",Senate,"$1,000",2004
"Hagel, Chuck (R-NE)",Senate,"$1,000",2004
"Hall, Ralph (R-TX)",House,"$1,000",2004
"Hatch, Orrin G (R-UT)",Senate,"$1,000",2004
"Hutchison, Kay Bailey (R-TX)",Senate,"$1,000",2004
"Knowles, Tony (D-AK)",Senate,"$1,000",2004
"Lincoln, Blanche (D-AR)",Senate,"$1,000",2004
"Manzullo, Don (R-IL)",House,"$1,000",2004
"Markey, Ed (D-MA)",House,"$1,000",2004
"Matheson, Jim (D-UT)",House,"$1,000",2004
"Menendez, Robert (D-NJ)",House,"$1,000",2004
"Moore, Dennis (D-KS)",House,"$1,000",2004
"Ney, Bob (R-OH)",House,"$1,000",2004
"Obama, Barack (D-IL)",Senate,"$1,000",2004
"Pitts, Joe (R-PA)",House,"$1,000",2004
"Reynolds, Tom (R-NY)",House,"$1,000",2004
"Rogers, Mike (R-MI)",House,"$1,000",2004
"Rush, Bobby L (D-IL)",House,"$1,000",2004
"Santorum, Rick (R-PA)",Senate,"$1,000",2004
"Schumer, Charles E (D-NY)",Senate,"$1,000",2004
"Shadegg, John (R-AZ)",House,"$1,000",2004
"Stearns, Cliff (R-FL)",House,"$1,000",2004
"Stevens, Ted (R-AK)",Senate,"$1,000",2004
"Strickland, Ted (D-OH)",House,"$1,000",2004
"Upton, Fred (R-MI)",House,"$1,000",2004
"Wexler, Robert (D-FL)",House,"$1,000",2004
"Whitfield, Ed (R-KY)",House,"$1,000",2004
"Wynn, Albert R (D-MD)",House,"$1,000",2004
"Haugen, Chris (R-CA)",House,$850,2004
"Honda, Mike (D-CA)",House,$750,2004
"Baird, Brian (D-WA)",House,$500,2004
"Bilirakis, Michael (R-FL)",House,$500,2004
"Bishop, Rob (R-UT)",House,$500,2004
"Cantor, Eric (R-VA)",House,$500,2004
"Carter, John (R-TX)",House,$500,2004
"Doggett, Lloyd (D-TX)",House,$500,2004
"Dreier, David (R-CA)",House,$500,2004
"Green, Mark (R-WI)",House,$500,2004
"Harman, Jane (D-CA)",House,$500,2004
"Holden, Tim (D-PA)",House,$500,2004
"Hoyer, Steny H (D-MD)",House,$500,2004
"Knollenberg, Joe (R-MI)",House,$500,2004
"Mack, Connie (R-FL)",House,$500,2004
"Pence, Mike (R-IN)",House,$500,2004
"Simmons, Rob (R-CT)",House,$500,2004
"Tauscher, Ellen (D-CA)",House,$500,2004
"Walden, Greg (R-OR)",House,$500,2004
"Cantwell, Maria (D-WA)",Senate,$250,2004
"Meehan, Marty (D-MA)",House,$250,2004
"Ackerman, Gary (D-NY)",House,"$8,500",2006
"Wilson, Heather A (R-NM)",House,"$8,000",2006
"Cannon, Chris (R-UT)",House,"$7,564",2006
"Hatch, Orrin G (R-UT)",Senate,"$6,000",2006
"Snowe, Olympia (R-ME)",Senate,"$6,000",2006
"Davis, Tom (R-VA)",House,"$5,600",2006
"Boucher, Rick (D-VA)",House,"$5,500",2006
"Kyl, Jon (R-AZ)",Senate,"$5,500",2006
"Baucus, Max (D-MT)",Senate,"$5,000",2006
"Feinstein, Dianne (D-CA)",Senate,"$5,000",2006
"Goodlatte, Bob (R-VA)",House,"$5,000",2006
"Nelson, Ben (D-NE)",Senate,"$5,000",2006
"Pelosi, Nancy (D-CA)",House,"$5,000",2006
"Reichert, Dave (R-WA)",House,"$5,000",2006
"Lofgren, Zoe (D-CA)",House,"$4,753",2006
"Allen, George (R-VA)",Senate,"$4,500",2006
"Talent, James M (R-MO)",Senate,"$4,500",2006
"Dreier, David (R-CA)",House,"$4,000",2006
"Hastert, Dennis (R-IL)",House,"$3,500",2006
"Markey, Ed (D-MA)",House,"$3,500",2006
"Bingaman, Jeff (D-NM)",Senate,"$3,000",2006
"Burns, Conrad (R-MT)",Senate,"$3,000",2006
"Clinton, Hillary (D-NY)",Senate,"$3,000",2006
"Northup, Anne M (R-KY)",House,"$3,000",2006
"Pickering, Charles (Chip) Jr (R-MS)",House,"$3,000",2006
"Brown, Sherrod (D-OH)",House,"$2,500",2006
"DeWine, Mike (R-OH)",Senate,"$2,500",2006
"Eshoo, Anna (D-CA)",House,"$2,500",2006
"Matheson, Jim (D-UT)",House,"$2,500",2006
"Specter, Arlen (R-PA)",Senate,"$2,500",2006
"Dodd, Chris (D-CT)",Senate,"$2,100",2006
"Cornyn, John (R-TX)",Senate,"$2,000",2006
"Dingell, John D (D-MI)",House,"$2,000",2006
"Ensign, John (R-NV)",Senate,"$2,000",2006
"Hart, Melissa (R-PA)",House,"$2,000",2006
"Leahy, Patrick (D-VT)",Senate,"$2,000",2006
"Nelson, Bill (D-FL)",Senate,"$2,000",2006
"Pryor, Mark (D-AR)",Senate,"$2,000",2006
"Smith, Adam (D-WA)",House,"$2,000",2006
"Terry, Lee (R-NE)",House,"$2,000",2006
"Watt, Melvin L (D-NC)",House,"$2,000",2006
"McNerney, Jerry (D-CA)",House,"$1,900",2006
"Bayh, Evan (D-IN)",Senate,"$1,750",2006
"Walden, Greg (R-OR)",House,"$1,500",2006
"Bass, Charles (R-NH)",House,"$1,000",2006
"Berman, Howard L (D-CA)",House,"$1,000",2006
"Blunt, Roy (R-MO)",House,"$1,000",2006
"Boehner, John (R-OH)",House,"$1,000",2006
"Chabot, Steve (R-OH)",House,"$1,000",2006
"Cooper, Jim (D-TN)",House,"$1,000",2006
"Crowley, Joseph (D-NY)",House,"$1,000",2006
"DeLay, Tom (R-TX)",House,"$1,000",2006
"DeMint, Jim (R-SC)",Senate,"$1,000",2006
"Flake, Jeff (R-AZ)",House,"$1,000",2006
"Fortenberry, Jeff (R-NE)",House,"$1,000",2006
"Gordon, Bart (D-TN)",House,"$1,000",2006
"Hagel, Chuck (R-NE)",Senate,"$1,000",2006
"Honda, Mike (D-CA)",House,"$1,000",2006
"Hutchison, Kay Bailey (R-TX)",Senate,"$1,000",2006
"Inslee, Jay R (D-WA)",House,"$1,000",2006
"Lott, Trent (R-MS)",Senate,"$1,000",2006
"Lungren, Dan (R-CA)",House,"$1,000",2006
"Manzullo, Don (R-IL)",House,"$1,000",2006
"Pitts, Joe (R-PA)",House,"$1,000",2006
"Reid, Harry (D-NV)",Senate,"$1,000",2006
"Salazar, Ken (D-CO)",Senate,"$1,000",2006
"Schakowsky, Jan (D-IL)",House,"$1,000",2006
"Sensenbrenner, F James Jr (R-WI)",House,"$1,000",2006
"Towns, Edolphus (D-NY)",House,"$1,000",2006
"Upton, Fred (R-MI)",House,"$1,000",2006
"Waxman, Henry (D-CA)",House,"$1,000",2006
"Wexler, Robert (D-FL)",House,"$1,000",2006
"Carter, John William (D-NV)",Senate,$500,2006
"Feeney, Tom (R-FL)",House,$500,2006
"Filson, Steve N (D-CA)",House,$500,2006
"Nation, Joe (D-CA)",House,$500,2006
"Cranley, John (D-OH)",House,$263,2006
"Derby, Jill T (D-NV)",House,$263,2006
"Kilroy, Mary Jo (D-OH)",House,$263,2006
"Cantwell, Maria (D-WA)",Senate,$250,2006
"Farrell, Diane Goss (D-CT)",House,$250,2006
"Johnson, Hank (D-GA)",House,$250,2006
"Klein, Ron (D-FL)",House,$250,2006
"Madrid, Patricia A (D-NM)",House,$250,2006
"Webb, Jim (D-VA)",Senate,$250,2006
"Cubin, Barbara (R-WY)",House,$-500,2006
"Obama, Barack (D-IL)",Senate,"$98,555",2008
"Clinton, Hillary (D-NY)",Senate,"$30,200",2008
"Romney, Mitt (R)",Pres,"$27,350",2008
"Pelosi, Nancy (D-CA)",House,"$9,100",2008
"McConnell, Mitch (R-KY)",Senate,"$7,800",2008
"Boucher, Rick (D-VA)",House,"$7,000",2008
"Chabot, Steve (R-OH)",House,"$7,000",2008
"Leahy, Patrick (D-VT)",Senate,"$7,000",2008
"Cannon, Chris (R-UT)",House,"$6,500",2008
"Goodlatte, Bob (R-VA)",House,"$6,500",2008
"Kerry, John (D-MA)",Senate,"$6,500",2008
"Lofgren, Zoe (D-CA)",House,"$6,500",2008
"Rockefeller, Jay (D-WV)",Senate,"$6,500",2008
"Sununu, John E (R-NH)",Senate,"$6,500",2008
"Dreier, David (R-CA)",House,"$6,300",2008
"Dorgan, Byron L (D-ND)",Senate,"$6,000",2008
"Matheson, Jim (D-UT)",House,"$6,000",2008
"McCain, John (R-AZ)",Senate,"$5,800",2008
"Bruning, Jon (R-NE)",Senate,"$5,100",2008
"Velazquez, Nydia M (D-NY)",House,"$5,000",2008
"Crowley, Joseph (D-NY)",House,"$4,500",2008
"Johanns, Mike (R-NE)",Senate,"$4,500",2008
"Edwards, John (D)",Pres,"$4,400",2008
"Smith, Gordon H (R-OR)",Senate,"$4,300",2008
"Eshoo, Anna (D-CA)",House,"$4,000",2008
"Lungren, Dan (R-CA)",House,"$4,000",2008
"Richardson, Laura (D-CA)",House,"$4,000",2008
"Wexler, Robert (D-FL)",House,"$4,000",2008
"Crapo, Mike (R-ID)",Senate,"$3,500",2008
"Lincoln, Blanche (D-AR)",Senate,"$3,500",2008
"Rangel, Charles B (D-NY)",House,"$3,500",2008
"Sanchez, Linda (D-CA)",House,"$3,500",2008
"Gillibrand, Kirsten (D-NY)",House,"$3,300",2008
"Kennedy, Patrick J (D-RI)",House,"$3,300",2008
"Clyburn, James E (D-SC)",House,"$3,000",2008
"Collins, Susan M (R-ME)",Senate,"$3,000",2008
"Conyers, John Jr (D-MI)",House,"$3,000",2008
"DeMint, Jim (R-SC)",Senate,"$3,000",2008
"Dingell, John D (D-MI)",House,"$3,000",2008
"Frank, Barney (D-MA)",House,"$3,000",2008
"Giffords, Gabrielle (D-AZ)",House,"$3,000",2008
"Kind, Ron (D-WI)",House,"$3,000",2008
"Speier, Jackie (D-CA)",House,"$3,000",2008
"McNerney, Jerry (D-CA)",House,"$2,750",2008
"Keller, Ric (R-FL)",House,"$2,500",2008
"Reid, Harry (D-NV)",Senate,"$2,500",2008
"Bean, Melissa (D-IL)",House,"$2,000",2008
"Bennett, Robert F (R-UT)",Senate,"$2,000",2008
"Berkley, Shelley (D-NV)",House,"$2,000",2008
"Berman, Howard L (D-CA)",House,"$2,000",2008
"Cantor, Eric (R-VA)",House,"$2,000",2008
"Emanuel, Rahm (D-IL)",House,"$2,000",2008
"Gohmert, Louis B Jr (R-TX)",House,"$2,000",2008
"Hatch, Orrin G (R-UT)",Senate,"$2,000",2008
"Hill, Baron (D-IN)",House,"$2,000",2008
"Honda, Mike (D-CA)",House,"$2,000",2008
"Inslee, Jay R (D-WA)",House,"$2,000",2008
"Jackson Lee, Sheila (D-TX)",House,"$2,000",2008
"Landrieu, Mary L (D-LA)",Senate,"$2,000",2008
