Recipient,Office,Contributions(Total),Cycle
"Engel, Eliot L (D-NY)",House,"$3,000",2004
"Ensign, John (R-NV)",Senate,"$3,000",2004
"Ferguson, Mike (R-NJ)",House,"$3,000",2004
"Franks, Trent (R-AZ)",House,"$3,000",2004
"Gonzalez, Charlie A (D-TX)",House,"$3,000",2004
"Hensarling, Jeb (R-TX)",House,"$3,000",2004
"Hunter, Duncan (R-CA)",House,"$3,000",2004
"Keller, Ric (R-FL)",House,"$3,000",2004
"Kline, John (R-MN)",House,"$3,000",2004
"McCarthy, Carolyn (D-NY)",House,"$3,000",2004
"Musgrave, Marilyn (R-CO)",House,"$3,000",2004
"Myrick, Sue (R-NC)",House,"$3,000",2004
"Neal, Richard E (D-MA)",House,"$3,000",2004
"Otter, C L (Butch) (R-ID)",House,"$3,000",2004
"Pickering, Charles (Chip) Jr (R-MS)",House,"$3,000",2004
"Pombo, Richard W (R-CA)",House,"$3,000",2004
"Pryce, Deborah (R-OH)",House,"$3,000",2004
"Renzi, Rick (R-AZ)",House,"$3,000",2004
"Ryan, Paul (R-WI)",House,"$3,000",2004
"Sandlin, Max (D-TX)",House,"$3,000",2004
"Simmons, Rob (R-CT)",House,"$3,000",2004
"Thompson, Mike (D-CA)",House,"$3,000",2004
"Turner, Jim (D-TX)",House,"$3,000",2004
"Wilson, Heather A (R-NM)",House,"$3,000",2004
"Lee, Conrad (R-WA)",House,"$2,950",2004
"Brady, Kevin (R-TX)",House,"$2,500",2004
"Burns, Conrad (R-MT)",Senate,"$2,500",2004
"Calvert, Ken (R-CA)",House,"$2,500",2004
"Dreier, David (R-CA)",House,"$2,500",2004
"Etheridge, Bob (D-NC)",House,"$2,500",2004
"Graves, Sam (R-MO)",House,"$2,500",2004
"Harris, Katherine (R-FL)",House,"$2,500",2004
"Hart, Melissa (R-PA)",House,"$2,500",2004
"Hinojosa, Ruben (D-TX)",House,"$2,500",2004
"Johnson, Tim (D-SD)",Senate,"$2,500",2004
"Langevin, Jim (D-RI)",House,"$2,500",2004
"Linder, John (R-GA)",House,"$2,500",2004
"Miller, Candice S (R-MI)",House,"$2,500",2004
"Stupak, Bart (D-MI)",House,"$2,500",2004
"Tauzin, Billy (R-LA)",House,"$2,500",2004
"Wynn, Albert R (D-MD)",House,"$2,500",2004
"Carson, Brad R (D-OK)",House,"$2,250",2004
"Edwards, Chet (D-TX)",House,"$2,250",2004
"Quigley, Lisa (D-CA)",House,"$2,250",2004
"Baca, Joe (D-CA)",House,"$2,000",2004
"Bereuter, Doug (R-NE)",House,"$2,000",2004
"Bond, Christopher ""Kit"" (R-MO)",Senate,"$2,000",2004
"Bonilla, Henry (R-TX)",House,"$2,000",2004
"Bono Mack, Mary (R-CA)",House,"$2,000",2004
"Boswell, Leonard (D-IA)",House,"$2,000",2004
"Bromm, Curt (R-NE)",House,"$2,000",2004
"Brown, Sherrod (D-OH)",House,"$2,000",2004
"Brown-Waite, Ginny (R-FL)",House,"$2,000",2004
"Capps, Lois (D-CA)",House,"$2,000",2004
"Cardoza, Dennis (D-CA)",House,"$2,000",2004
"Coble, Howard (R-NC)",House,"$2,000",2004
"Coors, Peter (R-CO)",Senate,"$2,000",2004
"Cramer, Bud (D-AL)",House,"$2,000",2004
"Cummings, Elijah E (D-MD)",House,"$2,000",2004
"Davis, Jo Ann (R-VA)",House,"$2,000",2004
"DeWine, Mike (R-OH)",Senate,"$2,000",2004
"Doyle, Mike (D-PA)",House,"$2,000",2004
"Ehlers, Vernon J (R-MI)",House,"$2,000",2004
"Emanuel, Rahm (D-IL)",House,"$2,000",2004
"Emerson, Jo Ann (R-MO)",House,"$2,000",2004
"Feinstein, Dianne (D-CA)",Senate,"$2,000",2004
"Fingerhut, Eric D (D-OH)",Senate,"$2,000",2004
"Fossella, Vito (R-NY)",House,"$2,000",2004
"Glenn, Dylan C (R-GA)",House,"$2,000",2004
"Herger, Wally (R-CA)",House,"$2,000",2004
"Hobson, Dave (R-OH)",House,"$2,000",2004
"Hoekstra, Peter (R-MI)",House,"$2,000",2004
"Houghton, Amo (R-NY)",House,"$2,000",2004
"Israel, Steve (D-NY)",House,"$2,000",2004
"Kennedy, Patrick J (D-RI)",House,"$2,000",2004
"Kobach, Kris (R-KS)",House,"$2,000",2004
"Lamutt, Robert (R-GA)",House,"$2,000",2004
"Lewis, Jerry (R-CA)",House,"$2,000",2004
"Lugar, Richard G (R-IN)",Senate,"$2,000",2004
"Martinez, Mel (R-FL)",Senate,"$2,000",2004
"Matheson, Jim (D-UT)",House,"$2,000",2004
"Melancon, Charles (D-LA)",House,"$2,000",2004
"Mongiardo, Daniel (D-KY)",Senate,"$2,000",2004
"Mount, Willie Landry (D-LA)",House,"$2,000",2004
"Nader, Ralph (3)",Pres,"$2,000",2004
"Northup, Anne M (R-KY)",House,"$2,000",2004
"Regula, Ralph (R-OH)",House,"$2,000",2004
"Reyes, Silvestre (D-TX)",House,"$2,000",2004
"Reynolds, Tom (R-NY)",House,"$2,000",2004
"Rogers, Mike D (R-AL)",House,"$2,000",2004
"Sanchez, Linda (D-CA)",House,"$2,000",2004
"Saxton, Jim (R-NJ)",House,"$2,000",2004
"Schrock, Ed (R-VA)",House,"$2,000",2004
"Scott, David (D-GA)",House,"$2,000",2004
"Shays, Christopher (R-CT)",House,"$2,000",2004
"Sherman, Brad (D-CA)",House,"$2,000",2004
"Smith, Brad (R-MI)",House,"$2,000",2004
"Strickland, Ted (D-OH)",House,"$2,000",2004
"Sweeney, John E (R-NY)",House,"$2,000",2004
"Turman, Christopher Madison IV (D-WV)",House,"$2,000",2004
"Turner, Michael R (R-OH)",House,"$2,000",2004
"Voinovich, George V (R-OH)",Senate,"$2,000",2004
"Walcher, Greg (R-CO)",House,"$2,000",2004
"Watson, Diane E (D-CA)",House,"$2,000",2004
"Waxman, Henry (D-CA)",House,"$2,000",2004
"Weed, Al (D-VA)",House,"$2,000",2004
"Herseth Sandlin, Stephanie (D-SD)",House,"$1,550",2004
"Allen, Tom H (D-ME)",House,"$1,500",2004
"Badnarik, Michael (L)",Pres,"$1,500",2004
"Carper, Tom (D-DE)",Senate,"$1,500",2004
"Chandler, Ben (D-KY)",House,"$1,500",2004
"Cooper, Jim (D-TN)",House,"$1,500",2004
"Flake, Jeff (R-AZ)",House,"$1,500",2004
"Gordon, Bart (D-TN)",House,"$1,500",2004
"Graham, Lindsey (R-SC)",Senate,"$1,500",2004
"Jindal, Bobby (R-LA)",House,"$1,500",2004
"Schakowsky, Jan (D-IL)",House,"$1,500",2004
"Smith, Bob (R-FL)",Senate,"$1,500",2004
"Upton, Fred (R-MI)",House,"$1,500",2004
"Farrell, Diane Goss (D-CT)",House,"$1,300",2004
"Stenholm, Charles W (D-TX)",House,"$1,300",2004
"Hague, Jane (R-WA)",House,"$1,250",2004
"Tebelius, Diane (R-WA)",House,"$1,150",2004
"Cobb, David Keith (3)",Pres,"$1,100",2004
"Alexander, Rodney (R-LA)",House,"$1,000",2004
"Allen, George (R-VA)",Senate,"$1,000",2004
"Andrews, Robert E (D-NJ)",House,"$1,000",2004
"Bachus, Spencer (R-AL)",House,"$1,000",2004
"Berman, Howard L (D-CA)",House,"$1,000",2004
"Bishop, Rob (R-UT)",House,"$1,000",2004
"Boehner, John (R-OH)",House,"$1,000",2004
"Bonner, Jo (R-AL)",House,"$1,000",2004
"Bradley, Jeb (R-NH)",House,"$1,000",2004
"Buyer, Steve (R-IN)",House,"$1,000",2004
"Campbell, Ben Nighthorse (R-CO)",Senate,"$1,000",2004
"Cardin, Ben (D-MD)",House,"$1,000",2004
"Cassady, Carol Thorne (R-WA)",House,"$1,000",2004
"Clay, William L Jr (D-MO)",House,"$1,000",2004
"Clinton, Hillary (D-NY)",Senate,"$1,000",2004
"Coleman, Norm (R-MN)",Senate,"$1,000",2004
"Collins, Mac (R-GA)",House,"$1,000",2004
"Conrad, Kent (D-ND)",Senate,"$1,000",2004
"Costa, Jim (D-CA)",House,"$1,000",2004
"Davis, Artur (D-AL)",House,"$1,000",2004
"Deal, Nathan (R-GA)",House,"$1,000",2004
"Diaz-Balart, Lincoln (R-FL)",House,"$1,000",2004
"Doggett, Lloyd (D-TX)",House,"$1,000",2004
"English, Phil (R-PA)",House,"$1,000",2004
"Enzi, Mike (R-WY)",Senate,"$1,000",2004
"Farmer, Nancy (D-MO)",Senate,"$1,000",2004
"Farr, Sam (D-CA)",House,"$1,000",2004
"Foley, Mark (R-FL)",House,"$1,000",2004
"Forbes, Randy (R-VA)",House,"$1,000",2004
"Frank, Barney (D-MA)",House,"$1,000",2004
"Gallegly, Elton (R-CA)",House,"$1,000",2004
"Green, Gene (D-TX)",House,"$1,000",2004
"Hall, Ralph (R-TX)",House,"$1,000",2004
"Harman, Jane (D-CA)",House,"$1,000",2004
"Hayes, Robin (R-NC)",House,"$1,000",2004
"Hayworth, J D (R-AZ)",House,"$1,000",2004
"Holden, Tim (D-PA)",House,"$1,000",2004
"Hollings, Fritz (D-SC)",Senate,"$1,000",2004
"Holt, Rush (D-NJ)",House,"$1,000",2004
"Honda, Mike (D-CA)",House,"$1,000",2004
"Hooley, Darlene (D-OR)",House,"$1,000",2004
"Inhofe, James M (R-OK)",Senate,"$1,000",2004
"Johnson, Eddie Bernice (D-TX)",House,"$1,000",2004
"Kilpatrick, Carolyn Cheeks (D-MI)",House,"$1,000",2004
"Kingston, Jack (R-GA)",House,"$1,000",2004
"Larson, John B (D-CT)",House,"$1,000",2004
"Lewis, John (D-GA)",House,"$1,000",2004
"Lucas, Ken (D-KY)",House,"$1,000",2004
"Majette, Denise L (D-GA)",House,"$1,000",2004
"McCaul, Michael (R-TX)",House,"$1,000",2004
"McCrery, Jim (R-LA)",House,"$1,000",2004
"McKeon, Buck (R-CA)",House,"$1,000",2004
"Millender-McDonald, Juanita (D-CA)",House,"$1,000",2004
"Miller, Brad (D-NC)",House,"$1,000",2004
"Miller, George (D-CA)",House,"$1,000",2004
"Murtha, John P (D-PA)",House,"$1,000",2004
"Nadler, Jerrold (D-NY)",House,"$1,000",2004
"Norwood, Charles W (R-GA)",House,"$1,000",2004
"Obey, David R (D-WI)",House,"$1,000",2004
"Owens, Major R (D-NY)",House,"$1,000",2004
"Pastor, Ed (D-AZ)",House,"$1,000",2004
"Pearce, Steve (R-NM)",House,"$1,000",2004
"Pitts, Joe (R-PA)",House,"$1,000",2004
"Prats Palerm, Roberto L (3-PR)",,"$1,000",2004
"Price, David (D-NC)",House,"$1,000",2004
"Radanovich, George (R-CA)",House,"$1,000",2004
"Ramstad, Jim (R-MN)",House,"$1,000",2004
"Ross, Mike (D-AR)",House,"$1,000",2004
"Rothman, Steven R (D-NJ)",House,"$1,000",2004
"Rush, Bobby L (D-IL)",House,"$1,000",2004
"Ryan, Jack (R-IL)",Senate,"$1,000",2004
"Sanchez, Loretta (D-CA)",House,"$1,000",2004
"Shimkus, John M (R-IL)",House,"$1,000",2004
"Skelton, Ike (D-MO)",House,"$1,000",2004
"Smith, Gordon H (R-OR)",Senate,"$1,000",2004
"Snowe, Olympia (R-ME)",Senate,"$1,000",2004
"Spratt, John M Jr (D-SC)",House,"$1,000",2004
"Sullivan, John (R-OK)",House,"$1,000",2004
"Thomas, Craig (R-WY)",Senate,"$1,000",2004
"Thompson, Bennie G (D-MS)",House,"$1,000",2004
"Velazquez, Nydia M (D-NY)",House,"$1,000",2004
"Wamp, Zach (R-TN)",House,"$1,000",2004
"Weldon, Curt (R-PA)",House,"$1,000",2004
"Westmoreland, Lynn A (R-GA)",House,"$1,000",2004
"Young, Don (R-AK)",House,"$1,000",2004
"Keever, Patsy (D-NC)",House,$850,2004
"Matheson, Sandra Jeanne (D-WA)",House,$809,2004
"Gallagher, Tom (D-NV)",House,$600,2004
"Jennings, Jon Paul (D-IN)",House,$600,2004
"Matsunaka, Stan (D-CO)",House,$600,2004
"Sullivan, James M (D-CT)",House,$600,2004
"Wetterling, Patty (D-MN)",House,$600,2004
"Babbitt, Paul (D-AZ)",House,$500,2004
"Baldwin, Tammy (D-WI)",House,$500,2004
"Braun, Carol Moseley (D)",Pres,$500,2004
"Cunningham, Randy (Duke) (R-CA)",House,$500,2004
"Driscoll, Joseph Edward (D-PA)",House,$500,2004
"Hamel, Brian (R-ME)",House,$500,2004
"Higgins, Brian M (D-NY)",House,$500,2004
"Johnson, Virginia (R-NC)",House,$500,2004
"Kerr, Alice Forgy (R-KY)",House,$500,2004
"Lowey, Nita M (D-NY)",House,$500,2004
"McGovern, James P (D-MA)",House,$500,2004
"Meehan, Marty (D-MA)",House,$500,2004
"Meshell, Jason David Castle (R-OR)",House,$500,2004
"Miller, Gary (R-CA)",House,$500,2004
"Peterson, John E (R-PA)",House,$500,2004
"Quinn, Jack (R-NY)",House,$500,2004
"Ros-Lehtinen, Ileana (R-FL)",House,$500,2004
"Schneider, Jan (D-FL)",House,$500,2004
"Sununu, John E (R-NH)",Senate,$500,2004
"Tauzin, Billy III (R-LA)",House,$500,2004
"Thamm, Michael (R-TX)",House,$500,2004
"Thomas, David Jeffrey (D-CO)",House,$500,2004
"Barend, Samara (D-NY)",House,$450,2004
"Abu-Ghazalah, Maad (D-CA)",House,$300,2004
"Ameri, Goli Yazdi (R-OR)",House,$300,2004
"Barrow, John (D-GA)",House,$300,2004
"Daly, Teresa Ann (D-MN)",House,$300,2004
"Murphy, Lois (D-PA)",House,$300,2004
"Schwartz, Allyson (D-PA)",House,$300,2004
"DeGette, Diana (D-CO)",House,$250,2004
"LaRouche, Lyndon H Jr (D)",Pres,$250,2004
"McKinney, Cynthia (D-GA)",House,$250,2004
"Meek, Kendrick B (D-FL)",House,$250,2004
"Nelson, Ben (D-NE)",Senate,$250,2004
"Morrison, Richard (D-TX)",House,$200,2004
"Socas, James Robert (D-VA)",House,$200,2004
"Cantwell, Maria (D-WA)",Senate,"$132,050",2006
"Burner, Darcy (D-WA)",House,"$130,250",2006
"McGavick, Michael (R-WA)",Senate,"$77,418",2006
"Reichert, Dave (R-WA)",House,"$65,292",2006
"Kennedy, Edward M (D-MA)",Senate,"$30,000",2006
"Larsen, Rick (D-WA)",House,"$28,500",2006
"Inslee, Jay R (D-WA)",House,"$28,450",2006
"Nelson, Ben (D-NE)",Senate,"$24,800",2006
"Rodgers, Cathy McMorris (R-WA)",House,"$24,000",2006
"Allen, George (R-VA)",Senate,"$21,450",2006
"Dicks, Norm (D-WA)",House,"$20,000",2006
"Wexler, Robert (D-FL)",House,"$19,750",2006
"Goldmark, Peter James (D-WA)",House,"$17,700",2006
"Smith, Gordon H (R-OR)",Senate,"$16,000",2006
"Dreier, David (R-CA)",House,"$14,000",2006
"Ensign, John (R-NV)",Senate,"$14,000",2006
"Burns, Conrad (R-MT)",Senate,"$13,000",2006
"Baird, Brian (D-WA)",House,"$12,800",2006
"Santorum, Rick (R-PA)",Senate,"$12,500",2006
"Conrad, Kent (D-ND)",Senate,"$12,300",2006
"Hatch, Orrin G (R-UT)",Senate,"$12,000",2006
"Kyl, Jon (R-AZ)",Senate,"$12,000",2006
"Snowe, Olympia (R-ME)",Senate,"$12,000",2006
"Davis, Tom (R-VA)",House,"$11,800",2006
"Smith, Adam (D-WA)",House,"$11,500",2006
"Lieberman, Joe (I-CT)",Senate,"$10,550",2006
"Pelosi, Nancy (D-CA)",House,"$10,000",2006
"Smith, Lamar (R-TX)",House,"$10,000",2006
"Towns, Edolphus (D-NY)",House,"$10,000",2006
"Ford, Harold E Jr (D-TN)",House,"$9,520",2006
"Cuellar, Henry (D-TX)",House,"$9,000",2006
"Menendez, Robert (D-NJ)",Senate,"$9,000",2006
"McCaskill, Claire (D-MO)",Senate,"$8,700",2006
"DeWine, Mike (R-OH)",Senate,"$8,250",2006
"Stabenow, Debbie (D-MI)",Senate,"$8,200",2006
"Boucher, Rick (D-VA)",House,"$8,000",2006
"Crowley, Joseph (D-NY)",House,"$8,000",2006
"Lugar, Richard G (R-IN)",Senate,"$8,000",2006
"Talent, James M (R-MO)",Senate,"$8,000",2006
"Nelson, Bill (D-FL)",Senate,"$7,900",2006
"Chabot, Steve (R-OH)",House,"$7,750",2006
"DeLay, Tom (R-TX)",House,"$7,100",2006
"Madrid, Patricia A (D-NM)",House,"$6,700",2006
"Pombo, Richard W (R-CA)",House,"$6,500",2006
"Shaw, E Clay Jr (R-FL)",House,"$6,250",2006
"Bean, Melissa (D-IL)",House,"$6,000",2006
"Bingaman, Jeff (D-NM)",Senate,"$6,000",2006
"Calvert, Ken (R-CA)",House,"$6,000",2006
"Cantor, Eric (R-VA)",House,"$6,000",2006
"Carper, Tom (D-DE)",Senate,"$6,000",2006
"Clinton, Hillary (D-NY)",Senate,"$6,000",2006
"Issa, Darrell (R-CA)",House,"$6,000",2006
"Lott, Trent (R-MS)",Senate,"$6,000",2006
"Pence, Mike (R-IN)",House,"$6,000",2006
"Upton, Fred (R-MI)",House,"$6,000",2006
"Weller, Jerry (R-IL)",House,"$6,000",2006
"Steele, Michael (R-MD)",Senate,"$5,850",2006
"Hastings, Doc (R-WA)",House,"$5,500",2006
"Moore, Dennis (D-KS)",House,"$5,500",2006
"Pickering, Charles (Chip) Jr (R-MS)",House,"$5,500",2006
"Boehner, John (R-OH)",House,"$5,000",2006
"Cannon, Chris (R-UT)",House,"$5,000",2006
"Chafee, Lincoln (R-RI)",Senate,"$5,000",2006
"Dingell, John D (D-MI)",House,"$5,000",2006
"Gibbons, Jim (R-NV)",House,"$5,000",2006
"Hutchison, Kay Bailey (R-TX)",Senate,"$5,000",2006
"Kind, Ron (D-WI)",House,"$5,000",2006
"Lofgren, Zoe (D-CA)",House,"$5,000",2006
"McCrery, Jim (R-LA)",House,"$5,000",2006
"Meeks, Gregory W (D-NY)",House,"$5,000",2006
"Pryce, Deborah (R-OH)",House,"$5,000",2006
"Reynolds, Tom (R-NY)",House,"$5,000",2006
"Shadegg, John (R-AZ)",House,"$5,000",2006
"Walden, Greg (R-OR)",House,"$5,000",2006
"Wolf, Frank (R-VA)",House,"$5,000",2006
"Casey, Bob (D-PA)",Senate,"$4,750",2006
"Murray, Patty (D-WA)",Senate,"$4,750",2006
"Tester, Jon (D-MT)",Senate,"$4,525",2006
"Doolittle, John T (R-CA)",House,"$4,500",2006
"Hastert, Dennis (R-IL)",House,"$4,500",2006
"Matheson, Jim (D-UT)",House,"$4,500",2006
"Tauscher, Ellen (D-CA)",House,"$4,500",2006
"Webb, Jim (D-VA)",Senate,"$4,475",2006
"Space, Zack (D-OH)",House,"$4,450",2006
"Eshoo, Anna (D-CA)",House,"$4,350",2006
"Klobuchar, Amy (D-MN)",Senate,"$4,200",2006
"McCain, John (R-AZ)",Senate,"$4,200",2006
"Moul, Maxine B (D-NE)",House,"$4,200",2006
"Udall, Mark (D-CO)",House,"$4,200",2006
"Bachus, Spencer (R-AL)",House,"$4,000",2006
"Conyers, John Jr (D-MI)",House,"$4,000",2006
"Drake, Thelma (R-VA)",House,"$4,000",2006
"Feeney, Tom (R-FL)",House,"$4,000",2006
"Johnson, Nancy L (R-CT)",House,"$4,000",2006
"King, Steven A (R-IA)",House,"$4,000",2006
"McConnell, Mitch (R-KY)",Senate,"$4,000",2006
"McKeon, Buck (R-CA)",House,"$4,000",2006
"Pomeroy, Earl (D-ND)",House,"$4,000",2006
"Rangel, Charles B (D-NY)",House,"$4,000",2006
"Thomas, Craig (R-WY)",Senate,"$4,000",2006
"McDermott, Jim (D-WA)",House,"$3,600",2006
"Barton, Joe (R-TX)",House,"$3,500",2006
"Blackburn, Marsha (R-TN)",House,"$3,500",2006
"Moran, Jim (D-VA)",House,"$3,500",2006
"Rogers, Mike (R-MI)",House,"$3,500",2006
"Tanner, John (D-TN)",House,"$3,500",2006
"Simmons, Rob (R-CT)",House,"$3,350",2006
"Wilson, Heather A (R-NM)",House,"$3,250",2006
"Bass, Charles (R-NH)",House,"$3,000",2006
"Becerra, Xavier (D-CA)",House,"$3,000",2006
"Berman, Howard L (D-CA)",House,"$3,000",2006
"Bonilla, Henry (R-TX)",House,"$3,000",2006
"Bono Mack, Mary (R-CA)",House,"$3,000",2006
"Brady, Kevin (R-TX)",House,"$3,000",2006
"Byrd, Robert C (D-WV)",Senate,"$3,000",2006
"Clyburn, James E (D-SC)",House,"$3,000",2006
"Cubin, Barbara (R-WY)",House,"$3,000",2006
"Ehlers, Vernon J (R-MI)",House,"$3,000",2006
"Enzi, Mike (R-WY)",Senate,"$3,000",2006
"Hoekstra, Peter (R-MI)",House,"$3,000",2006
"Jefferson, William J (D-LA)",House,"$3,000",2006
"Jindal, Bobby (R-LA)",House,"$3,000",2006
"Keller, Ric (R-FL)",House,"$3,000",2006
"Lungren, Dan (R-CA)",House,"$3,000",2006
"Musgrave, Marilyn (R-CO)",House,"$3,000",2006
"Putnam, Adam H (R-FL)",House,"$3,000",2006
"Ryan, Paul (R-WI)",House,"$3,000",2006
"Schiff, Adam (D-CA)",House,"$3,000",2006
"Shays, Christopher (R-CT)",House,"$3,000",2006
"Skelton, Ike (D-MO)",House,"$3,000",2006
"Stearns, Cliff (R-FL)",House,"$3,000",2006
"Sullivan, John (R-OK)",House,"$3,000",2006
"Thompson, Bennie G (D-MS)",House,"$3,000",2006
"Brown, Sherrod (D-OH)",House,"$2,800",2006
"Lamont, Ned (D-CT)",Senate,"$2,800",2006
"Herseth Sandlin, Stephanie (D-SD)",House,"$2,500",2006
"Holt, Rush (D-NJ)",House,"$2,500",2006
"Murtha, John P (D-PA)",House,"$2,500",2006
"Napolitano, Grace (D-CA)",House,"$2,500",2006
"Sanchez, Linda (D-CA)",House,"$2,500",2006
"Sensenbrenner, F James Jr (R-WI)",House,"$2,500",2006
"Corker, Bob (R-TN)",Senate,"$2,250",2006
"Davis, Geoff (R-KY)",House,"$2,250",2006
"Engel, Eliot L (D-NY)",House,"$2,250",2006
"Gerlach, Jim (R-PA)",House,"$2,250",2006
"Meek, Kendrick B (D-FL)",House,"$2,250",2006
"Perlmutter, Ed (D-CO)",House,"$2,250",2006
"Lamm, Peggy (D-CO)",House,"$2,100",2006
"Barrow, John (D-GA)",House,"$2,000",2006
"Bilbray, Brian P (R-CA)",House,"$2,000",2006
"Cardoza, Dennis (D-CA)",House,"$2,000",2006
"Coleman, Norm (R-MN)",Senate,"$2,000",2006
"Cooper, Jim (D-TN)",House,"$2,000",2006
"Cornyn, John (R-TX)",Senate,"$2,000",2006
"Davis, Artur (D-AL)",House,"$2,000",2006
"Davis, Jo Ann (R-VA)",House,"$2,000",2006
"Doyle, Mike (D-PA)",House,"$2,000",2006
"Emanuel, Rahm (D-IL)",House,"$2,000",2006
"Etheridge, Bob (D-NC)",House,"$2,000",2006
"Feinstein, Dianne (D-CA)",Senate,"$2,000",2006
"Ferguson, Mike (R-NJ)",House,"$2,000",2006
"Fitzpatrick, Michael G (R-PA)",House,"$2,000",2006
"Foley, Mark (R-FL)",House,"$2,000",2006
"Franks, Trent (R-AZ)",House,"$2,000",2006
"Gillibrand, Kirsten (D-NY)",House,"$2,000",2006
"Gohmert, Louis B Jr (R-TX)",House,"$2,000",2006
"Goodlatte, Bob (R-VA)",House,"$2,000",2006
"Gordon, Bart (D-TN)",House,"$2,000",2006
"Harman, Jane (D-CA)",House,"$2,000",2006
"Hayes, Robin (R-NC)",House,"$2,000",2006
"Hayworth, J D (R-AZ)",House,"$2,000",2006
"Hill, Baron (D-IN)",House,"$2,000",2006
"Hinojosa, Ruben (D-TX)",House,"$2,000",2006
"Hobson, Dave (R-OH)",House,"$2,000",2006
"King, Pete (R-NY)",House,"$2,000",2006
"Kline, John (R-MN)",House,"$2,000",2006
"Larson, John B (D-CT)",House,"$2,000",2006
"Manzullo, Don (R-IL)",House,"$2,000",2006
"Markey, Ed (D-MA)",House,"$2,000",2006
"McCaul, Michael (R-TX)",House,"$2,000",2006
"McIntyre, Mike (D-NC)",House,"$2,000",2006
"Miller, Harris N (D-VA)",Senate,"$2,000",2006
"Murphy, Tim (R-PA)",House,"$2,000",2006
"Neal, Richard E (D-MA)",House,"$2,000",2006
"Pallone, Frank Jr (D-NJ)",House,"$2,000",2006
"Pitts, Joe (R-PA)",House,"$2,000",2006
"Price, Tom (R-GA)",House,"$2,000",2006
"Radanovich, George (R-CA)",House,"$2,000",2006
"Renzi, Rick (R-AZ)",House,"$2,000",2006
"Roberts, Pat (R-KS)",Senate,"$2,000",2006
"Rohrabacher, Dana (R-CA)",House,"$2,000",2006
"Ros-Lehtinen, Ileana (R-FL)",House,"$2,000",2006
"Ross, Mike (D-AR)",House,"$2,000",2006
"Royce, Ed (R-CA)",House,"$2,000",2006
"Rublee, Gregory Neil (D-FL)",House,"$2,000",2006
"Sanchez, Loretta (D-CA)",House,"$2,000",2006
"Shimkus, John M (R-IL)",House,"$2,000",2006
"Snyder, Vic (D-AR)",House,"$2,000",2006
"Solis, Hilda L (D-CA)",House,"$2,000",2006
"Stevens, Ted (R-AK)",Senate,"$2,000",2006
"Strickland, Ted (D-OH)",House,"$2,000",2006
"Sweeney, John E (R-NY)",House,"$2,000",2006
"Terry, Lee (R-NE)",House,"$2,000",2006
"Tiahrt, Todd (R-KS)",House,"$2,000",2006
"Watt, Melvin L (D-NC)",House,"$2,000",2006
"Young, Don (R-AK)",House,"$2,000",2006
"McNerney, Jerry (D-CA)",House,"$1,750",2006
"Leahy, Patrick (D-VT)",Senate,"$1,500",2006
"Mfume, Kweisi (D-MD)",Senate,"$1,500",2006
"Murphy, Christopher S (D-CT)",House,"$1,500",2006
"Schwartz, Allyson (D-PA)",House,"$1,500",2006
"Sessions, Jeff (R-AL)",Senate,"$1,500",2006
"Whitehouse, Sheldon (D-RI)",Senate,"$1,500",2006
"Carter, John William (D-NV)",Senate,"$1,316",2006
"Paccione, Angie (D-CO)",House,"$1,300",2006
"Winter, Bill (D-CO)",House,"$1,300",2006
"Sodrel, Michael E (R-IN)",House,"$1,250",2006
"Allen, Tom H (D-ME)",House,"$1,000",2006
"Baca, Joe (D-CA)",House,"$1,000",2006
"Baker, Richard (R-LA)",House,"$1,000",2006
"Baldwin, Tammy (D-WI)",House,"$1,000",2006
"Barth, Andy (D-MD)",House,"$1,000",2006
"Berry, Marion (D-AR)",House,"$1,000",2006
"Blumenauer, Earl (D-OR)",House,"$1,000",2006
"Blunt, Roy (R-MO)",House,"$1,000",2006
"Boehlert, Sherwood (R-NY)",House,"$1,000",2006
"Boswell, Leonard (D-IA)",House,"$1,000",2006
"Boyd, Allen (D-FL)",House,"$1,000",2006
"Brown-Waite, Ginny (R-FL)",House,"$1,000",2006
"Burton, Dan (R-IN)",House,"$1,000",2006
"Buyer, Steve (R-IN)",House,"$1,000",2006
"Camp, Dave (R-MI)",House,"$1,000",2006
"Campbell, John (R-CA)",House,"$1,000",2006
"Capps, Lois (D-CA)",House,"$1,000",2006
"Capuano, Michael E (D-MA)",House,"$1,000",2006
"Carter, John (R-TX)",House,"$1,000",2006
"Carter, Karen R (D-LA)",House,"$1,000",2006
"Chandler, Ben (D-KY)",House,"$1,000",2006
"Coble, Howard (R-NC)",House,"$1,000",2006
"Cramer, Bud (D-AL)",House,"$1,000",2006
"Cummings, Elijah E (D-MD)",House,"$1,000",2006
"Davis, Lincoln (D-TN)",House,"$1,000",2006
"Deal, Nathan (R-GA)",House,"$1,000",2006
"Delahunt, Bill (D-MA)",House,"$1,000",2006
"Dole, Elizabeth (R-NC)",Senate,"$1,000",2006
"Ellison, Keith (D-MN)",House,"$1,000",2006
"Emerson, Jo Ann (R-MO)",House,"$1,000",2006
"English, Phil (R-PA)",House,"$1,000",2006
"Fawcett, Jay (D-CO)",House,"$1,000",2006
"Flake, Jeff (R-AZ)",House,"$1,000",2006
"Forbes, Randy (R-VA)",House,"$1,000",2006
"Fossella, Vito (R-NY)",House,"$1,000",2006
