Recipient,Office,Contributions(Total),Cycle
"Schauer, Mark (D-MI)",House,"$1,300",2008
"Landrieu, Mary L (D-LA)",Senate,"$1,250",2008
"Merkley, Jeff (D-OR)",Senate,"$1,250",2008
"Tinklenberg, Elwyn (D-MN)",House,"$1,250",2008
"Thompson, Fred (R)",Pres,"$1,175",2008
"Huckabee, Mike (R)",Pres,"$1,150",2008
"Baker, Judith W (D-MO)",House,"$1,000",2008
"Baucus, Max (D-MT)",Senate,"$1,000",2008
"Coble, Howard (R-NC)",House,"$1,000",2008
"Collins, Susan M (R-ME)",Senate,"$1,000",2008
"Feder, Judith (D-VA)",House,"$1,000",2008
"Fischer, Gregory Edward (D-KY)",Senate,"$1,000",2008
"Gravel, Mike (L)",Pres,"$1,000",2008
"Issa, Darrell (R-CA)",House,"$1,000",2008
"Johnson, Hank (D-GA)",House,"$1,000",2008
"Kirkpatrick, Ann (D-AZ)",House,"$1,000",2008
"Kryzan, Alice J (D-NY)",House,"$1,000",2008
"Lautenberg, Frank (D-NJ)",Senate,"$1,000",2008
"Massa, Eric (D-NY)",House,"$1,000",2008
"McCaskill, Claire (D-MO)",Senate,"$1,000",2008
"McClintock, Tom (R-CA)",House,"$1,000",2008
"Musgrove, Ronnie (D-MS)",Senate,"$1,000",2008
"Neal, Jim (D-NC)",Senate,"$1,000",2008
"Pitts, Joe (R-PA)",House,"$1,000",2008
"Polis, Jared (D-CO)",House,"$1,000",2008
"Rogers, Mike (R-MI)",House,"$1,000",2008
"Ros-Lehtinen, Ileana (R-FL)",House,"$1,000",2008
"Schumer, Charles E (D-NY)",Senate,"$1,000",2008
"Shafroth, William G (D-CO)",House,"$1,000",2008
"Trauner, Gary (D-WY)",House,"$1,000",2008
"Upton, Fred (R-MI)",House,"$1,000",2008
"Waxman, Henry (D-CA)",House,"$1,000",2008
"Wilson, Heather A (R-NM)",House,"$1,000",2008
"Rice, Andrew (D-OK)",Senate,$800,2008
"McCamley, Bill (D-NM)",House,$650,2008
"Baldwin, Tammy (D-WI)",House,$550,2008
"Barr, Bob (L)",Pres,$500,2008
"Brown, Charles D (D-CA)",House,$500,2008
"Camp, Stephen (D-GA)",House,$500,2008
"Dodd, Chris (D-CT)",Senate,$500,2008
"Edwards, Donna (D-MD)",House,$500,2008
"Feingold, Russ (D-WI)",Senate,$500,2008
"Grayson, Alan (D-FL)",House,$500,2008
"Kilroy, Mary Jo (D-OH)",House,$500,2008
"Kratovil, Frank (D-MD)",House,$500,2008
"Noriega, Rick (D-TX)",Senate,$500,2008
"Reichert, Dave (R-WA)",House,$500,2008
"Taddeo, Annette (D-FL)",House,$500,2008
"Udall, Tom (D-NM)",House,$500,2008
"Warner, Russell (D-CA)",House,$500,2008
"Sabrin, Murray (R-NJ)",Senate,$300,2008
"Skelly, Michael Peter (D-TX)",House,$257,2008
"Chambliss, Saxby (R-GA)",Senate,$250,2008
"Garcia, Joe (D-FL)",House,$250,2008
"Kirk, Mark (R-IL)",House,$250,2008
"Kissell, Larry (D-NC)",House,$250,2008
"Knight, Rand (D-GA)",Senate,$250,2008
"Levin, Carl (D-MI)",Senate,$250,2008
"Lewis, Greg (R-FL)",House,$250,2008
"Maffei, Dan (D-NY)",House,$250,2008
"McMahon, Michael E (D-NY)",House,$250,2008
"Whitehead, Jim (R-GA)",House,$250,2008
"Boxer, Barbara (D-CA)",Senate,"$25,390",2010
"Eshoo, Anna (D-CA)",House,"$17,900",2010
"Gillibrand, Kirsten (D-NY)",Senate,"$15,800",2010
"Schumer, Charles E (D-NY)",Senate,"$15,800",2010
"Lofgren, Zoe (D-CA)",House,"$15,400",2010
"Reid, Harry (D-NV)",Senate,"$13,100",2010
"Portman, Rob (R-OH)",Senate,"$13,000",2010
"Wyden, Ron (D-OR)",Senate,"$11,400",2010
"Boucher, Rick (D-VA)",House,"$11,250",2010
"Cantor, Eric (R-VA)",House,"$11,000",2010
"Pelosi, Nancy (D-CA)",House,"$11,000",2010
"Leahy, Patrick (D-VT)",Senate,"$10,550",2010
"Boehner, John (R-OH)",House,"$10,000",2010
"Conyers, John Jr (D-MI)",House,"$9,900",2010
"McCarthy, Kevin (R-CA)",House,"$8,000",2010
"Isakson, Johnny (R-GA)",Senate,"$7,500",2010
"McNerney, Jerry (D-CA)",House,"$7,250",2010
"Dorgan, Byron L (D-ND)",Senate,"$7,000",2010
"Smith, Lamar (R-TX)",House,"$7,000",2010
"Walden, Greg (R-OR)",House,"$7,000",2010
"Schauer, Mark (D-MI)",House,"$6,300",2010
"Goodlatte, Bob (R-VA)",House,"$6,000",2010
"Grassley, Chuck (R-IA)",Senate,"$6,000",2010
"Issa, Darrell (R-CA)",House,"$6,000",2010
"Thune, John (R-SD)",Senate,"$5,500",2010
"Clyburn, James E (D-SC)",House,"$5,000",2010
"DeMint, Jim (R-SC)",Senate,"$5,000",2010
"Graham, Lindsey (R-SC)",Senate,"$5,000",2010
"Markey, Ed (D-MA)",House,"$5,000",2010
"McConnell, Mitch (R-KY)",Senate,"$5,000",2010
"Shimkus, John M (R-IL)",House,"$5,000",2010
"Upton, Fred (R-MI)",House,"$5,000",2010
"Warner, Mark (D-VA)",Senate,"$5,000",2010
"Waxman, Henry (D-CA)",House,"$5,000",2010
"Dennis, John (R-CA)",House,"$4,800",2010
"Paul, Rand (R-KY)",Senate,"$4,400",2010
"Conway, Jack (D-KY)",Senate,"$4,000",2010
"Doyle, Mike (D-PA)",House,"$4,000",2010
"Dreier, David (R-CA)",House,"$4,000",2010
"McCaskill, Claire (D-MO)",Senate,"$4,000",2010
"Specter, Arlen (D-PA)",Senate,"$4,000",2010
"Stearns, Cliff (R-FL)",House,"$4,000",2010
"Van Hollen, Chris (D-MD)",House,"$4,000",2010
"DelBene, Suzan (D-WA)",House,"$3,995",2010
"Murphy, Scott (D-NY)",House,"$3,750",2010
"Miller, Rob (D-SC)",House,"$3,700",2010
"Murray, Patty (D-WA)",Senate,"$3,675",2010
"Speier, Jackie (D-CA)",House,"$3,600",2010
"Berman, Howard L (D-CA)",House,"$3,500",2010
"Hoyer, Steny H (D-MD)",House,"$3,500",2010
"Campbell, Tom (R-CA)",Senate,"$3,400",2010
"Kuster, Ann (D-NH)",House,"$3,350",2010
"Bennet, Michael F (D-CO)",Senate,"$3,250",2010
"McCain, John (R-AZ)",Senate,"$3,250",2010
"Coburn, Tom (R-OK)",Senate,"$3,000",2010
"Crowley, Joseph (D-NY)",House,"$3,000",2010
"Hutchison, Kay Bailey (R-TX)",Senate,"$3,000",2010
"Klobuchar, Amy (D-MN)",Senate,"$3,000",2010
"Kyl, Jon (R-AZ)",Senate,"$3,000",2010
"Lungren, Dan (R-CA)",House,"$3,000",2010
"Rush, Bobby L (D-IL)",House,"$3,000",2010
"Sensenbrenner, F James Jr (R-WI)",House,"$3,000",2010
"Sherman, Brad (D-CA)",House,"$3,000",2010
"Snowe, Olympia (R-ME)",Senate,"$3,000",2010
"Terry, Lee (R-NE)",House,"$3,000",2010
"Sowers, Tommy (D-MO)",House,"$2,900",2010
"Grayson, Alan (D-FL)",House,"$2,750",2010
"Feinstein, Dianne (D-CA)",Senate,"$2,500",2010
"Franken, Al (D-MN)",Senate,"$2,500",2010
"Inslee, Jay R (D-WA)",House,"$2,500",2010
"Ros-Lehtinen, Ileana (R-FL)",House,"$2,500",2010
"Fitzpatrick, Michael G (R-PA)",House,"$2,400",2010
"Giannoulias, Alexander (D-IL)",Senate,"$2,400",2010
"Halter, Bill (D-AR)",Senate,"$2,400",2010
"Hoffman, David (D-IL)",Senate,"$2,400",2010
"McClintock, Tom (R-CA)",House,"$2,400",2010
"Ward, Jim (R-AZ)",House,"$2,400",2010
"Sestak, Joe (D-PA)",House,"$2,350",2010
"Coats, Dan (R-IN)",Senate,"$2,300",2010
"Altmire, Jason (D-PA)",House,"$2,000",2010
"Barnett, Jeffery Robert (D-VA)",House,"$2,000",2010
"Burr, Richard (R-NC)",Senate,"$2,000",2010
"Camp, Dave (R-MI)",House,"$2,000",2010
"Coakley, Martha (D-MA)",Senate,"$2,000",2010
"Dingell, John D (D-MI)",House,"$2,000",2010
"Fiorina, Carly (R-CA)",Senate,"$2,000",2010
"Gordon, Bart (D-TN)",House,"$2,000",2010
"Hatch, Orrin G (R-UT)",Senate,"$2,000",2010
"Honda, Mike (D-CA)",House,"$2,000",2010
"Lee, Barbara (D-CA)",House,"$2,000",2010
"Menendez, Robert (D-NJ)",Senate,"$2,000",2010
"Murphy, Christopher S (D-CT)",House,"$2,000",2010
"Nadler, Jerrold (D-NY)",House,"$2,000",2010
"Pence, Mike (R-IN)",House,"$2,000",2010
"Pitts, Joe (R-PA)",House,"$2,000",2010
"Pryor, Mark (D-AR)",Senate,"$2,000",2010
"Roskam, Peter (R-IL)",House,"$2,000",2010
"Scott, Bobby (D-VA)",House,"$2,000",2010
"Velazquez, Nydia M (D-NY)",House,"$2,000",2010
"Watt, Melvin L (D-NC)",House,"$2,000",2010
"Goyle, Raj (D-KS)",House,"$1,700",2010
"Trivedi, Manan (D-PA)",House,"$1,650",2010
"Markey, Betsy (D-CO)",House,"$1,500",2010
"Rangel, Charles B (D-NY)",House,"$1,500",2010
"Feingold, Russ (D-WI)",Senate,"$1,450",2010
"Robinson, Art (R-OR)",House,"$1,450",2010
"Garamendi, John (D-CA)",House,"$1,250",2010
"Adler, John H (D-NJ)",House,"$1,000",2010
"Becerra, Xavier (D-CA)",House,"$1,000",2010
"Bono Mack, Mary (R-CA)",House,"$1,000",2010
"Chaffetz, Jason (R-UT)",House,"$1,000",2010
"Chu, Judy (D-CA)",House,"$1,000",2010
"Davis, Danny K (D-IL)",House,"$1,000",2010
"Heinrich, Martin (D-NM)",House,"$1,000",2010
"Hinchey, Maurice (D-NY)",House,"$1,000",2010
"Johnson, Hank (D-GA)",House,"$1,000",2010
"King, Steven A (R-IA)",House,"$1,000",2010
"Latta, Robert E (R-OH)",House,"$1,000",2010
"Lewis, John (D-GA)",House,"$1,000",2010
"Maffei, Dan (D-NY)",House,"$1,000",2010
"Matsui, Doris O (D-CA)",House,"$1,000",2010
"McHenry, Patrick (R-NC)",House,"$1,000",2010
"Radanovich, George (R-CA)",House,"$1,000",2010
"Rockefeller, Jay (D-WV)",Senate,"$1,000",2010
"Rogers, Mike (R-MI)",House,"$1,000",2010
"Ryan, Paul (R-WI)",House,"$1,000",2010
"Schultz, Debbie Wasserman (D-FL)",House,"$1,000",2010
"Sessions, Jeff (R-AL)",Senate,"$1,000",2010
"Stabenow, Debbie (D-MI)",Senate,"$1,000",2010
"Whitehouse, Sheldon (D-RI)",Senate,"$1,000",2010
"Brown, Scott (R-MA)",Senate,$750,2010
"Devore, Chuck (R-CA)",Senate,$750,2010
"Simitian, S Joseph (D-CA)",House,$750,2010
"Waltz, John (D-KY)",House,$750,2010
"Schiff, Peter (R-CT)",Senate,$700,2010
"Adams, John (D-AR)",House,$500,2010
"Blumenauer, Earl (D-OR)",House,$500,2010
"Geoghegan, Thomas Howard (D-IL)",House,$500,2010
"Harmer, David Jeffrey (R-CA)",House,$500,2010
"Hulburd, Jon (D-AZ)",House,$500,2010
"Pleitez, Emanuel (D-CA)",House,$500,2010
"Garcia, Joe (D-FL)",House,$300,2010
"Amash, Justin (R-MI)",House,$250,2010
"Bailey, Stephen (R-CO)",House,$250,2010
"Cantwell, Maria (D-WA)",Senate,$250,2010
"Carson, Andre (D-IN)",House,$250,2010
"Herron, Roy (D-TN)",House,$250,2010
"Kucinich, Dennis (D-OH)",House,$250,2010
"Lee, Mike (R-UT)",Senate,$250,2010
"Maloney, Carolyn B (D-NY)",House,$250,2010
"Polis, Jared (D-CO)",House,$250,2010
"Saujani, Reshma M (D-NY)",House,$250,2010
"Scalise, Steve (R-LA)",House,$250,2010
"Wasinger, Rob (R-KS)",House,$250,2010
"Clinton, Hillary (D-NY)",Senate,"$-2,300",2010
"Obama, Barack (D)",Pres,"$-13,282",2010
"Obama, Barack (D)",Pres,"$819,949",2012
"Warren, Elizabeth (D-MA)",Senate,"$44,225",2012
"Paul, Ron (R-TX)",House,"$42,478",2012
"Romney, Mitt (R)",Pres,"$39,539",2012
"McCaskill, Claire (D-MO)",Senate,"$32,213",2012
"Hatch, Orrin G (R-UT)",Senate,"$27,700",2012
"Gillibrand, Kirsten (D-NY)",Senate,"$23,210",2012
"Issa, Darrell (R-CA)",House,"$20,500",2012
"Lofgren, Zoe (D-CA)",House,"$20,000",2012
"Sensenbrenner, F James Jr (R-WI)",House,"$18,500",2012
"Brown, Scott (R-MA)",Senate,"$17,750",2012
"Cantor, Eric (R-VA)",House,"$16,500",2012
"Tester, Jon (D-MT)",Senate,"$15,250",2012
"Khanna, Ro (D-CA)",House,"$15,000",2012
"McCarthy, Kevin (R-CA)",House,"$15,000",2012
"Scott, Tim (R-SC)",House,"$15,000",2012
"Upton, Fred (R-MI)",House,"$15,000",2012
"Eshoo, Anna (D-CA)",House,"$14,000",2012
"McNerney, Jerry (D-CA)",House,"$13,500",2012
"Goodlatte, Bob (R-VA)",House,"$13,250",2012
"Boehner, John (R-OH)",House,"$13,000",2012
"Cornyn, John (R-TX)",Senate,"$12,500",2012
"Roskam, Peter (R-IL)",House,"$12,500",2012
"Wyden, Ron (D-OR)",Senate,"$12,400",2012
"Walden, Greg (R-OR)",House,"$12,000",2012
"Bono Mack, Mary (R-CA)",House,"$11,000",2012
"Casey, Bob (D-PA)",Senate,"$11,000",2012
"Cruz, Ted (R-TX)",Senate,"$10,750",2012
"Heller, Dean (R-NV)",Senate,"$10,500",2012
"Udall, Mark (D-CO)",Senate,"$10,500",2012
"Barrasso, John A (R-WY)",Senate,"$10,000",2012
"Flake, Jeff (R-AZ)",House,"$10,000",2012
"Hoyer, Steny H (D-MD)",House,"$10,000",2012
"King, Angus (I-ME)",Senate,"$10,000",2012
"Nelson, Bill (D-FL)",Senate,"$10,000",2012
"Pelosi, Nancy (D-CA)",House,"$10,000",2012
"Baldwin, Tammy (D-WI)",House,"$9,800",2012
"Murphy, Christopher S (D-CT)",House,"$9,750",2012
"Feinstein, Dianne (D-CA)",Senate,"$9,500",2012
"Waxman, Henry (D-CA)",House,"$9,500",2012
"Doyle, Mike (D-PA)",House,"$9,000",2012
"Stabenow, Debbie (D-MI)",Senate,"$9,000",2012
"Whitehouse, Sheldon (D-RI)",Senate,"$9,000",2012
"Heitkamp, Heidi (D-ND)",Senate,"$8,500",2012
"Nadler, Jerrold (D-NY)",House,"$8,500",2012
"Wicker, Roger (R-MS)",Senate,"$8,500",2012
"Camp, Dave (R-MI)",House,"$8,000",2012
"Corker, Bob (R-TN)",Senate,"$8,000",2012
"Jordan, Jim (R-OH)",House,"$8,000",2012
"Hirono, Mazie K (D-HI)",House,"$7,750",2012
"Kennedy, Joe III (D-MA)",House,"$7,750",2012
"Polis, Jared (D-CO)",House,"$7,750",2012
"Brown, Sherrod (D-OH)",Senate,"$7,600",2012
"McConnell, Mitch (R-KY)",Senate,"$7,500",2012
"Shimkus, John M (R-IL)",House,"$7,500",2012
"Markey, Ed (D-MA)",House,"$7,400",2012
"Becerra, Xavier (D-CA)",House,"$7,000",2012
"Carper, Tom (D-DE)",Senate,"$7,000",2012
"Chaffetz, Jason (R-UT)",House,"$7,000",2012
"Coons, Chris (D-DE)",Senate,"$7,000",2012
"Crowley, Joseph (D-NY)",House,"$7,000",2012
"Lungren, Dan (R-CA)",House,"$7,000",2012
"Quigley, Mike (D-IL)",House,"$7,000",2012
"Smith, Lamar (R-TX)",House,"$7,000",2012
"Klobuchar, Amy (D-MN)",Senate,"$6,500",2012
"Rockefeller, Jay (D-WV)",Senate,"$6,500",2012
"Terry, Lee (R-NE)",House,"$6,500",2012
"Kaine, Tim (D-VA)",Senate,"$6,250",2012
"Capuano, Michael E (D-MA)",House,"$6,000",2012
"Clyburn, James E (D-SC)",House,"$6,000",2012
"Fischer, Deb (R-NE)",Senate,"$6,000",2012
"Kerry, John (D-MA)",Senate,"$6,000",2012
"Perry, Rick (R)",Pres,"$6,000",2012
"Sanchez, Linda (D-CA)",House,"$6,000",2012
