Recipient,Office,Contributions(Total),Cycle
"Johnson, Nancy L (R-CT)",House,"$7,500",2006
"Larsen, Rick (D-WA)",House,"$7,500",2006
"Smith, Lamar (R-TX)",House,"$7,500",2006
"Lieberman, Joe (I-CT)",Senate,"$7,300",2006
"Eshoo, Anna (D-CA)",House,"$7,100",2006
"Shadegg, John (R-AZ)",House,"$6,700",2006
"DeWine, Mike (R-OH)",Senate,"$6,100",2006
"Feinstein, Dianne (D-CA)",Senate,"$6,100",2006
"Smith, Adam (D-WA)",House,"$6,000",2006
"Walden, Greg (R-OR)",House,"$5,250",2006
"Nelson, Bill (D-FL)",Senate,"$5,200",2006
"Madrid, Patricia A (D-NM)",House,"$5,050",2006
"Dodd, Chris (D-CT)",Senate,"$5,000",2006
"Doolittle, John T (R-CA)",House,"$5,000",2006
"Issa, Darrell (R-CA)",House,"$5,000",2006
"McKeon, Buck (R-CA)",House,"$5,000",2006
"Moore, Dennis (D-KS)",House,"$5,000",2006
"Santorum, Rick (R-PA)",Senate,"$5,000",2006
"Shaw, E Clay Jr (R-FL)",House,"$5,000",2006
"Towns, Edolphus (D-NY)",House,"$5,000",2006
"Hooley, Darlene (D-OR)",House,"$4,950",2006
"Boehner, John (R-OH)",House,"$4,500",2006
"Inslee, Jay R (D-WA)",House,"$4,500",2006
"Nelson, Ben (D-NE)",Senate,"$4,500",2006
"Chabot, Steve (R-OH)",House,"$4,000",2006
"Chafee, Lincoln (R-RI)",Senate,"$4,000",2006
"Fitzpatrick, Michael G (R-PA)",House,"$4,000",2006
"Lott, Trent (R-MS)",Senate,"$4,000",2006
"Sweeney, John E (R-NY)",House,"$4,000",2006
"Lofgren, Zoe (D-CA)",House,"$3,600",2006
"Goodlatte, Bob (R-VA)",House,"$3,500",2006
"Hastert, Dennis (R-IL)",House,"$3,500",2006
"Lewis, Jerry (R-CA)",House,"$3,500",2006
"Huffman, Steve (R-AZ)",House,"$3,100",2006
"Baucus, Max (D-MT)",Senate,"$3,000",2006
"Blackburn, Marsha (R-TN)",House,"$3,000",2006
"Blumenauer, Earl (D-OR)",House,"$3,000",2006
"Cooper, Jim (D-TN)",House,"$3,000",2006
"Cornyn, John (R-TX)",Senate,"$3,000",2006
"Moran, Jim (D-VA)",House,"$3,000",2006
"Reynolds, Tom (R-NY)",House,"$3,000",2006
"Rogers, Mike (R-MI)",House,"$3,000",2006
"Snyder, Vic (D-AR)",House,"$3,000",2006
"Talent, James M (R-MO)",Senate,"$3,000",2006
"Thomas, Craig (R-WY)",Senate,"$3,000",2006
"Weller, Jerry (R-IL)",House,"$3,000",2006
"McCaskill, Claire (D-MO)",Senate,"$2,600",2006
"Bayh, Evan (D-IN)",Senate,"$2,500",2006
"Clinton, Hillary (D-NY)",Senate,"$2,500",2006
"Davis, Tom (R-VA)",House,"$2,500",2006
"DeLay, Tom (R-TX)",House,"$2,500",2006
"Manzullo, Don (R-IL)",House,"$2,500",2006
"Cantwell, Maria (D-WA)",Senate,"$2,100",2006
"Bennett, Robert F (R-UT)",Senate,"$2,000",2006
"Brady, Kevin (R-TX)",House,"$2,000",2006
"Camp, Dave (R-MI)",House,"$2,000",2006
"Enzi, Mike (R-WY)",Senate,"$2,000",2006
"Hulshof, Kenny (R-MO)",House,"$2,000",2006
"Jefferson, William J (D-LA)",House,"$2,000",2006
"Leahy, Patrick (D-VT)",Senate,"$2,000",2006
"McCaul, Michael (R-TX)",House,"$2,000",2006
"Sensenbrenner, F James Jr (R-WI)",House,"$2,000",2006
"Snowe, Olympia (R-ME)",Senate,"$2,000",2006
"Tanner, John (D-TN)",House,"$2,000",2006
"Thomas, Bill (R-CA)",House,"$2,000",2006
"Webb, Jim (D-VA)",Senate,"$1,250",2006
"Baker, Richard (R-LA)",House,"$1,000",2006
"Boehlert, Sherwood (R-NY)",House,"$1,000",2006
"Boren, Dan (D-OK)",House,"$1,000",2006
"Boucher, Rick (D-VA)",House,"$1,000",2006
"Butler, Keith (R-MI)",Senate,"$1,000",2006
"Carper, Tom (D-DE)",Senate,"$1,000",2006
"Coleman, Norm (R-MN)",Senate,"$1,000",2006
"Dicks, Norm (D-WA)",House,"$1,000",2006
"Domenici, Pete V (R-NM)",Senate,"$1,000",2006
"Feldkamp, James Lee (R-OR)",House,"$1,000",2006
"Ferguson, Mike (R-NJ)",House,"$1,000",2006
"Hayes, Robin (R-NC)",House,"$1,000",2006
"Laffey, Stephen (R-RI)",Senate,"$1,000",2006
"LaTourette, Steve (R-OH)",House,"$1,000",2006
"McConnell, Mitch (R-KY)",Senate,"$1,000",2006
"McCrery, Jim (R-LA)",House,"$1,000",2006
"Meeks, Gregory W (D-NY)",House,"$1,000",2006
"Miller, Harris N (D-VA)",Senate,"$1,000",2006
"Nunes, Devin (R-CA)",House,"$1,000",2006
"Ortiz, Solomon P (D-TX)",House,"$1,000",2006
"Pickering, Charles (Chip) Jr (R-MS)",House,"$1,000",2006
"Pryce, Deborah (R-OH)",House,"$1,000",2006
"Putnam, Adam H (R-FL)",House,"$1,000",2006
"Regula, Ralph (R-OH)",House,"$1,000",2006
"Reyes, Silvestre (D-TX)",House,"$1,000",2006
"Ros-Lehtinen, Ileana (R-FL)",House,"$1,000",2006
"Schwarz, Joe (R-MI)",House,"$1,000",2006
"Stevens, Ted (R-AK)",Senate,"$1,000",2006
"Sununu, John E (R-NH)",Senate,"$1,000",2006
"Upton, Fred (R-MI)",House,"$1,000",2006
"Wu, David (D-OR)",House,"$1,000",2006
"Baldwin, Mishonda (D-MD)",House,$550,2006
"Hay Bright, Jean (D-ME)",Senate,$500,2006
"Jackson, Jack Jr (D-AZ)",House,$500,2006
"Kean, Thomas H Jr (R-NJ)",Senate,$500,2006
"Murphy, Patrick J (D-PA)",House,$500,2006
"Paccione, Angie (D-CO)",House,$500,2006
"Paine, Herb (D-AZ)",House,$500,2006
"Pelosi, Nancy (D-CA)",House,$500,2006
"Pombo, Richard W (R-CA)",House,$500,2006
"Rodgers, Cathy McMorris (R-WA)",House,$500,2006
"Uresti, Albert (D-TX)",House,$484,2006
"Byrd, Robert C (D-WV)",Senate,$400,2006
"Chretien, Todd (3-CA)",Senate,$400,2006
"Wulsin, Victoria Wells (D-OH)",House,$300,2006
"Lampson, Nick (D-TX)",House,$250,2006
"Matsui, Doris O (D-CA)",House,$250,2006
"McNerney, Jerry (D-CA)",House,$250,2006
"Menendez, Robert (D-NJ)",Senate,$250,2006
"Mitchell, Harry (D-AZ)",House,$250,2006
"Pederson, Jim (D-AZ)",Senate,$250,2006
"Crane, Phil (R-IL)",House,"$-1,500",2006
"Murkowski, Lisa (R-AK)",Senate,"$-1,500",2006
"Obama, Barack (D-IL)",Senate,"$169,715",2008
"McCain, John (R-AZ)",Senate,"$32,413",2008
"Clinton, Hillary (D-NY)",Senate,"$30,275",2008
"Smith, Gordon H (R-OR)",Senate,"$21,850",2008
"Romney, Mitt (R)",Pres,"$20,050",2008
"Merkley, Jeff (D-OR)",Senate,"$17,920",2008
"Paul, Ron (R-TX)",House,"$15,159",2008
"McConnell, Mitch (R-KY)",Senate,"$12,300",2008
"Udall, Tom (D-NM)",House,"$10,300",2008
"Blumenauer, Earl (D-OR)",House,"$10,000",2008
"Specter, Arlen (R-PA)",Senate,"$10,000",2008
"Dole, Elizabeth (R-NC)",Senate,"$9,200",2008
"Huckabee, Mike (R)",Pres,"$9,200",2008
"Shadegg, John (R-AZ)",House,"$8,600",2008
"Lofgren, Zoe (D-CA)",House,"$8,550",2008
"Eshoo, Anna (D-CA)",House,"$8,300",2008
"Lungren, Dan (R-CA)",House,"$8,300",2008
"Wilson, Heather A (R-NM)",House,"$8,300",2008
"McNerney, Jerry (D-CA)",House,"$8,050",2008
"Flake, Jeff (R-AZ)",House,"$7,850",2008
"Baucus, Max (D-MT)",Senate,"$7,000",2008
"Cornyn, John (R-TX)",Senate,"$7,000",2008
"Domenici, Pete V (R-NM)",Senate,"$7,000",2008
"Kerry, John (D-MA)",Senate,"$7,000",2008
"Smith, Lamar (R-TX)",House,"$6,500",2008
"Enzi, Mike (R-WY)",Senate,"$6,000",2008
"Edwards, John (D)",Pres,"$5,950",2008
"Leahy, Patrick (D-VT)",Senate,"$5,500",2008
"Salazar, Ken (D-CO)",Senate,"$5,500",2008
"Smith, Adam (D-WA)",House,"$5,500",2008
"Walden, Greg (R-OR)",House,"$5,250",2008
"Schrader, Kurt (D-OR)",House,"$5,200",2008
"Heinrich, Martin (D-NM)",House,"$5,100",2008
"Boehner, John (R-OH)",House,"$5,000",2008
"Cannon, Chris (R-UT)",House,"$5,000",2008
"Cantor, Eric (R-VA)",House,"$5,000",2008
"Pelosi, Nancy (D-CA)",House,"$5,000",2008
"White, Darren (R-NM)",House,"$5,000",2008
"Boxer, Barbara (D-CA)",Senate,"$4,500",2008
"Gordon, Bart (D-TN)",House,"$4,500",2008
"Reid, Harry (D-NV)",Senate,"$4,500",2008
"Stevens, Ted (R-AK)",Senate,"$4,500",2008
"Coleman, Norm (R-MN)",Senate,"$4,000",2008
"Dingell, John D (D-MI)",House,"$4,000",2008
"Murray, Patty (D-WA)",Senate,"$4,000",2008
"Pryor, Mark (D-AR)",Senate,"$4,000",2008
"Goodlatte, Bob (R-VA)",House,"$3,500",2008
"Sununu, John E (R-NH)",Senate,"$3,500",2008
"Franken, Al (D-MN)",Senate,"$3,150",2008
"Richardson, Bill (D)",Pres,"$3,050",2008
"Collins, Susan M (R-ME)",Senate,"$3,000",2008
"Kennedy, Edward M (D-MA)",Senate,"$3,000",2008
"McCrery, Jim (R-LA)",House,"$3,000",2008
"Kucinich, Dennis (D-OH)",House,"$2,950",2008
"Burner, Darcy (D-WA)",House,"$2,800",2008
"Giuliani, Rudolph W (R)",Pres,"$2,800",2008
"Nader, Ralph (I)",Pres,"$2,750",2008
"Hagan, Kay R (D-NC)",Senate,"$2,550",2008
"Baird, Brian (D-WA)",House,"$2,500",2008
"Berman, Howard L (D-CA)",House,"$2,500",2008
"Buyer, Steve (R-IN)",House,"$2,500",2008
"Conyers, John Jr (D-MI)",House,"$2,500",2008
"Crapo, Mike (R-ID)",Senate,"$2,500",2008
"Davis, Tom (R-VA)",House,"$2,500",2008
"Lujan, Ben R (D-NM)",House,"$2,500",2008
"Miller, George (D-CA)",House,"$2,500",2008
"Nadler, Jerrold (D-NY)",House,"$2,500",2008
"Whitehouse, Sheldon (D-RI)",Senate,"$2,500",2008
"Landrieu, Mary L (D-LA)",Senate,"$2,300",2008
"Seals, Dan (D-IL)",House,"$2,300",2008
"Treadwell, Sandy (R-NY)",House,"$2,300",2008
"Anderson, Mark (R-AZ)",House,"$2,200",2008
"Bee, Timothy (R-AZ)",House,"$2,000",2008
"Boucher, Rick (D-VA)",House,"$2,000",2008
"Camp, Dave (R-MI)",House,"$2,000",2008
"Doolittle, John T (R-CA)",House,"$2,000",2008
"Dreier, David (R-CA)",House,"$2,000",2008
"Durbin, Dick (D-IL)",Senate,"$2,000",2008
"Emanuel, Rahm (D-IL)",House,"$2,000",2008
"Gillibrand, Kirsten (D-NY)",House,"$2,000",2008
"Hooley, Darlene (D-OR)",House,"$2,000",2008
"Larsen, Rick (D-WA)",House,"$2,000",2008
"Matheson, Jim (D-UT)",House,"$2,000",2008
"Mitchell, Harry (D-AZ)",House,"$2,000",2008
"Pence, Mike (R-IN)",House,"$2,000",2008
"Risch, James E (R-ID)",Senate,"$2,000",2008
"Rockefeller, Jay (D-WV)",Senate,"$2,000",2008
"Warner, John W (R-VA)",Senate,"$2,000",2008
"Wolf, Frank (R-VA)",House,"$2,000",2008
"Wu, David (D-OR)",House,"$2,000",2008
"Wyden, Ron (D-OR)",Senate,"$2,000",2008
"Teague, Harry (D-NM)",House,"$1,950",2008
"Harper, Scott (D-IL)",House,"$1,600",2008
"Markey, Ed (D-MA)",House,"$1,500",2008
"Titus, Dina (D-NV)",House,"$1,500",2008
"Novick, Steve (D-OR)",Senate,"$1,477",2008
"Begich, Mark (D-AK)",Senate,"$1,300",2008
"Lunsford, Bruce (D-KY)",Senate,"$1,050",2008
"Alexander, Lamar (R-TN)",Senate,"$1,000",2008
"Bennett, Robert F (R-UT)",Senate,"$1,000",2008
"Cantwell, Maria (D-WA)",Senate,"$1,000",2008
"Chabot, Steve (R-OH)",House,"$1,000",2008
"Chambliss, Saxby (R-GA)",Senate,"$1,000",2008
"Cole, Tom (R-OK)",House,"$1,000",2008
"Crowley, Joseph (D-NY)",House,"$1,000",2008
"Doggett, Lloyd (D-TX)",House,"$1,000",2008
"Ehlers, Vernon J (R-MI)",House,"$1,000",2008
"Franks, Trent (R-AZ)",House,"$1,000",2008
"Gingrey, Phil (R-GA)",House,"$1,000",2008
"Harkin, Tom (D-IA)",Senate,"$1,000",2008
"Inslee, Jay R (D-WA)",House,"$1,000",2008
"Issa, Darrell (R-CA)",House,"$1,000",2008
"Kirk, Mark (R-IL)",House,"$1,000",2008
"Knaperek, Laura (R-AZ)",House,"$1,000",2008
"Kyl, Jon (R-AZ)",Senate,"$1,000",2008
"Lautenberg, Frank (D-NJ)",Senate,"$1,000",2008
"Maloney, Carolyn B (D-NY)",House,"$1,000",2008
"Putnam, Adam H (R-FL)",House,"$1,000",2008
"Reynolds, Tom (R-NY)",House,"$1,000",2008
"Rogers, Mike (R-MI)",House,"$1,000",2008
"Schiff, Adam (D-CA)",House,"$1,000",2008
"Sessions, Jeff (R-AL)",Senate,"$1,000",2008
"Tauscher, Ellen (D-CA)",House,"$1,000",2008
"Thompson, Fred (R)",Pres,"$1,000",2008
"Warner, Mark (D-VA)",Senate,"$1,000",2008
"Schaffer, Bob (R-CO)",Senate,$900,2008
"Schauer, Mark (D-MI)",House,$800,2008
"Lord, Bob (D-AZ)",House,$750,2008
"Morgenthaler, Jill (D-IL)",House,$750,2008
"Brownback, Sam (R-KS)",Senate,$600,2008
"Musgrove, Ronnie (D-MS)",Senate,$550,2008
"Berkowitz, Ethan A (D-AK)",House,$500,2008
"East, Daniel K (R-NM)",House,$500,2008
"Eldridge, Jamie (D-MA)",House,$500,2008
"Footlik, Jay K (D-IL)",House,$500,2008
"Grisham, Michelle Lujan (D-NM)",House,$500,2008
"Parnell, Sean (R-AK)",House,$500,2008
"Petri, Tom (R-WI)",House,$500,2008
"Tsongas, Niki (D-MA)",House,$500,2008
"Wulsin, Victoria Wells (D-OH)",House,$500,2008
"Delavar, Michael (R-WA)",House,$350,2008
"Schweikert, David (R-AZ)",House,$350,2008
"Massa, Eric (D-NY)",House,$300,2008
"Vigil-Giron, Rebecca D (D-NM)",House,$300,2008
"Garrett, Scott (R-NJ)",House,$250,2008
"Gravel, Mike (L)",Pres,$250,2008
"Markey, Betsy (D-CO)",House,$250,2008
"Wexler, Robert (D-FL)",House,$250,2008
"Dodd, Chris (D-CT)",Senate,$200,2008
"Edwards, Donna (D-MD)",House,$200,2008
"Horn, Jennifer M (R-NH)",House,$200,2008
"Pearce, Steve (R-NM)",House,$200,2008
"Pera, Mark (D-IL)",House,$200,2008
"Feinstein, Dianne (D-CA)",Senate,"$-1,000",2008
"Wyden, Ron (D-OR)",Senate,"$22,600",2010
"Boxer, Barbara (D-CA)",Senate,"$17,800",2010
"Flake, Jeff (R-AZ)",House,"$14,800",2010
"Heinrich, Martin (D-NM)",House,"$13,700",2010
"Fiorina, Carly (R-CA)",Senate,"$12,500",2010
"Gillibrand, Kirsten (D-NY)",Senate,"$12,500",2010
"Mitchell, Harry (D-AZ)",House,"$11,500",2010
"McCain, John (R-AZ)",Senate,"$11,000",2010
"Lungren, Dan (R-CA)",House,"$10,500",2010
"Merkley, Jeff (D-OR)",Senate,"$10,300",2010
"Walden, Greg (R-OR)",House,"$10,250",2010
"Bera, Ami (D-CA)",House,"$10,100",2010
"Blumenauer, Earl (D-OR)",House,"$10,000",2010
"Cantor, Eric (R-VA)",House,"$10,000",2010
"Murray, Patty (D-WA)",Senate,"$9,800",2010
"Leahy, Patrick (D-VT)",Senate,"$9,400",2010
"Boehner, John (R-OH)",House,"$7,500",2010
"Camp, Dave (R-MI)",House,"$7,500",2010
"Thune, John (R-SD)",Senate,"$7,500",2010
"Foster, Bill (D-IL)",House,"$6,950",2010
"Reid, Harry (D-NV)",Senate,"$6,750",2010
"McNerney, Jerry (D-CA)",House,"$6,600",2010
"McCarthy, Kevin (R-CA)",House,"$6,500",2010
"Brown, Scott (R-MA)",Senate,"$6,250",2010
"Grassley, Chuck (R-IA)",Senate,"$6,000",2010
"Rogers, Mike (R-MI)",House,"$6,000",2010
"Schrader, Kurt (D-OR)",House,"$6,000",2010
"Feingold, Russ (D-WI)",Senate,"$5,800",2010
"Teague, Harry (D-NM)",House,"$5,800",2010
"Eshoo, Anna (D-CA)",House,"$5,500",2010
"Giffords, Gabrielle (D-AZ)",House,"$5,500",2010
"Lee, Barbara (D-CA)",House,"$5,500",2010
"Lofgren, Zoe (D-CA)",House,"$5,500",2010
"Wu, David (D-OR)",House,"$5,500",2010
"Angle, Sharron (R-NV)",Senate,"$5,050",2010
"Bayh, Evan (D-IN)",Senate,"$5,000",2010
"McCaul, Michael (R-TX)",House,"$5,000",2010
"Murphy, Tim (R-PA)",House,"$5,000",2010
"Norton, Jane (R-CO)",Senate,"$5,000",2010
"Whitehouse, Sheldon (D-RI)",Senate,"$5,000",2010
"Campbell, Tom (R-CA)",Senate,"$4,650",2010
"Barela, Jon (R-NM)",House,"$4,600",2010
"Issa, Darrell (R-CA)",House,"$4,500",2010
"Kirk, Mark (R-IL)",House,"$4,500",2010
"Smith, Lamar (R-TX)",House,"$4,500",2010
"Schumer, Charles E (D-NY)",Senate,"$4,400",2010
"Rubio, Marco (R-FL)",Senate,"$4,100",2010
"DeMint, Jim (R-SC)",Senate,"$4,000",2010
"Dreier, David (R-CA)",House,"$4,000",2010
"Murphy, Scott (D-NY)",House,"$4,000",2010
"Udall, Mark (D-CO)",Senate,"$4,000",2010
"Upton, Fred (R-MI)",House,"$4,000",2010
"Burr, Richard (R-NC)",Senate,"$3,750",2010
"Lujan, Ben R (D-NM)",House,"$3,500",2010
"Brady, Kevin (R-TX)",House,"$3,000",2010
"Crapo, Mike (R-ID)",Senate,"$3,000",2010
"Cornilles, Robert (R-OR)",House,"$2,700",2010
"Feinstein, Dianne (D-CA)",Senate,"$2,500",2010
"Gingrey, Phil (R-GA)",House,"$2,500",2010
"Ryan, Paul (R-WI)",House,"$2,500",2010
"Shaheen, Jeanne (D-NH)",Senate,"$2,500",2010
"Warner, Mark (D-VA)",Senate,"$2,500",2010
"Halter, Bill (D-AR)",Senate,"$2,400",2010
"Wasinger, Rob (R-KS)",House,"$2,400",2010
"Gibson, Chris (R-NY)",House,"$2,300",2010
"Bennet, Michael F (D-CO)",Senate,"$2,000",2010
"Bennett, Robert F (R-UT)",Senate,"$2,000",2010
"Blunt, Roy (R-MO)",House,"$2,000",2010
"Goodlatte, Bob (R-VA)",House,"$2,000",2010
"Gordon, Bart (D-TN)",House,"$2,000",2010
"Grayson, Trey (R-KY)",Senate,"$2,000",2010
"Hagan, Kay R (D-NC)",Senate,"$2,000",2010
"Khazei, Alan (D-MA)",Senate,"$2,000",2010
"Kind, Ron (D-WI)",House,"$2,000",2010
"Klobuchar, Amy (D-MN)",Senate,"$2,000",2010
"Markey, Betsy (D-CO)",House,"$2,000",2010
"Matsui, Doris O (D-CA)",House,"$2,000",2010
"Neal, Richard E (D-MA)",House,"$2,000",2010
"Nunes, Devin (R-CA)",House,"$2,000",2010
"Pence, Mike (R-IN)",House,"$2,000",2010
"Sessions, Pete (R-TX)",House,"$2,000",2010
"Smith, Adam (D-WA)",House,"$2,000",2010
"Titus, Dina (D-NV)",House,"$2,000",2010
"Wolf, Frank (R-VA)",House,"$2,000",2010
"Waltz, John (D-KY)",House,"$1,700",2010
"Tran, Van (R-CA)",House,"$1,600",2010
"Bean, Melissa (D-IL)",House,"$1,500",2010
"Griffith, Morgan (R-VA)",House,"$1,500",2010
"Hatch, Orrin G (R-UT)",Senate,"$1,500",2010
"O'Donnell, Christine (R-DE)",Senate,"$1,500",2010
"Schock, Aaron (R-IL)",House,"$1,500",2010
"Bachmann, Michele (R-MN)",House,"$1,450",2010
"Coats, Dan (R-IN)",Senate,"$1,250",2010
"Conway, Jack (D-KY)",Senate,"$1,250",2010
"Coons, Chris (D-DE)",Senate,"$1,250",2010
"Portman, Rob (R-OH)",Senate,"$1,250",2010
"Sanders, Bernie (I-VT)",Senate,"$1,100",2010
"Bass, Charles (R-NH)",House,"$1,000",2010
"Bass, Karen (D-CA)",House,"$1,000",2010
"Berman, Howard L (D-CA)",House,"$1,000",2010
"Blackburn, Marsha (R-TN)",House,"$1,000",2010
"Boucher, Rick (D-VA)",House,"$1,000",2010
"Chaffetz, Jason (R-UT)",House,"$1,000",2010
"Clarke, Yvette D (D-NY)",House,"$1,000",2010
"Coakley, Martha (D-MA)",Senate,"$1,000",2010
"Crowley, Joseph (D-NY)",House,"$1,000",2010
"Garamendi, John (D-CA)",House,"$1,000",2010
"Holt, Rush (D-NJ)",House,"$1,000",2010
"Inouye, Daniel K (D-HI)",Senate,"$1,000",2010
"Inslee, Jay R (D-WA)",House,"$1,000",2010
"Kirkpatrick, Ann (D-AZ)",House,"$1,000",2010
"Lee, Mike (R-UT)",Senate,"$1,000",2010
"Lincoln, Blanche (D-AR)",Senate,"$1,000",2010
"Markey, Ed (D-MA)",House,"$1,000",2010
"Matheson, Jim (D-UT)",House,"$1,000",2010
"Mikulski, Barbara A (D-MD)",Senate,"$1,000",2010
"Sanders, Ryan (D-PA)",House,"$1,000",2010
"Schwartz, Allyson (D-PA)",House,"$1,000",2010
"Simpson, Mike (R-ID)",House,"$1,000",2010
"Slaughter, Louise M (D-NY)",House,"$1,000",2010
"Space, Zack (D-OH)",House,"$1,000",2010
"Stupak, Bart (D-MI)",House,"$1,000",2010
"Thompson, Bennie G (D-MS)",House,"$1,000",2010
"Van Hollen, Chris (D-MD)",House,"$1,000",2010
"Ward, Jim (R-AZ)",House,"$1,000",2010
"Harmer, David Jeffrey (R-CA)",House,$900,2010
"Schiff, Peter (R-CT)",Senate,$900,2010
"Devore, Chuck (R-CA)",Senate,$750,2010
"Huffman, Jim (R-OR)",Senate,$750,2010
"Sestak, Joe (D-PA)",House,$750,2010
"Maffei, Dan (D-NY)",House,$741,2010
"Kuzmanich, John Christopher (R-OR)",House,$700,2010
"McAdams, Scott (D-AK)",Senate,$700,2010
"Schweikert, David (R-AZ)",House,$700,2010
"Glassman, Rodney (D-AZ)",Senate,$650,2010
"Adler, John H (D-NJ)",House,$500,2010
"Altmire, Jason (D-PA)",House,$500,2010
"Clarke, Hansen (D-MI)",House,$500,2010
"Connolly, Gerry (D-VA)",House,$500,2010
"Hayworth, J D (R-AZ)",Senate,$500,2010
"Johnson, Hank (D-GA)",House,$500,2010
"Kratovil, Frank (D-MD)",House,$500,2010
"Peters, Gary (D-MI)",House,$500,2010
"Salazar, Ken (D-CO)",Senate,$500,2010
"Scaturro, Frank (R-NY)",House,$500,2010
"Specter, Arlen (D-PA)",Senate,$500,2010
"Tiahrt, Todd (R-KS)",House,$500,2010
"Wesley, Tom (R-MA)",House,$500,2010
"Robinson, Art (R-OR)",House,$450,2010
"Arcuri, Mike (D-NY)",House,$300,2010
"Boyd, Allen (D-FL)",House,$250,2010
"Burns, Timothy R (R-PA)",House,$250,2010
"Causey, Chad (D-AR)",House,$250,2010
"DelBene, Suzan (D-WA)",House,$250,2010
"Frank, Barney (D-MA)",House,$250,2010
"Giannoulias, Alexander (D-IL)",Senate,$250,2010
"Hodes, Paul W (D-NH)",House,$250,2010
"Keller, Doug (R-OR)",House,$250,2010
"Kokesh, Adam (R-NM)",House,$250,2010
"Kuster, Ann (D-NH)",House,$250,2010
"Lassa, Julie (D-WI)",House,$250,2010
"McClintock, Tom (R-CA)",House,$250,2010
"Miller, Joe (R-AK)",Senate,$250,2010
"Pearce, Steve (R-NM)",House,$250,2010
"Perry, Jeff (R-MA)",House,$250,2010
"Shadegg, John (R-AZ)",House,$250,2010
"Tsongas, Niki (D-MA)",House,$250,2010
"Webster, Daniel (R-FL)",House,$250,2010
"West, Allen (R-FL)",House,$250,2010
"Borja, Jesus Camacho (D-MP)",,$226,2010
"Crist, Charlie (I-FL)",Senate,$200,2010
"Obama, Barack (D)",Pres,"$214,739",2012
"Romney, Mitt (R)",Pres,"$119,823",2012
"Paul, Ron (R-TX)",House,"$24,046",2012
"Feinstein, Dianne (D-CA)",Senate,"$17,500",2012
"Flake, Jeff (R-AZ)",House,"$14,150",2012
"Brown, Scott (R-MA)",Senate,"$14,100",2012
"Heinrich, Martin (D-NM)",House,"$14,100",2012
"Bonamici, Suzanne (D-OR)",House,"$13,850",2012
"Gillibrand, Kirsten (D-NY)",Senate,"$13,500",2012
"Cornilles, Robert (R-OR)",House,"$13,000",2012
"Bera, Ami (D-CA)",House,"$12,600",2012
"Walden, Greg (R-OR)",House,"$11,500",2012
"Lungren, Dan (R-CA)",House,"$11,050",2012
"Bono Mack, Mary (R-CA)",House,"$11,000",2012
"Berman, Howard L (D-CA)",House,"$10,500",2012
"Honda, Mike (D-CA)",House,"$10,250",2012
"Carper, Tom (D-DE)",Senate,"$10,000",2012
"Goodlatte, Bob (R-VA)",House,"$10,000",2012
"Hatch, Orrin G (R-UT)",Senate,"$10,000",2012
"Pelosi, Nancy (D-CA)",House,"$10,000",2012
"Shea-Porter, Carol (D-NH)",House,"$10,000",2012
"Stabenow, Debbie (D-MI)",Senate,"$10,000",2012
"Lujan, Ben R (D-NM)",House,"$9,000",2012
"Warren, Elizabeth (D-MA)",Senate,"$8,700",2012
"Menendez, Robert (D-NJ)",Senate,"$8,500",2012
"Barrow, John (D-GA)",House,"$8,000",2012
"Boehner, John (R-OH)",House,"$8,000",2012
"Gardner, Cory (R-CO)",House,"$8,000",2012
"Cantor, Eric (R-VA)",House,"$7,750",2012
"McCaskill, Claire (D-MO)",Senate,"$7,750",2012
"Camp, Dave (R-MI)",House,"$7,500",2012
"Eshoo, Anna (D-CA)",House,"$7,500",2012
"Shaheen, Jeanne (D-NH)",Senate,"$7,500",2012
"Santorum, Rick (R)",Pres,"$7,460",2012
"Schrader, Kurt (D-OR)",House,"$7,350",2012
"Foster, Bill (D-IL)",House,"$7,300",2012
"Klobuchar, Amy (D-MN)",Senate,"$7,000",2012
"Murphy, Patrick (D-FL)",House,"$7,000",2012
"Barletta, Lou (R-PA)",House,"$6,500",2012
"Lofgren, Zoe (D-CA)",House,"$6,500",2012
"McNerney, Jerry (D-CA)",House,"$6,500",2012
"Rogers, Mike (R-MI)",House,"$6,250",2012
"Cardin, Ben (D-MD)",Senate,"$6,000",2012
"Duckworth, Tammy (D-IL)",House,"$6,000",2012
"Hagan, Kay R (D-NC)",Senate,"$6,000",2012
"McCaul, Michael (R-TX)",House,"$5,750",2012
"Altmire, Jason (D-PA)",House,"$5,500",2012
"Chaffetz, Jason (R-UT)",House,"$5,500",2012
"Blumenauer, Earl (D-OR)",House,"$5,375",2012
"Merkley, Jeff (D-OR)",Senate,"$5,250",2012
"Brady, Kevin (R-TX)",House,"$5,000",2012
"Snowe, Olympia (R-ME)",Senate,"$5,000",2012
"Upton, Fred (R-MI)",House,"$5,000",2012
"Ruppersberger, Dutch (D-MD)",House,"$4,750",2012
"Thornberry, Mac (R-TX)",House,"$4,750",2012
"Clarke, Yvette D (D-NY)",House,"$4,500",2012
"McCarthy, Kevin (R-CA)",House,"$4,500",2012
"Watt, Melvin L (D-NC)",House,"$4,500",2012
"Schweikert, David (R-AZ)",House,"$4,300",2012
"Kaine, Tim (D-VA)",Senate,"$4,250",2012
"Smith, Adam (D-WA)",House,"$4,250",2012
"Bass, Charles (R-NH)",House,"$4,000",2012
