Recipient,Office,Contributions(Total),Cycle
"Snowe, Olympia (R-ME)",Senate,"$1,000",2012
"Thompson, Bennie G (D-MS)",House,"$1,000",2012
"Bera, Ami (D-CA)",House,$750,2012
"Cravaack, Chip (R-MN)",House,$750,2012
"Giffords, Gabrielle (D-AZ)",House,$750,2012
"Khanna, Ro (D-CA)",House,$750,2012
"Chirukula, Upendra J (D-NJ)",House,$720,2012
"Ryan, Paul (R-WI)",House,$650,2012
"Collins, Chris (R-NY)",House,$500,2012
"Heinrich, Martin (D-NM)",House,$500,2012
"Lugar, Richard G (R-IN)",Senate,$500,2012
"McCaskill, Claire (D-MO)",Senate,$500,2012
"Pocan, Mark (D-WI)",House,$500,2012
"Sheyman, Ilya (D-IL)",House,$500,2012
"Xiong, Blong (D-CA)",House,$500,2012
"Price, Tom (R-GA)",House,$451,2012
"Ellison, Keith (D-MN)",House,$300,2012
"Baldwin, Tammy (D-WI)",House,$250,2012
"Bonamici, Suzanne (D-OR)",House,$250,2012
"Cain, Herman (R)",Pres,$250,2012
"Donnelly, Joe (D-IN)",House,$250,2012
"Frank, Barney (D-MA)",House,$250,2012
"Gillibrand, Kirsten (D-NY)",Senate,$250,2012
"Grayson, Alan (D-FL)",House,$250,2012
"Johnson, Sam (R-TX)",House,$250,2012
"Kaine, Tim (D-VA)",Senate,$250,2012
"Labate, Stephen A (R-NY)",House,$250,2012
"Lance, Leonard (R-NJ)",House,$250,2012
"Nuciforo, Andrea F Jr (D-MA)",House,$250,2012
"Santorum, Rick (R)",Pres,$250,2012
"Shaffer, Brandon (D-CO)",House,$250,2012
"Stabenow, Debbie (D-MI)",Senate,$250,2012
"Tester, Jon (D-MT)",Senate,$250,2012
"Walsh, Joe (R-IL)",House,$250,2012
"Watkins, James (R-WA)",House,$250,2012
"Zerban, Rob (D-WI)",House,$250,2012
"Bachmann, Michele (R-MN)",House,$201,2012
"Hensarling, Jeb (R-TX)",House,$201,2012
"Miklosi, Joe (D-CO)",House,$200,2012
"Tsongas, Niki (D-MA)",House,$200,2012
"Kennedy, Joe III (D-MA)",House,"$21,050",2014
"Markey, Ed (D-MA)",Senate,"$14,050",2014
"Lynch, Stephen F (D-MA)",House,"$10,100",2014
"McGovern, James P (D-MA)",House,"$8,600",2014
"Spilka, Karen (D-MA)",House,"$8,400",2014
"Hagan, Kay R (D-NC)",Senate,"$7,150",2014
"Gomez, Gabriel (R-MA)",Senate,"$7,100",2014
"DelBene, Suzan (D-WA)",House,"$6,700",2014
"Hayworth, Nan (R-NY)",House,"$5,200",2014
"Connolly, Gerry (D-VA)",House,"$5,000",2014
"DeFazio, Peter (D-OR)",House,"$5,000",2014
"McCaul, Michael (R-TX)",House,"$5,000",2014
"Ruppersberger, Dutch (D-MD)",House,"$5,000",2014
"Ruiz, Raul (D-CA)",House,"$4,700",2014
"Langevin, Jim (D-RI)",House,"$4,000",2014
"Brown, Scott (R-NH)",Senate,"$3,750",2014
"Cochran, Thad (R-MS)",Senate,"$3,500",2014
"Thornberry, Mac (R-TX)",House,"$3,500",2014
"Tierney, John F (D-MA)",House,"$2,850",2014
"Mikulski, Barbara A (D-MD)",Senate,"$2,600",2014
"Moulton, Seth (D-MA)",House,"$2,600",2014
"Sessions, Pete (R-TX)",House,"$2,600",2014
"Neal, Richard E (D-MA)",House,"$2,500",2014
"Rogers, Mike (R-MI)",House,"$2,500",2014
"Ryan, Paul (R-WI)",House,"$2,500",2014
"Smith, Adam (D-WA)",House,"$2,500",2014
"McKeon, Buck (R-CA)",House,"$2,400",2014
"Cotton, Tom (R-AR)",House,"$2,000",2014
"Goodlatte, Bob (R-VA)",House,"$2,000",2014
"McAleer, Donna (D-UT)",House,"$2,000",2014
"Meehan, Patrick (R-PA)",House,"$2,000",2014
"Schneider, Brad (D-IL)",House,"$2,000",2014
"Udall, Mark (D-CO)",Senate,"$2,000",2014
"Herr, Brian (R-MA)",Senate,"$1,500",2014
"Thompson, Bennie G (D-MS)",House,"$1,500",2014
"Ayotte, Kelly (R-NH)",Senate,"$1,000",2014
"Barber, Ron (D-AZ)",House,"$1,000",2014
"Begich, Mark (D-AK)",Senate,"$1,000",2014
"Brownsberger, Will (D-MA)",House,"$1,000",2014
"Carper, Tom (D-DE)",Senate,"$1,000",2014
"Chaffetz, Jason (R-UT)",House,"$1,000",2014
"Coats, Dan (R-IN)",Senate,"$1,000",2014
"Collins, Susan M (R-ME)",Senate,"$1,000",2014
"Duckworth, Tammy (D-IL)",House,"$1,000",2014
"Franken, Al (D-MN)",Senate,"$1,000",2014
"Leahy, Patrick (D-VT)",Senate,"$1,000",2014
"Lofgren, Zoe (D-CA)",House,"$1,000",2014
"Matsui, Doris O (D-CA)",House,"$1,000",2014
"McConnell, Mitch (R-KY)",Senate,"$1,000",2014
"McHenry, Patrick (R-NC)",House,"$1,000",2014
"Moran, Jim (D-VA)",House,"$1,000",2014
"Price, David (D-NC)",House,"$1,000",2014
"Romney, Mitt (R)",Pres,"$1,000",2014
"Rooney, Tom (R-FL)",House,"$1,000",2014
"Thune, John (R-SD)",Senate,"$1,000",2014
"Van Hollen, Chris (D-MD)",House,"$1,000",2014
"Warner, Mark (D-VA)",Senate,"$1,000",2014
"Belgard, Aimee (D-NJ)",House,$750,2014
"Shaheen, Jeanne (D-NH)",Senate,$750,2014
"Sullivan, Dan (R-AK)",Senate,$750,2014
"Mowrer, Jim (D-IA)",House,$700,2014
"Edmond, Micah (R-VA)",House,$600,2014
"Nunn, Michelle (D-GA)",Senate,$550,2014
"Chirukula, Upendra J (D-NJ)",House,$500,2014
"Eggman, Michael (D-CA)",House,$500,2014
"Ernst, Joni (R-IA)",Senate,$500,2014
"Eshoo, Anna (D-CA)",House,$500,2014
"Freeman, April (D-FL)",House,$500,2014
"Gainer, Glen (D-WV)",House,$500,2014
"Gallego, Ruben (D-AZ)",House,$500,2014
"Huffman, Jared (D-CA)",House,$500,2014
"Kuster, Ann (D-NH)",House,$500,2014
"McCarthy, Kevin (R-CA)",House,$500,2014
"Merkley, Jeff (D-OR)",Senate,$500,2014
"Young, David (R-IA)",House,$500,2014
"Keating, Bill (D-MA)",House,$250,2014
"Khanna, Ro (D-CA)",House,$250,2014
"Udall, Tom (D-NM)",Senate,$250,2014
"Woods, James Issac (D-AZ)",House,$200,2014
