Recipient,Office,Contributions(Total),Cycle
"Cooper, Jim (D-TN)",House,"$1,500",2006
"Cuellar, Henry (D-TX)",House,"$1,500",2006
"Hinojosa, Ruben (D-TX)",House,"$1,500",2006
"Jefferson, William J (D-LA)",House,"$1,500",2006
"Laesch, John (D-IL)",House,"$1,500",2006
"Moore, Dennis (D-KS)",House,"$1,500",2006
"Tanner, John (D-TN)",House,"$1,500",2006
"Lampson, Nick (D-TX)",House,"$1,450",2006
"Biden, Joseph R Jr (D-DE)",Senate,"$1,250",2006
"Lewis, John (D-GA)",House,"$1,250",2006
"Nelson, Bill (D-FL)",Senate,"$1,250",2006
"Salazar, John (D-CO)",House,"$1,250",2006
"Tancredo, Tom (R-CO)",House,"$1,250",2006
"Akaka, Daniel K (D-HI)",Senate,"$1,000",2006
"Andrews, Robert E (D-NJ)",House,"$1,000",2006
"Arcuri, Mike (D-NY)",House,"$1,000",2006
"Baucus, Max (D-MT)",Senate,"$1,000",2006
"Becerra, Xavier (D-CA)",House,"$1,000",2006
"Bilbray, Brian P (R-CA)",House,"$1,000",2006
"Boehlert, Sherwood (R-NY)",House,"$1,000",2006
"Braley, Bruce (D-IA)",House,"$1,000",2006
"Byrd, Robert C (D-WV)",Senate,"$1,000",2006
"Cardoza, Dennis (D-CA)",House,"$1,000",2006
"Clyburn, James E (D-SC)",House,"$1,000",2006
"Conaway, Mike (R-TX)",House,"$1,000",2006
"Craig, James W (D-NH)",House,"$1,000",2006
"Dodd, Chris (D-CT)",Senate,"$1,000",2006
"English, Phil (R-PA)",House,"$1,000",2006
"Farr, Sam (D-CA)",House,"$1,000",2006
"Filner, Bob (D-CA)",House,"$1,000",2006
"Foley, Mark (R-FL)",House,"$1,000",2006
"Fortenberry, Jeff (R-NE)",House,"$1,000",2006
"Granger, Kay (R-TX)",House,"$1,000",2006
"Grant, Larry L (D-ID)",House,"$1,000",2006
"Herger, Wally (R-CA)",House,"$1,000",2006
"Hunter, Duncan (R-CA)",House,"$1,000",2006
"Jackson, Jesse Jr (D-IL)",House,"$1,000",2006
"Johnson, Keith (R-ID)",House,"$1,000",2006
"Kind, Ron (D-WI)",House,"$1,000",2006
"Kline, John (R-MN)",House,"$1,000",2006
"Kolbe, Jim (R-AZ)",House,"$1,000",2006
"Lamborn, Douglas L (R-CO)",House,"$1,000",2006
"Levin, Carl (D-MI)",Senate,"$1,000",2006
"Lott, Trent (R-MS)",Senate,"$1,000",2006
"Manzullo, Don (R-IL)",House,"$1,000",2006
"McConnell, Mitch (R-KY)",Senate,"$1,000",2006
"Menendez, Robert (D-NJ)",Senate,"$1,000",2006
"Miller, Candice S (R-MI)",House,"$1,000",2006
"Miller, George (D-CA)",House,"$1,000",2006
"Nunes, Devin (R-CA)",House,"$1,000",2006
"Pastor, Ed (D-AZ)",House,"$1,000",2006
"Putnam, Adam H (R-FL)",House,"$1,000",2006
"Reyes, Silvestre (D-TX)",House,"$1,000",2006
"Rogers, Hal (R-KY)",House,"$1,000",2006
"Rogers, Mike (R-MI)",House,"$1,000",2006
"Ros-Lehtinen, Ileana (R-FL)",House,"$1,000",2006
"Shays, Christopher (R-CT)",House,"$1,000",2006
"Stabenow, Debbie (D-MI)",Senate,"$1,000",2006
"Stearns, Cliff (R-FL)",House,"$1,000",2006
"Talent, James M (R-MO)",Senate,"$1,000",2006
"Tauscher, Ellen (D-CA)",House,"$1,000",2006
"Thompson, Mike (D-CA)",House,"$1,000",2006
"Turner, Michael R (R-OH)",House,"$1,000",2006
"Watt, Melvin L (D-NC)",House,"$1,000",2006
"Weller, Jerry (R-IL)",House,"$1,000",2006
"Wu, David (D-OR)",House,"$1,000",2006
"Young, C W Bill (R-FL)",House,"$1,000",2006
"Carney, Chris (D-PA)",House,$750,2006
"Feingold, Russ (D-WI)",Senate,$750,2006
"Poe, Ted (R-TX)",House,$750,2006
"Santorum, Rick (R-PA)",Senate,$700,2006
"Baca, Joe (D-CA)",House,$500,2006
"Bayh, Evan (D-IN)",Senate,$500,2006
"Butler, Keith (R-MI)",Senate,$500,2006
"Cegelis, Christine (D-IL)",House,$500,2006
"Dovilla, Michael D (R-OH)",House,$500,2006
"Emanuel, Rahm (D-IL)",House,$500,2006
"Fawcett, Jay (D-CO)",House,$500,2006
"Hackett, Paul (D-OH)",Senate,$500,2006
"Hensarling, Jeb (R-TX)",House,$500,2006
"Kerry, John (D-MA)",Senate,$500,2006
"Kilroy, Mary Jo (D-OH)",House,$500,2006
"Marchant, Kenny (R-TX)",House,$500,2006
"McCaskill, Claire (D-MO)",Senate,$500,2006
"Mfume, Kweisi (D-MD)",Senate,$500,2006
"Ortiz, Solomon P (D-TX)",House,$500,2006
"Paul, Ron (R-TX)",House,$500,2006
"Sali, Bill (R-ID)",House,$500,2006
"Sawyer, Tom (D-OH)",House,$500,2006
"Smith, Richard Michael (R)",Pres,$500,2006
"Tester, Jon (D-MT)",Senate,$500,2006
"Towns, Edolphus (D-NY)",House,$500,2006
"Welch, Peter (D-VT)",House,$500,2006
"Wetterling, Patty (D-MN)",House,$500,2006
"Wexler, Robert (D-FL)",House,$500,2006
"Burner, Darcy (D-WA)",House,$450,2006
"Hedden-Nicely, Andy (3-ID)",House,$350,2006
"McEwen, Bob (R-OH)",House,$275,2006
"Busby, Francine P (D-CA)",House,$250,2006
"DeGette, Diana (D-CO)",House,$250,2006
"Drake, Thelma (R-VA)",House,$250,2006
"Ellison, Keith (D-MN)",House,$250,2006
"Godchaux, Patricia (R-MI)",House,$250,2006
"Goodell, Brian (D-NY)",House,$250,2006
"Harkin, Tom (D-IA)",Senate,$250,2006
"Hill, Baron (D-IN)",House,$250,2006
"Hulshof, Kenny (R-MO)",House,$250,2006
"Lewis, Ron (R-KY)",House,$250,2006
"Paine, Herb (D-AZ)",House,$250,2006
"Pryor, Mark (D-AR)",Senate,$250,2006
"Salazar, Ken (D-CO)",Senate,$250,2006
"Sestak, Joe (D-PA)",House,$250,2006
"Taylor, Van (R-TX)",House,$250,2006
"Winter, Bill (D-CO)",House,$250,2006
"Duckworth, Tammy (D-IL)",House,$200,2006
"Stender, Linda D (D-NJ)",House,$200,2006
"Matsui, Robert T (D-CA)",House,$-350,2006
"Saxton, Jim (R-NJ)",House,"$-1,000",2006
"Obama, Barack (D-IL)",Senate,"$255,015",2008
"Clinton, Hillary (D-NY)",Senate,"$66,850",2008
"McCain, John (R-AZ)",Senate,"$32,801",2008
"Paul, Ron (R-TX)",House,"$28,868",2008
"Cornyn, John (R-TX)",Senate,"$16,800",2008
"Edwards, John (D)",Pres,"$14,721",2008
"Baucus, Max (D-MT)",Senate,"$14,500",2008
"Reid, Harry (D-NV)",Senate,"$13,000",2008
"Eshoo, Anna (D-CA)",House,"$12,400",2008
"Romney, Mitt (R)",Pres,"$11,925",2008
"Warner, Mark (D-VA)",Senate,"$11,300",2008
"Chambliss, Saxby (R-GA)",Senate,"$11,250",2008
"Smith, Gordon H (R-OR)",Senate,"$11,125",2008
"Specter, Arlen (R-PA)",Senate,"$10,000",2008
"McConnell, Mitch (R-KY)",Senate,"$9,250",2008
"Udall, Mark (D-CO)",House,"$9,250",2008
"Huckabee, Mike (R)",Pres,"$9,115",2008
"Markey, Betsy (D-CO)",House,"$9,100",2008
"Giuliani, Rudolph W (R)",Pres,"$8,850",2008
"Leahy, Patrick (D-VT)",Senate,"$8,250",2008
"Clyburn, James E (D-SC)",House,"$8,000",2008
"Perlmutter, Ed (D-CO)",House,"$7,500",2008
"Richardson, Bill (D)",Pres,"$7,350",2008
"Wolf, Frank (R-VA)",House,"$6,750",2008
"Salazar, Ken (D-CO)",Senate,"$6,000",2008
"Sestak, Joe (D-PA)",House,"$5,750",2008
"Becerra, Xavier (D-CA)",House,"$5,500",2008
"Crowley, Joseph (D-NY)",House,"$5,500",2008
"Larsen, Rick (D-WA)",House,"$5,500",2008
"Moran, Jim (D-VA)",House,"$5,500",2008
"Berman, Howard L (D-CA)",House,"$5,000",2008
"Boehner, John (R-OH)",House,"$5,000",2008
"Boxer, Barbara (D-CA)",Senate,"$5,000",2008
"Brady, Kevin (R-TX)",House,"$5,000",2008
"Camp, Dave (R-MI)",House,"$5,000",2008
"Collins, Susan M (R-ME)",Senate,"$5,000",2008
"Durbin, Dick (D-IL)",Senate,"$5,000",2008
"Giffords, Gabrielle (D-AZ)",House,"$5,000",2008
"Risch, James E (R-ID)",Senate,"$5,000",2008
"Andal, Dean F (R-CA)",House,"$4,600",2008
"Cazayoux, Don (D-LA)",House,"$4,600",2008
"Gorman, Chris D (R-LA)",House,"$4,600",2008
"Blunt, Roy (R-MO)",House,"$4,500",2008
"Emanuel, Rahm (D-IL)",House,"$4,500",2008
"Lofgren, Zoe (D-CA)",House,"$4,500",2008
"McCaul, Michael (R-TX)",House,"$4,500",2008
"Sununu, John E (R-NH)",Senate,"$4,500",2008
"Udall, Tom (D-NM)",House,"$4,500",2008
"Murray, Patty (D-WA)",Senate,"$4,450",2008
"Landrieu, Mary L (D-LA)",Senate,"$4,000",2008
"McCrery, Jim (R-LA)",House,"$4,000",2008
"Dodd, Chris (D-CT)",Senate,"$3,550",2008
"Bean, Melissa (D-IL)",House,"$3,500",2008
"Burner, Darcy (D-WA)",House,"$3,500",2008
"Conyers, John Jr (D-MI)",House,"$3,500",2008
"Dreier, David (R-CA)",House,"$3,500",2008
"Putnam, Adam H (R-FL)",House,"$3,500",2008
"Rangel, Charles B (D-NY)",House,"$3,500",2008
"Hutchison, Kay Bailey (R-TX)",Senate,"$3,300",2008
"Rockefeller, Jay (D-WV)",Senate,"$3,300",2008
"Kucinich, Dennis (D-OH)",House,"$3,250",2008
"Cannon, Chris (R-UT)",House,"$3,000",2008
"Connolly, Gerry (D-VA)",House,"$3,000",2008
"Dingell, John D (D-MI)",House,"$3,000",2008
"English, Phil (R-PA)",House,"$3,000",2008
"Goodlatte, Bob (R-VA)",House,"$3,000",2008
"Knollenberg, Joe (R-MI)",House,"$3,000",2008
"Levin, Sander (D-MI)",House,"$3,000",2008
"Lincoln, Blanche (D-AR)",Senate,"$3,000",2008
"Lungren, Dan (R-CA)",House,"$3,000",2008
"Meeks, Gregory W (D-NY)",House,"$3,000",2008
"Musgrave, Marilyn (R-CO)",House,"$3,000",2008
"Pelosi, Nancy (D-CA)",House,"$3,000",2008
"Price, David (D-NC)",House,"$3,000",2008
"Rogers, Mike (R-MI)",House,"$3,000",2008
"Smith, Adam (D-WA)",House,"$3,000",2008
"Tauscher, Ellen (D-CA)",House,"$3,000",2008
"Speier, Jackie (D-CA)",House,"$2,750",2008
"Schaffer, Bob (R-CO)",Senate,"$2,600",2008
"Biden, Joseph R Jr (D-DE)",Senate,"$2,500",2008
"Fitz-Gerald, Joan (D-CO)",House,"$2,500",2008
"Gillibrand, Kirsten (D-NY)",House,"$2,500",2008
"Granger, Kay (R-TX)",House,"$2,500",2008
"Markey, Ed (D-MA)",House,"$2,500",2008
"Murtha, John P (D-PA)",House,"$2,500",2008
"Bradley, Jeb (R-NH)",House,"$2,300",2008
"Stender, Linda D (D-NJ)",House,"$2,300",2008
"Johnson, Tim (D-SD)",Senate,"$2,250",2008
"Martinez, Raul L (D-FL)",House,"$2,250",2008
"McNerney, Jerry (D-CA)",House,"$2,250",2008
"Salisbury, Matthew (R-ID)",House,"$2,050",2008
"Bedford, Roger (D-AL)",Senate,"$2,000",2008
"Cantor, Eric (R-VA)",House,"$2,000",2008
"Castle, Michael N (R-DE)",House,"$2,000",2008
"Conaway, Mike (R-TX)",House,"$2,000",2008
"Culberson, John (R-TX)",House,"$2,000",2008
"Drake, Thelma (R-VA)",House,"$2,000",2008
"Filner, Bob (D-CA)",House,"$2,000",2008
"Goode, Virgil (R-VA)",House,"$2,000",2008
"Gravel, Mike (L)",Pres,"$2,000",2008
"Harkin, Tom (D-IA)",Senate,"$2,000",2008
"Lewis, Jerry (R-CA)",House,"$2,000",2008
"Matsui, Doris O (D-CA)",House,"$2,000",2008
"Moore, Dennis (D-KS)",House,"$2,000",2008
"Nunes, Devin (R-CA)",House,"$2,000",2008
"Obey, David R (D-WI)",House,"$2,000",2008
"Pence, Mike (R-IN)",House,"$2,000",2008
"Price, Tom (R-GA)",House,"$2,000",2008
"Reed, Jack (D-RI)",Senate,"$2,000",2008
"Sali, Bill (R-ID)",House,"$2,000",2008
"Shadegg, John (R-AZ)",House,"$2,000",2008
"Skelton, Ike (D-MO)",House,"$2,000",2008
"Stevens, Ted (R-AK)",Senate,"$2,000",2008
"Young, C W Bill (R-FL)",House,"$2,000",2008
"Brownback, Sam (R-KS)",Senate,"$1,800",2008
"Titus, Dina (D-NV)",House,"$1,750",2008
"Seei, Kathleen Ann (R-TX)",House,"$1,700",2008
"Kennedy, Edward M (D-MA)",Senate,"$1,500",2008
"Kratovil, Frank (D-MD)",House,"$1,500",2008
"Lamborn, Douglas L (R-CO)",House,"$1,500",2008
"Leibham, Nicholas Alexander (D-CA)",House,"$1,500",2008
"Thompson, Bennie G (D-MS)",House,"$1,500",2008
"Thompson, Fred (R)",Pres,"$1,500",2008
"Walden, Greg (R-OR)",House,"$1,500",2008
"Barletta, Lou (R-PA)",House,"$1,300",2008
"Brown, Charles D (D-CA)",House,"$1,250",2008
"Franken, Al (D-MN)",Senate,"$1,250",2008
"Merkley, Jeff (D-OR)",Senate,"$1,250",2008
"Pryor, Mark (D-AR)",Senate,"$1,250",2008
"Rice, Andrew (D-OK)",Senate,"$1,250",2008
"Wu, David (D-OR)",House,"$1,250",2008
"LaRocco, Larry (D-ID)",Senate,"$1,200",2008
"Doherty, Larry Joe (D-TX)",House,"$1,100",2008
"Noriega, Rick (D-TX)",Senate,"$1,050",2008
"Bachus, Spencer (R-AL)",House,"$1,000",2008
"Baird, Brian (D-WA)",House,"$1,000",2008
"Blumenauer, Earl (D-OR)",House,"$1,000",2008
"Boren, Dan (D-OK)",House,"$1,000",2008
"Boucher, Rick (D-VA)",House,"$1,000",2008
"Burgess, Michael (R-TX)",House,"$1,000",2008
"Chandler, Ben (D-KY)",House,"$1,000",2008
"Coleman, Norm (R-MN)",Senate,"$1,000",2008
"Craig, Larry (R-ID)",Senate,"$1,000",2008
"Davis, Artur (D-AL)",House,"$1,000",2008
"Davis, Tom (R-VA)",House,"$1,000",2008
"DeGette, Diana (D-CO)",House,"$1,000",2008
"Dicks, Norm (D-WA)",House,"$1,000",2008
"Edwards, Chet (D-TX)",House,"$1,000",2008
"Enzi, Mike (R-WY)",Senate,"$1,000",2008
"Farr, Sam (D-CA)",House,"$1,000",2008
"Feeney, Tom (R-FL)",House,"$1,000",2008
"Gordon, Bart (D-TN)",House,"$1,000",2008
"Grassley, Chuck (R-IA)",Senate,"$1,000",2008
"Heinrich, Martin (D-NM)",House,"$1,000",2008
"Honda, Mike (D-CA)",House,"$1,000",2008
"Inslee, Jay R (D-WA)",House,"$1,000",2008
"Issa, Darrell (R-CA)",House,"$1,000",2008
"Jones, Stephanie Tubbs (D-OH)",House,"$1,000",2008
"Kanjorski, Paul E (D-PA)",House,"$1,000",2008
"Kerry, John (D-MA)",Senate,"$1,000",2008
"Kline, John (R-MN)",House,"$1,000",2008
"Laesch, John (D-IL)",House,"$1,000",2008
"Langevin, Jim (D-RI)",House,"$1,000",2008
"Lee, Barbara (D-CA)",House,"$1,000",2008
"Levin, Carl (D-MI)",Senate,"$1,000",2008
"Maloney, Carolyn B (D-NY)",House,"$1,000",2008
"Matheson, Jim (D-UT)",House,"$1,000",2008
"McCaskill, Claire (D-MO)",Senate,"$1,000",2008
"Michaud, Mike (D-ME)",House,"$1,000",2008
"Mikulski, Barbara A (D-MD)",Senate,"$1,000",2008
"Minnick, Walt (D-ID)",House,"$1,000",2008
"Murphy, Christopher S (D-CT)",House,"$1,000",2008
"Neal, Richard E (D-MA)",House,"$1,000",2008
"Perriello, Tom (D-VA)",House,"$1,000",2008
"Phillies, George David Joseph (L)",Pres,"$1,000",2008
"Pierluisi, Pedro (3-PR)",,"$1,000",2008
"Pryce, Deborah (R-OH)",House,"$1,000",2008
"Roberts, Pat (R-KS)",Senate,"$1,000",2008
"Rogers, Hal (R-KY)",House,"$1,000",2008
"Roybal-Allard, Lucille (D-CA)",House,"$1,000",2008
"Schiff, Adam (D-CA)",House,"$1,000",2008
"Schrader, Kurt (D-OR)",House,"$1,000",2008
"Sessions, Pete (R-TX)",House,"$1,000",2008
"Shays, Christopher (R-CT)",House,"$1,000",2008
"Simpson, Mike (R-ID)",House,"$1,000",2008
"Tanner, John (D-TN)",House,"$1,000",2008
"Walsh, James T (R-NY)",House,"$1,000",2008
"Waxman, Henry (D-CA)",House,"$1,000",2008
"Wulsin, Victoria Wells (D-OH)",House,"$1,000",2008
"Feingold, Russ (D-WI)",Senate,$950,2008
"Tancredo, Tom (R-CO)",House,$850,2008
"Kilroy, Mary Jo (D-OH)",House,$750,2008
"McClintock, Tom (R-CA)",House,$750,2008
"Slaughter, Louise M (D-NY)",House,$750,2008
"Sabrin, Murray (R-NJ)",Senate,$729,2008
"Carson, Andre (D-IN)",House,$700,2008
"Barr, Bob (L)",Pres,$500,2008
"Begich, Mark (D-AK)",Senate,$500,2008
"Boswell, David E (D-KY)",House,$500,2008
"Boswell, Leonard (D-IA)",House,$500,2008
"DeFazio, Peter (D-OR)",House,$500,2008
"Delavar, Michael (R-WA)",House,$500,2008
"Denneny, Doug (D-VA)",House,$500,2008
"Egland, Eric (R-CA)",House,$500,2008
"Eldridge, Jamie (D-MA)",House,$500,2008
"Garcia, Joe (D-FL)",House,$500,2008
"Hagan, Kay R (D-NC)",Senate,$500,2008
"Mahoney, Tim (D-FL)",House,$500,2008
"McDermott, Jim (D-WA)",House,$500,2008
"Novick, Steve (D-OR)",Senate,$500,2008
"Rodriguez, Ciro D (D-TX)",House,$500,2008
"Wexler, Robert (D-FL)",House,$500,2008
"Harlan, James Kenneth (D-LA)",House,$400,2008
"Jones, Jason Lee (D-CA)",House,$400,2008
"Daley, Thomas James (D-TX)",House,$250,2008
"Dole, Elizabeth (R-NC)",Senate,$250,2008
"Hodes, Paul W (D-NH)",House,$250,2008
"Hunter, Duncan D (R-CA)",House,$250,2008
"Johnson, Sam (R-TX)",House,$250,2008
"Lord, Bob (D-AZ)",House,$250,2008
"Martin, James Francis (D-GA)",Senate,$250,2008
"Reichert, Dave (R-WA)",House,$250,2008
"Robinson, David W (D-OH)",House,$250,2008
"Shahinfar, Darius (D-NY)",House,$250,2008
"Tsongas, Niki (D-MA)",House,$250,2008
"Watson, Diane E (D-CA)",House,$250,2008
"Baldwin, Tammy (D-WI)",House,$200,2008
"Dew, Bill (R-UT)",House,$200,2008
"Morgenthaler, Jill (D-IL)",House,$200,2008
"Paccione, Angie (D-CO)",House,$125,2008
"Boxer, Barbara (D-CA)",Senate,"$21,100",2010
"Reid, Harry (D-NV)",Senate,"$19,900",2010
"Wyden, Ron (D-OR)",Senate,"$15,400",2010
"Eshoo, Anna (D-CA)",House,"$11,300",2010
"Schumer, Charles E (D-NY)",Senate,"$11,000",2010
"Crapo, Mike (R-ID)",Senate,"$10,500",2010
"Isakson, Johnny (R-GA)",Senate,"$10,250",2010
"Gillibrand, Kirsten (D-NY)",Senate,"$9,000",2010
"Grassley, Chuck (R-IA)",Senate,"$8,000",2010
"Thune, John (R-SD)",Senate,"$8,000",2010
"Pelosi, Nancy (D-CA)",House,"$7,500",2010
"Camp, Dave (R-MI)",House,"$6,800",2010
"Fiorina, Carly (R-CA)",Senate,"$6,750",2010
"Rogers, Mike (R-MI)",House,"$6,000",2010
"Lincoln, Blanche (D-AR)",Senate,"$5,750",2010
"Berman, Howard L (D-CA)",House,"$5,500",2010
"Murray, Patty (D-WA)",Senate,"$5,100",2010
"Hoyer, Steny H (D-MD)",House,"$5,000",2010
"Lungren, Dan (R-CA)",House,"$5,000",2010
"Neal, Richard E (D-MA)",House,"$5,000",2010
"Specter, Arlen (D-PA)",Senate,"$5,000",2010
"Bean, Melissa (D-IL)",House,"$4,750",2010
"Becerra, Xavier (D-CA)",House,"$4,500",2010
"Burr, Richard (R-NC)",Senate,"$4,500",2010
"Lofgren, Zoe (D-CA)",House,"$4,500",2010
"McCarthy, Kevin (R-CA)",House,"$4,500",2010
"McCaul, Michael (R-TX)",House,"$4,500",2010
"Minnick, Walt (D-ID)",House,"$4,500",2010
"Wolf, Frank (R-VA)",House,"$4,500",2010
"Ayotte, Kelly (R-NH)",Senate,"$4,400",2010
"Markey, Betsy (D-CO)",House,"$4,225",2010
"Conway, Jack (D-KY)",Senate,"$4,150",2010
"Boucher, Rick (D-VA)",House,"$4,000",2010
"Goodlatte, Bob (R-VA)",House,"$4,000",2010
"Lujan, Ben R (D-NM)",House,"$4,000",2010
"Pence, Mike (R-IN)",House,"$4,000",2010
"Price, Tom (R-GA)",House,"$4,000",2010
"Schwartz, Allyson (D-PA)",House,"$4,000",2010
"Leahy, Patrick (D-VT)",Senate,"$3,750",2010
"Clyburn, James E (D-SC)",House,"$3,500",2010
"Crowley, Joseph (D-NY)",House,"$3,500",2010
"Sessions, Pete (R-TX)",House,"$3,500",2010
"Bennet, Michael F (D-CO)",Senate,"$3,250",2010
"Simpson, Mike (R-ID)",House,"$3,250",2010
"Connolly, Gerry (D-VA)",House,"$3,200",2010
"Simitian, S Joseph (D-CA)",House,"$3,100",2010
"Bachus, Spencer (R-AL)",House,"$3,000",2010
"Barton, Joe (R-TX)",House,"$3,000",2010
"Boyd, Allen (D-FL)",House,"$3,000",2010
"Brady, Kevin (R-TX)",House,"$3,000",2010
"Frank, Barney (D-MA)",House,"$3,000",2010
"Granger, Kay (R-TX)",House,"$3,000",2010
"Kline, John (R-MN)",House,"$3,000",2010
"Moran, Jim (D-VA)",House,"$3,000",2010
"Rangel, Charles B (D-NY)",House,"$3,000",2010
"Rodgers, Cathy McMorris (R-WA)",House,"$3,000",2010
"Roskam, Peter (R-IL)",House,"$3,000",2010
"Schultz, Debbie Wasserman (D-FL)",House,"$3,000",2010
"Sestak, Joe (D-PA)",House,"$3,000",2010
"Tiberi, Pat (R-OH)",House,"$3,000",2010
"Boehner, John (R-OH)",House,"$2,750",2010
"Cantor, Eric (R-VA)",House,"$2,750",2010
"Brown, Scott (R-MA)",Senate,"$2,700",2010
"Robinson, Art (R-OR)",House,"$2,700",2010
"Dodd, Chris (D-CT)",Senate,"$2,650",2010
"Bennett, Robert F (R-UT)",Senate,"$2,500",2010
"Conyers, John Jr (D-MI)",House,"$2,500",2010
"Kyl, Jon (R-AZ)",Senate,"$2,500",2010
"Markey, Ed (D-MA)",House,"$2,500",2010
"Murphy, Scott (D-NY)",House,"$2,500",2010
"Ryan, Paul (R-WI)",House,"$2,500",2010
"Smith, Lamar (R-TX)",House,"$2,500",2010
"Thompson, Mike (D-CA)",House,"$2,500",2010
"Walden, Greg (R-OR)",House,"$2,500",2010
"Davis, Geoff (R-KY)",House,"$2,400",2010
"Griffin, Tim (R-AR)",House,"$2,400",2010
"Williams, Craig (R-WA)",Senate,"$2,400",2010
"Corker, Bob (R-TN)",Senate,"$2,300",2010
"Castle, Michael N (R-DE)",House,"$2,250",2010
"Johnson, Sam (R-TX)",House,"$2,250",2010
"Chu, Judy (D-CA)",House,"$2,000",2010
"Culberson, John (R-TX)",House,"$2,000",2010
"Dicks, Norm (D-WA)",House,"$2,000",2010
"Edwards, Chet (D-TX)",House,"$2,000",2010
"Giffords, Gabrielle (D-AZ)",House,"$2,000",2010
"Harman, Jane (D-CA)",House,"$2,000",2010
"Hensarling, Jeb (R-TX)",House,"$2,000",2010
"Hodes, Paul W (D-NH)",House,"$2,000",2010
"Issa, Darrell (R-CA)",House,"$2,000",2010
"Kilroy, Mary Jo (D-OH)",House,"$2,000",2010
"Kind, Ron (D-WI)",House,"$2,000",2010
"Larson, John B (D-CT)",House,"$2,000",2010
"Levin, Sander (D-MI)",House,"$2,000",2010
"Lewis, Jerry (R-CA)",House,"$2,000",2010
"Maloney, Carolyn B (D-NY)",House,"$2,000",2010
"McKeon, Buck (R-CA)",House,"$2,000",2010
"Mikulski, Barbara A (D-MD)",Senate,"$2,000",2010
"Miller, Jeff (R-FL)",House,"$2,000",2010
"Nunes, Devin (R-CA)",House,"$2,000",2010
"Obey, David R (D-WI)",House,"$2,000",2010
"Upton, Fred (R-MI)",House,"$2,000",2010
"Waxman, Henry (D-CA)",House,"$2,000",2010
"Wu, David (D-OR)",House,"$2,000",2010
"Honda, Mike (D-CA)",House,"$1,750",2010
"Angle, Sharron (R-NV)",Senate,"$1,650",2010
"Perlmutter, Ed (D-CO)",House,"$1,550",2010
"Inouye, Daniel K (D-HI)",Senate,"$1,500",2010
"Matheson, Jim (D-UT)",House,"$1,500",2010
"Wills, Robbie (D-AR)",House,"$1,500",2010
"Flores, Bill (R-TX)",House,"$1,250",2010
"Miller, Rob (D-SC)",House,"$1,250",2010
"Peters, Gary (D-MI)",House,"$1,250",2010
"Reichert, Dave (R-WA)",House,"$1,250",2010
"Lawson, William T Jr (R-NC)",House,"$1,200",2010
"Adler, John H (D-NJ)",House,"$1,000",2010
"Altmire, Jason (D-PA)",House,"$1,000",2010
"Bayh, Evan (D-IN)",Senate,"$1,000",2010
"Bilbray, Brian P (R-CA)",House,"$1,000",2010
"Bishop, Sanford (D-GA)",House,"$1,000",2010
"Bruun, Scott (R-OR)",House,"$1,000",2010
"Burgess, Michael (R-TX)",House,"$1,000",2010
"Carper, Tom (D-DE)",Senate,"$1,000",2010
"Clarke, Yvette D (D-NY)",House,"$1,000",2010
"Davis, Susan A (D-CA)",House,"$1,000",2010
"DeLauro, Rosa L (D-CT)",House,"$1,000",2010
"Dingell, John D (D-MI)",House,"$1,000",2010
"Engel, Eliot L (D-NY)",House,"$1,000",2010
"Filner, Bob (D-CA)",House,"$1,000",2010
"Gordon, Bart (D-TN)",House,"$1,000",2010
"Halvorson, Deborah (D-IL)",House,"$1,000",2010
"Heinrich, Martin (D-NM)",House,"$1,000",2010
"Herger, Wally (R-CA)",House,"$1,000",2010
"Herseth Sandlin, Stephanie (D-SD)",House,"$1,000",2010
"Hill, Baron (D-IN)",House,"$1,000",2010
"Kingston, Jack (R-GA)",House,"$1,000",2010
"Kosmas, Suzanne (D-FL)",House,"$1,000",2010
"Kratovil, Frank (D-MD)",House,"$1,000",2010
"Labrador, Raul (R-ID)",House,"$1,000",2010
"Lee, Christopher J (R-NY)",House,"$1,000",2010
"Manchin, Joe (D-WV)",Senate,"$1,000",2010
"McMahon, Michael E (D-NY)",House,"$1,000",2010
"Meeks, Gregory W (D-NY)",House,"$1,000",2010
"Merkley, Jeff (D-OR)",Senate,"$1,000",2010
"Nye, Glenn (D-VA)",House,"$1,000",2010
"Paul, Ron (R-TX)",House,"$1,000",2010
"Poe, Ted (R-TX)",House,"$1,000",2010
"Price, David (D-NC)",House,"$1,000",2010
"Schiff, Adam (D-CA)",House,"$1,000",2010
"Schrader, Kurt (D-OR)",House,"$1,000",2010
"Shelby, Richard C (R-AL)",Senate,"$1,000",2010
"Skelton, Ike (D-MO)",House,"$1,000",2010
"Smith, Adam (D-WA)",House,"$1,000",2010
"Spratt, John M Jr (D-SC)",House,"$1,000",2010
"Stearns, Cliff (R-FL)",House,"$1,000",2010
"Tanner, John (D-TN)",House,"$1,000",2010
"Thompson, Bennie G (D-MS)",House,"$1,000",2010
"Velazquez, Nydia M (D-NY)",House,"$1,000",2010
"Westmoreland, Lynn A (R-GA)",House,"$1,000",2010
"Young, C W Bill (R-FL)",House,"$1,000",2010
"Rossi, Dino (R-WA)",Senate,$950,2010
"Guinta, Frank (R-NH)",House,$900,2010
"Lassa, Julie (D-WI)",House,$800,2010
"Campbell, Tom (R-CA)",Senate,$750,2010
"Meek, Kendrick B (D-FL)",House,$750,2010
