Recipient,Office,Contributions(Total),Cycle
"Edwards, John (D-NC)",Senate,$700,1998
"Kelly, Sue (R-NY)",House,$700,1998
"Lincoln, Blanche (D-AR)",Senate,$700,1998
"Allen, Tom H (D-ME)",House,$500,1998
"Baca, E Shirley (D-NM)",House,$500,1998
"Barkley, Dean M (I-MN)",Senate,$500,1998
"Bennett, Robert F (R-UT)",Senate,$500,1998
"Boyle, Mary O (D-OH)",Senate,$500,1998
"Davis, Tom (R-VA)",House,$500,1998
"Faircloth, Lauch (R-NC)",Senate,$500,1998
"Furman, Nicolas Andrew (R-WI)",House,$500,1998
"Hollings, Fritz (D-SC)",Senate,$500,1998
"Kennedy, Edward M (D-MA)",Senate,$500,1998
"Kilpatrick, Carolyn Cheeks (D-MI)",House,$500,1998
"Kupka, Steven M (R-NE)",House,$500,1998
"Morella, Connie (R-MD)",House,$500,1998
"Newberry, Jim (D-KY)",House,$500,1998
"Papermaster, Daniel Isaac (D-CT)",House,$500,1998
"Franks, Gary A (R-CT)",Senate,$450,1998
"Terry, Randall (3-NY)",House,$450,1998
"Cummings, Elijah E (D-MD)",House,$400,1998
"Cox, Christopher (R-CA)",House,$350,1998
"Inglis, Bob (R-SC)",House,$350,1998
"Santorum, Rick (R-PA)",Senate,$350,1998
"Kerry, John (D-MA)",Senate,$300,1998
"Cleland, Max (D-GA)",Senate,$250,1998
"Dooley, Cal (D-CA)",House,$250,1998
"Gejdenson, Sam (D-CT)",House,$250,1998
"Goodlatte, Bob (R-VA)",House,$250,1998
"Hastert, Dennis (R-IL)",House,$250,1998
"Hernandez, Christine (D-TX)",House,$250,1998
"Hinchey, Maurice (D-NY)",House,$250,1998
"Hulshof, Kenny (R-MO)",House,$250,1998
"Jackson, Jesse Jr (D-IL)",House,$250,1998
"Johnson, Sam (R-TX)",House,$250,1998
"Leckman, Scott Albert (D-UT)",Senate,$250,1998
"Linder, John (R-GA)",House,$250,1998
"Lofgren, Zoe (D-CA)",House,$250,1998
"Lohmeyer, James S (R-TX)",House,$250,1998
"Maggert, Barry (L-CO)",House,$250,1998
"Moran, Jim (D-VA)",House,$250,1998
"Moynihan, Daniel Patrick (D-NY)",Senate,$250,1998
"Roemer, Tim (D-IN)",House,$250,1998
"Scarborough, Ella Olivia Butle (D-NC)",Senate,$250,1998
"Seabrook, Larry (D-NY)",House,$250,1998
"Shimkus, John M (R-IL)",House,$250,1998
"Udall, Mark (D-CO)",House,$250,1998
"Wyden, Ron (D-OR)",Senate,$250,1998
"Beckman, Tracy (D-MN)",House,$200,1998
"Davis, Jim (D-FL)",House,$200,1998
"Fitzgerald, Peter G (R-IL)",Senate,$200,1998
"Helmke, Paul (R-IN)",Senate,$200,1998
"Houghton, Amo (R-NY)",House,$200,1998
"Lewis, John (D-GA)",House,$200,1998
"Pierce, Jim (3-NY)",House,$200,1998
"Roberg, Tom (R-NC)",House,$200,1998
"Ruderman, Laura (D-WA)",House,$200,1998
"Salvi, Albert (R-IL)",Senate,$200,1998
"Schumer, Charles E (D-NY)",House,$200,1998
"Skaggs, David E (D-CO)",House,$200,1998
"Bush, George W (R)",Pres,"$23,333",2000
"Clinton, Hillary (D-NY)",Senate,"$17,050",2000
"Gore, Al (D)",Pres,"$16,340",2000
"McCain, John (R-AZ)",Senate,"$15,950",2000
"Bradley, Bill (D)",Pres,"$14,550",2000
"Browne, Harry (L)",Pres,"$8,550",2000
"Lazio, Rick A (R-NY)",House,"$6,900",2000
"Stabenow, Debbie (D-MI)",House,"$5,200",2000
"Bauer, Gary (R)",Pres,"$4,750",2000
"Hatch, Orrin G (R-UT)",Senate,"$3,750",2000
"Grams, Rod (R-MN)",Senate,"$3,300",2000
"Giuliani, Rudolph W (R-NY)",Senate,"$3,050",2000
"Abraham, Spencer (R-MI)",Senate,"$3,000",2000
"Howell, Carla (L-MA)",Senate,"$3,000",2000
"Dole, Elizabeth (R)",Pres,"$2,750",2000
"Matheson, Jim (D-UT)",House,"$2,500",2000
"Campbell, Tom (R-CA)",House,"$2,350",2000
"Keyes, Alan (R)",Pres,"$2,350",2000
"Frist, Bill (R-TN)",Senate,"$2,250",2000
"Byrum, Dianne Yvonne (D-MI)",House,"$2,057",2000
"Issa, Darrell (R-CA)",House,"$2,000",2000
"Kolbe, Jim (R-AZ)",House,"$2,000",2000
"Lieberman, Joe (D-CT)",Senate,"$2,000",2000
"Schumer, Charles E (D-NY)",Senate,"$2,000",2000
"Allen, George (R-VA)",Senate,"$1,800",2000
"Goodlatte, Bob (R-VA)",House,"$1,750",2000
"Carnahan, Mel (D-MO)",Senate,"$1,700",2000
"Culberson, John (R-TX)",House,"$1,626",2000
"Howell, Scott N (D-UT)",Senate,"$1,600",2000
"Ford, Barry Dwayne (3-NY)",House,"$1,500",2000
"Hinchey, Maurice (D-NY)",House,"$1,500",2000
"Lowey, Nita M (D-NY)",House,"$1,500",2000
"Roemer, Tim (D-IN)",House,"$1,500",2000
"Doggett, Lloyd (D-TX)",House,"$1,250",2000
"Jackson, Jesse Jr (D-IL)",House,"$1,250",2000
"McKinney, Cynthia (D-GA)",House,"$1,250",2000
"Feinstein, Dianne (D-CA)",Senate,"$1,050",2000
"Ackerman, Gary (D-NY)",House,"$1,000",2000
"Beller, Jeff (3-NY)",Senate,"$1,000",2000
"Boehner, John (R-OH)",House,"$1,000",2000
"Campbell, James S (R-CT)",House,"$1,000",2000
"Dooley, Cal (D-CA)",House,"$1,000",2000
"Dreier, David (R-CA)",House,"$1,000",2000
"Fletcher, Ernie (R-KY)",House,"$1,000",2000
"Forbes, Michael P (D-NY)",House,"$1,000",2000
"Gough, James P (R-CA)",Senate,"$1,000",2000
"Graham, Larry Otis (D-NY)",House,"$1,000",2000
"Hastert, Dennis (R-IL)",House,"$1,000",2000
"Houghton, Amo (R-NY)",House,"$1,000",2000
"Jeffords, James M (R-VT)",Senate,"$1,000",2000
"Kennedy, Edward M (D-MA)",Senate,"$1,000",2000
"Markey, Ed (D-MA)",House,"$1,000",2000
"Mattingly, Mack (R-GA)",Senate,"$1,000",2000
"McNulty, Michael R (D-NY)",House,"$1,000",2000
"Rangel, Charles B (D-NY)",House,"$1,000",2000
"Shays, Christopher (R-CT)",House,"$1,000",2000
"Unz, Ron (R-CA)",Senate,"$1,000",2000
"Warner, John W (R-VA)",Senate,"$1,000",2000
"Weiner, Anthony D (D-NY)",House,"$1,000",2000
"Keenan, Nancy (D-MT)",House,$900,2000
"O'Brien, Edward J (D-PA)",House,$900,2000
"Buchanan, Pat (3)",Pres,$850,2000
"Moran, Jim (D-VA)",House,$800,2000
"Tauscher, Ellen (D-CA)",House,$800,2000
"Baesler, Scotty (D-KY)",House,$750,2000
"Brown, Jean Elliott (D-FL)",House,$750,2000
"Brown, Marta Macias (D-CA)",House,$750,2000
"Casey, Patrick (D-PA)",House,$750,2000
"Gutknecht, Gil (R-MN)",House,$750,2000
"Northup, Anne M (R-KY)",House,$750,2000
"Price, David (D-NC)",House,$750,2000
"Reid, Harry (D-NV)",Senate,$750,2000
"Robb, Charles S (D-VA)",Senate,$750,2000
"Nader, Ralph (3)",Pres,$701,2000
"Byrne, Brendan Thomas Jr (D-NJ)",Senate,$700,2000
"Udall, Mark (D-CO)",House,$700,2000
"Honda, Mike (D-CA)",House,$650,2000
"Blagojevich, Rod (D-IL)",House,$550,2000
"Kelly, Sue (R-NY)",House,$550,2000
"Tanner, John (D-TN)",House,$550,2000
"Alexander, Lamar (R)",Pres,$500,2000
"Baldwin, Tammy (D-WI)",House,$500,2000
"Bingaman, Jeff (D-NM)",Senate,$500,2000
"Brown, Sherrod (D-OH)",House,$500,2000
"Chapin, Linda W (D-FL)",House,$500,2000
"Clyburn, James E (D-SC)",House,$500,2000
"Coggins, Regina Montoya (D-TX)",House,$500,2000
"Cosgrove, John Thomas (R-NC)",House,$500,2000
"Coyne-McCoy, Kathleen (D-RI)",House,$500,2000
"Davis, Susan A (D-CA)",House,$500,2000
"Edwards, John (D-NC)",Senate,$500,2000
"Enwall, Peter Christian Kennet (R-FL)",House,$500,2000
"Etheridge, Bob (D-NC)",House,$500,2000
"Janezich, Jerry R (D-MN)",Senate,$500,2000
"Johnson, Joan B (R-NY)",House,$500,2000
"Johnson, Nancy L (R-CT)",House,$500,2000
"Jordan, Eleanor (D-KY)",House,$500,2000
"Kupka, Steven M (R-NE)",House,$500,2000
"Lott, Trent (R-MS)",Senate,$500,2000
"Maloney, Jim (D-CT)",House,$500,2000
"Masland, Albert H (R-PA)",House,$500,2000
"Paul, Ron (R-TX)",House,$500,2000
"Ryan, Mary Judge (D-AZ)",House,$500,2000
"Santorum, Rick (R-PA)",Senate,$500,2000
"Wu, David (D-OR)",House,$500,2000
"Yanisch, Rebecca (D-MN)",Senate,$500,2000
"Kingston, Jack (R-GA)",House,$450,2000
"McCarthy, Carolyn (D-NY)",House,$450,2000
"Sneary, Loy (D-TX)",House,$450,2000
"Lofgren, Zoe (D-CA)",House,$400,2000
"Smith, Chris (R-NJ)",House,$350,2000
"Whitman, Christine Todd (R-NJ)",Senate,$350,2000
"Cunneen, James F (R-CA)",House,$300,2000
"Daschle, Tom (D-SD)",Senate,$300,2000
"Dunn, Donald (D-UT)",House,$300,2000
"Forbes, Steve (R)",Pres,$300,2000
"Johnson, Tim (D-SD)",Senate,$300,2000
"Bloom, Elaine (D-FL)",House,$250,2000
"Boucher, Rick (D-VA)",House,$250,2000
"Christensen, Brent Martin (D-IL)",House,$250,2000
"Connelly, Maryanne S (D-NJ)",House,$250,2000
"Davis, Tom (R-VA)",House,$250,2000
"Durbin, Dick (D-IL)",Senate,$250,2000
"Enzi, Mike (R-WY)",Senate,$250,2000
"Gash, Lauren Beth (D-IL)",House,$250,2000
"Hall, Ralph (D-TX)",House,$250,2000
"Harman, Jane (D-CA)",House,$250,2000
"Hayes, Robin (R-NC)",House,$250,2000
"Hostettler, John (R-IN)",House,$250,2000
"Isakson, Johnny (R-GA)",House,$250,2000
"Kelly, John (D-NM)",House,$250,2000
"LaHood, Ray (R-IL)",House,$250,2000
"Lierman, Terry L (D-MD)",House,$250,2000
"Martin, Rod D (R-AR)",House,$250,2000
"McCollum, Betty (D-MN)",House,$250,2000
"McHugh, John M (R-NY)",House,$250,2000
"Meehan, Marty (D-MA)",House,$250,2000
"Morella, Connie (R-MD)",House,$250,2000
"Nielsen, Mark (R-CT)",House,$250,2000
"O'Shaughnessy, Maryellen (D-OH)",House,$250,2000
"Roth, William V Jr (R-DE)",Senate,$250,2000
"Sherwood, Don (R-PA)",House,$250,2000
"Solis, Hilda L (D-CA)",House,$250,2000
"Sweeney, John E (R-NY)",House,$250,2000
"Toltz, Kenneth A (D-CO)",House,$250,2000
"Walker, Martha Yeager (D-WV)",House,$250,2000
"Braun, Carol Moseley (D-IL)",Senate,$200,2000
"Gyure, Ronald A (D-IN)",House,$200,2000
"Lutz, Lisa L (R-NM)",House,$200,2000
"Moppert, Robert J (R-NY)",House,$200,2000
"Nelson, Bill (D-FL)",Senate,$200,2000
"Parker, Robin N (D-CA)",House,$200,2000
"Zimmer, Dick (R-NJ)",House,$200,2000
"Penny, Timothy J (D-MN)",Senate,$85,2000
"Bradbury, Bill (D-Ore)",Senate,"$6,250",2002
"Wellstone, Paul (D-Minn)",Senate,"$4,900",2002
"Jacobs, Harry (D-Fla)",House,"$4,000",2002
"Sanders, Alex (D-SC)",Senate,"$4,000",2002
"Kennedy, Patrick J (D-RI)",House,"$3,000",2002
"Kolbe, Jim (R-Ariz)",House,"$3,000",2002
"Kirk, Ron (D-Texas)",Senate,"$2,700",2002
"Bishop, Timothy H (D-NY)",House,"$2,500",2002
"Dole, Elizabeth (R-NC)",Senate,"$2,500",2002
"Smith, Chris (R-NJ)",House,"$2,300",2002
"Carnahan, Jean (D-Mo)",Senate,"$2,250",2002
"Schumer, Charles E (D-NY)",Senate,"$2,250",2002
"Shaheen, Jeanne (D-NH)",Senate,"$2,250",2002
"Shays, Christopher (R-Conn)",House,"$2,150",2002
"Kelly, Sue (R-NY)",House,"$2,050",2002
"Collins, Susan M (R-Maine)",Senate,"$2,000",2002
"Majette, Denise L (D-Ga)",House,"$2,000",2002
"Cleland, Max (D-Ga)",Senate,"$1,750",2002
"Johnson, Tim (D-SD)",Senate,"$1,650",2002
"LaRouche, Lyndon H Jr (D)",Pres,"$1,600",2002
"Kouri, Chris (D-NC)",House,"$1,550",2002
"Ford, Harold E Jr (D-Tenn)",House,"$1,500",2002
"Johnson, Nancy L (R-Conn)",House,"$1,500",2002
"Mondale, Walter F (D-Minn)",Senate,"$1,500",2002
"Scott, David (D-Ga)",House,"$1,500",2002
"Toomey, Pat (R-Pa)",House,"$1,500",2002
"Musgrave, Marilyn (R-Colo)",House,"$1,233",2002
"McKinney, Cynthia (D-Ga)",House,"$1,200",2002
"Wu, David (D-Ore)",House,"$1,200",2002
"Billington, Clyde Eugene Jr (R-Minn)",House,"$1,000",2002
"Cantwell, Maria (D-Wash)",Senate,"$1,000",2002
"Carden, Timothy L (D-NJ)",House,"$1,000",2002
"Chambliss, Saxby (R-Ga)",House,"$1,000",2002
"Dagher, Peter Alexander (D-Ill)",House,"$1,000",2002
"Dean, Howard (D)",Pres,"$1,000",2002
"Feeney, Tom (R-Fla)",House,"$1,000",2002
"Gessner, Donald R (R-Fla)",House,"$1,000",2002
"Gilman, Benjamin A (R-NY)",House,"$1,000",2002
"Gutierrez, Jaime P (D-Ariz)",House,"$1,000",2002
"Kerry, John (D-Mass)",Senate,"$1,000",2002
"Markey, Ed (D-Mass)",House,"$1,000",2002
"Morella, Connie (R-Md)",House,"$1,000",2002
"Thurman, Karen L (D-Fla)",House,"$1,000",2002
"Torricelli, Robert G (D-NJ)",Senate,"$1,000",2002
"Jacques, Cheryl A (D-Mass)",House,$800,2002
"Dooley, Cal (D-Calif)",House,$750,2002
"Goodlatte, Bob (R-Va)",House,$750,2002
"Lazio, Rick A (R-NY)",House,$750,2002
"Sweeney, John E (R-NY)",House,$750,2002
"McCarthy, Carolyn (D-NY)",House,$700,2002
"Acevedo-Vila, Anibal (3-PR)",,$600,2002
"Cornyn, John (R-Texas)",Senate,$550,2002
"Yosri, Akram (R-NJ)",House,$550,2002
"Allard, Wayne (R-Colo)",Senate,$500,2002
"Andreasen, Steven Peter (D-Minn)",House,$500,2002
"Andrews, Robert E (D-NJ)",House,$500,2002
"Bennett, Robert F (R-Utah)",Senate,$500,2002
"Bowles, Erskine B (D-NC)",Senate,$500,2002
"Brown, Cynthia Denise (D-NC)",Senate,$500,2002
"Carter, John (R-Texas)",House,$500,2002
"Castro, Martin R (D-Ill)",House,$500,2002
"Coble, Howard (R-NC)",House,$500,2002
"Cole, Janice Mckenzie (D-NC)",House,$500,2002
"Dingell, John D (D-Mich)",House,$500,2002
"Feeley, Mike (D-Colo)",House,$500,2002
"Herseth Sandlin, Stephanie (D-SD)",House,$500,2002
"Hinchey, Maurice (D-NY)",House,$500,2002
"Inslee, Jay R (D-Wash)",House,$500,2002
"Johnson, Eddie Bernice (D-Texas)",House,$500,2002
"Kennedy, Mark (R-Minn)",House,$500,2002
"Landrieu, Mary L (D-La)",Senate,$500,2002
"Larsen, Rick (D-Wash)",House,$500,2002
"Meek, Kendrick B (D-Fla)",House,$500,2002
"Nader, Ralph (3)",Pres,$500,2002
"O'Grady, Marilyn F (R-NY)",House,$500,2002
"Olver, John W (D-Mass)",House,$500,2002
"Reed, Jack (D-RI)",Senate,$500,2002
"Rehberg, Denny (R-Mont)",House,$500,2002
"Richardson, Betty (D-Idaho)",House,$500,2002
"Rockefeller, Jay (D-WVa)",Senate,$500,2002
"Selendy, Janine Mary Hardcast (D-NY)",House,$500,2002
"Sumers, Anne (D-NJ)",House,$500,2002
"Tauscher, Ellen (D-Calif)",House,$500,2002
"Thompson, Stan (R-Iowa)",House,$500,2002
"Workman, Margaret L (D-WVa)",House,$500,2002
"Honda, Mike (D-Calif)",House,$450,2002
"Morales, Victor M (D-Texas)",Senate,$423,2002
"Graham, Lindsey (R-SC)",House,$400,2002
"Hilliard, Earl F (D-Ala)",House,$400,2002
"Talent, James M (R-Mo)",Senate,$400,2002
"Harris, Katherine (R-Fla)",House,$300,2002
"Hastert, Dennis (R-Ill)",House,$300,2002
"Baucus, Max (D-Mont)",Senate,$250,2002
"Clark, Martha Fuller (D-NH)",House,$250,2002
"Cloud, Michael (L-Mass)",Senate,$250,2002
"Cox, Christopher (R-Calif)",House,$250,2002
"Davis, Geoff (R-Ky)",House,$250,2002
"Etheridge, Bob (D-NC)",House,$250,2002
"Frost, Martin (D-Texas)",House,$250,2002
"Hooley, Darlene (D-Ore)",House,$250,2002
"Jackson, Jesse Jr (D-Ill)",House,$250,2002
"Lowey, Nita M (D-NY)",House,$250,2002
"Lucas, L Louise (D-Va)",House,$250,2002
"Mahoney, Sean (R-NH)",House,$250,2002
"Maloney, Jim (D-Conn)",House,$250,2002
"Martin, William Nelson (D-NC)",House,$250,2002
"Meehan, Marty (D-Mass)",House,$250,2002
"Nolla, Carlos J (D-Kan)",House,$250,2002
"Northup, Anne M (R-Ky)",House,$250,2002
"Nunes, Devin (R-Calif)",House,$250,2002
"Rangel, Charles B (D-NY)",House,$250,2002
"Ray, Gayle (D-Tenn)",House,$250,2002
"Richardson, Elaine (D-Ariz)",House,$250,2002
"Rivers, Lynn N (D-Mich)",House,$250,2002
"Roberts, Carol A (D-Fla)",House,$250,2002
"Sanchez, Stephanie Hunter (D-Conn)",House,$250,2002
"Schiff, Adam (D-Calif)",House,$250,2002
"Smith, Bob (R-NH)",Senate,$250,2002
"Sununu, John E (R-NH)",House,$250,2002
"Thompson, Jill Long (D-Ind)",House,$250,2002
"Van Hollen, Chris (D-Md)",House,$250,2002
"Bass, Charles (R-NH)",House,$200,2002
"Clyburn, James E (D-SC)",House,$200,2002
"Forrester, Douglas R (R-NJ)",Senate,$200,2002
"Lugar, Richard G (R-Ind)",Senate,$200,2002
"Ryan, Mary Judge (D-Ariz)",House,$200,2002
"Souder, Mark E (R-Ind)",House,$200,2002
"Keyes, Alan (R)",Pres,$-100,2002
"Kerry, John (D-MA)",Senate,"$189,690",2004
"Bush, George W (R)",Pres,"$78,370",2004
"Dean, Howard (D)",Pres,"$40,035",2004
"Edwards, John (D-NC)",Senate,"$11,750",2004
"Daschle, Tom (D-SD)",Senate,"$9,000",2004
"Clark, Wesley (D)",Pres,"$8,675",2004
"Obama, Barack (D-IL)",Senate,"$7,050",2004
"Shays, Christopher (R-CT)",House,"$6,200",2004
"Lieberman, Joe (D-CT)",Senate,"$6,125",2004
"Kucinich, Dennis (D-OH)",House,"$5,330",2004
"Leahy, Patrick (D-VT)",Senate,"$4,900",2004
"Nader, Ralph (3)",Pres,"$4,800",2004
"Schumer, Charles E (D-NY)",Senate,"$4,250",2004
"Davis, Tom (R-VA)",House,"$4,225",2004
"Cleaver, Emanuel (D-MO)",House,"$4,000",2004
"Wyden, Ron (D-OR)",Senate,"$4,000",2004
"Sweeney, John E (R-NY)",House,"$3,550",2004
"Badnarik, Michael (L)",Pres,"$3,300",2004
"Lincoln, Blanche (D-AR)",Senate,"$2,500",2004
"Wu, David (D-OR)",House,"$2,450",2004
"Boxer, Barbara (D-CA)",Senate,"$2,400",2004
"Bowles, Erskine B (D-NC)",Senate,"$2,300",2004
"Istook, Ernest J (R-OK)",House,"$2,300",2004
"Clinton, Hillary (D-NY)",Senate,"$2,050",2004
"Herseth Sandlin, Stephanie (D-SD)",House,"$2,050",2004
"Alexander, Lamar (R-TN)",Senate,"$2,000",2004
"Allen, George (R-VA)",Senate,"$2,000",2004
"Boehner, John (R-OH)",House,"$2,000",2004
"Coburn, Tom (R-OK)",Senate,"$2,000",2004
"Dreier, David (R-CA)",House,"$2,000",2004
"Franks, Trent (R-AZ)",House,"$2,000",2004
"Kind, Ron (D-WI)",House,"$2,000",2004
"Martinez, Mel (R-FL)",Senate,"$2,000",2004
"Reynolds, Tom (R-NY)",House,"$2,000",2004
"Stabenow, Debbie (D-MI)",Senate,"$2,000",2004
"Wohlgemuth, Arlene (R-TX)",House,"$2,000",2004
"Gephardt, Richard A (D-MO)",House,"$1,750",2004
"Meeks, Gregory W (D-NY)",House,"$1,500",2004
"Salazar, Ken (D-CO)",Senate,"$1,500",2004
"Tauscher, Ellen (D-CA)",House,"$1,500",2004
"Majette, Denise L (D-GA)",House,"$1,400",2004
"Kolbe, Jim (R-AZ)",House,"$1,300",2004
"Coleman, John J (D-NY)",House,"$1,273",2004
"Chandler, Ben (D-KY)",House,"$1,250",2004
"Matheson, Jim (D-UT)",House,"$1,250",2004
"Mikulski, Barbara A (D-MD)",Senate,"$1,250",2004
"Romero, Richard M (D-NM)",House,"$1,250",2004
"Steinborn, Jeff (D-NM)",House,"$1,200",2004
"Alben, Alex (D-WA)",House,"$1,000",2004
"Cantwell, Maria (D-WA)",Senate,"$1,000",2004
"Carson, Brad R (D-OK)",House,"$1,000",2004
"DeMint, Jim (R-SC)",House,"$1,000",2004
"Dodd, Chris (D-CT)",Senate,"$1,000",2004
"Hayworth, J D (R-AZ)",House,"$1,000",2004
"Hoyer, Steny H (D-MD)",House,"$1,000",2004
"Johnson, Nancy L (R-CT)",House,"$1,000",2004
"Ladd, Edward L Ted (D-WY)",House,"$1,000",2004
"Manzullo, Don (R-IL)",House,"$1,000",2004
"Pelosi, Nancy (D-CA)",House,"$1,000",2004
"Robinson, Vernon (R-NC)",House,"$1,000",2004
"Sadun, Lorenzo (D-TX)",House,"$1,000",2004
"Smith, Lamar (R-TX)",House,"$1,000",2004
"Visclosky, Pete (D-IN)",House,"$1,000",2004
"Walsh, James T (R-NY)",House,"$1,000",2004
"Bunning, Jim (R-KY)",Senate,$950,2004
"Doggett, Lloyd (D-TX)",House,$850,2004
"Morrison, Richard (D-TX)",House,$850,2004
"Frost, Martin (D-TX)",House,$800,2004
"Matsunaka, Stan (D-CO)",House,$800,2004
"Woolard, Catheren M (D-GA)",House,$800,2004
"McCarthy, Carolyn (D-NY)",House,$750,2004
"Wetterling, Patty (D-MN)",House,$750,2004
"Chico, Gery J (D-IL)",Senate,$700,2004
"Isakson, Johnny (R-GA)",House,$700,2004
"Selendy, Janine Mary Hardcast (D-NY)",House,$700,2004
"Cain, Herman (R-GA)",Senate,$600,2004
"Anthony, Bob (R-OK)",Senate,$500,2004
"Baldwin, Tammy (D-WI)",House,$500,2004
"Burr, Richard (R-NC)",House,$500,2004
"Castor, Betty (D-FL)",Senate,$500,2004
"Donnelly, Joe (D-IN)",House,$500,2004
"Farrell, Diane Goss (D-CT)",House,$500,2004
"Fitzpatrick, Michael G (R-PA)",House,$500,2004
"Glenn, Dylan C (R-GA)",House,$500,2004
"Graham, Bob (D-FL)",Senate,$500,2004
"Hatch, Orrin G (R-UT)",Senate,$500,2004
"Hernandez, David R (R-CA)",House,$500,2004
"Higgins, Brian M (D-NY)",House,$500,2004
"Hooley, Darlene (D-OR)",House,$500,2004
"Kuhl, John R Jr (R-NY)",House,$500,2004
"LaRouche, Lyndon H Jr (D)",Pres,$500,2004
"Lowey, Nita M (D-NY)",House,$500,2004
"McCain, John (R-AZ)",Senate,$500,2004
"McNerney, Jerry (D-CA)",House,$500,2004
"Murphy, Lois (D-PA)",House,$500,2004
"Pallone, Frank Jr (D-NJ)",House,$500,2004
"Sessions, Pete (R-TX)",House,$500,2004
"Specter, Arlen (R-PA)",Senate,$500,2004
"Sultan, Tim (D-AZ)",House,$500,2004
"Tenenbaum, Inez (D-SC)",Senate,$500,2004
"Thompson, Nancy (D-NE)",House,$500,2004
"Vitter, David (R-LA)",House,$500,2004
"Price, David (D-NC)",House,$487,2004
"DeLauro, Rosa L (D-CT)",House,$450,2004
"Northup, Anne M (R-KY)",House,$450,2004
"Thune, John (R-SD)",Senate,$450,2004
"Troutman, Beth (D-NC)",House,$439,2004
"Lofgren, Zoe (D-CA)",House,$400,2004
"Doolittle, John T (R-CA)",House,$350,2004
"Green, Mark (R-WI)",House,$350,2004
"Batchelor, Todd Anthony (R-NC)",House,$300,2004
"Brown, Sherrod (D-OH)",House,$300,2004
"Harkin, Tom (D-IA)",Senate,$300,2004
"Hastert, Dennis (R-IL)",House,$300,2004
"Weed, Al (D-VA)",House,$300,2004
"Barton, Joe (R-TX)",House,$250,2004
"Bishop, Timothy H (D-NY)",House,$250,2004
"Boyd, Allen (D-FL)",House,$250,2004
"Carter, John (R-TX)",House,$250,2004
"Cowan, Frederic J (D-KY)",Senate,$250,2004
"Cox, Christopher (R-CA)",House,$250,2004
"Daly, Teresa Ann (D-MN)",House,$250,2004
"Davis, Artur (D-AL)",House,$250,2004
"Dodd, Doug (D-OK)",House,$250,2004
"Edwards, Chet (D-TX)",House,$250,2004
"Farmer, Nancy (D-MO)",Senate,$250,2004
"Ford, Harold E Jr (D-TN)",House,$250,2004
"Frank, Barney (D-MA)",House,$250,2004
"Jeffords, James M (I-VT)",Senate,$250,2004
"Johnson, Sam (R-TX)",House,$250,2004
"Keyes, Alan (R-IL)",Senate,$250,2004
"Lugar, Richard G (R-IN)",Senate,$250,2004
"McCollum, Bill (R-FL)",Senate,$250,2004
"McGovern, James P (D-MA)",House,$250,2004
"Meehan, Marty (D-MA)",House,$250,2004
"Metzl, Jamie (D-MO)",House,$250,2004
"Nariman, Ayesha F (D-NY)",House,$250,2004
"Nethercutt, George R Jr (R-WA)",House,$250,2004
"Nolan, Gary P (L)",Pres,$250,2004
"Porter, Jon (R-NV)",House,$250,2004
"Ravenel, Tom (R-SC)",Senate,$250,2004
