Registrant Name,Client Name,Filing Type,Amount Reported,Date Posted,Filing Year
ARTER & HADDEN,QUALCOMM,YEAR-END REPORT,20000.00,02/13/2001,2000
ARTER & HADDEN,QUALCOMM,YEAR-END REPORT,40000.00,02/14/2000,1999
ARTER & HADDEN,QUALCOMM,MID-YEAR REPORT,20000.00,08/15/2000,2000
ARTER & HADDEN,QUALCOMM,MID-YEAR TERMINATION,20000.00,08/15/2001,2001
ARTER & HADDEN,QUALCOMM,REGISTRATION,,11/22/1999,1999
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,80000.00,01/14/2009,2008
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FOURTH QUARTER (NO ACTIVITY),80000.00,01/18/2013,2012
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,80000.00,01/19/2010,2009
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FOURTH QUARTER (NO ACTIVITY),80000.00,01/19/2011,2010
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FOURTH QUARTER (NO ACTIVITY),80000.00,01/19/2012,2011
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,80000.00,01/20/2015,2014
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,80000.00,01/20/2016,2015
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,60000.00,01/20/2019,2018
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FOURTH QUARTER (NO ACTIVITY),80000.00,01/21/2014,2013
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,60000.00,01/22/2018,2017
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FOURTH QUARTER AMENDMENT,60000.00,01/23/2017,2016
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,THIRD QUARTER AMENDMENT,80000.00,01/27/2015,2010
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,YEAR-END REPORT,160000.00,02/14/2008,2007
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FIRST QUARTER REPORT,80000.00,04/10/2009,2009
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FIRST QUARTER (NO ACTIVITY),80000.00,04/18/2011,2011
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FIRST QUARTER REPORT,80000.00,04/19/2008,2008
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FIRST QUARTER REPORT,80000.00,04/19/2010,2010
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FIRST QUARTER REPORT,80000.00,04/19/2012,2012
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FIRST QUARTER REPORT,60000.00,04/19/2017,2017
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FIRST QUARTER REPORT,80000.00,04/20/2015,2015
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FIRST QUARTER REPORT,60000.00,04/20/2016,2016
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FIRST QUARTER REPORT,60000.00,04/20/2018,2018
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FIRST QUARTER (NO ACTIVITY),80000.00,04/21/2014,2014
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FIRST QUARTER (NO ACTIVITY),80000.00,04/22/2013,2013
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FIRST QUARTER REPORT,60000.00,04/22/2019,2019
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,REGISTRATION,,05/19/2006,2005
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,REGISTRATION,,05/19/2006,2005
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,YEAR-END (NO ACTIVITY),,06/13/2006,2005
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,SECOND QUARTER REPORT,80000.00,07/15/2009,2009
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,SECOND QUARTER REPORT,80000.00,07/16/2010,2010
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,SECOND QUARTER REPORT,60000.00,07/18/2018,2018
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,SECOND QUARTER REPORT,80000.00,07/19/2008,2008
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,SECOND QUARTER (NO ACTIVITY),80000.00,07/19/2011,2011
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,SECOND QUARTER REPORT,80000.00,07/20/2012,2012
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,SECOND QUARTER REPORT,80000.00,07/20/2015,2015
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,SECOND QUARTER REPORT,60000.00,07/20/2016,2016
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,SECOND QUARTER REPORT,60000.00,07/20/2017,2017
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,SECOND QUARTER REPORT,80000.00,07/21/2014,2014
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,SECOND QUARTER (NO ACTIVITY),80000.00,07/22/2013,2013
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,MID-YEAR REPORT,120000.00,08/10/2006,2006
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,MID-YEAR REPORT,140000.00,08/11/2007,2007
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,THIRD QUARTER REPORT,80000.00,10/15/2008,2008
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,THIRD QUARTER REPORT,80000.00,10/19/2009,2009
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,THIRD QUARTER REPORT,80000.00,10/19/2010,2010
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,THIRD QUARTER (NO ACTIVITY),80000.00,10/19/2011,2011
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,THIRD QUARTER REPORT,60000.00,10/19/2016,2016
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,THIRD QUARTER REPORT,80000.00,10/20/2014,2014
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,THIRD QUARTER REPORT,80000.00,10/20/2015,2015
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,THIRD QUARTER REPORT,60000.00,10/20/2017,2017
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,THIRD QUARTER (NO ACTIVITY),80000.00,10/21/2013,2013
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,THIRD QUARTER REPORT,80000.00,10/22/2012,2012
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,THIRD QUARTER REPORT,60000.00,10/22/2018,2018
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,60000.00,12/09/2016,2016
Carmen Group Incorporated,QUALCOMM,FOURTH QUARTER REPORT,120000.00,01/19/2018,2017
Carmen Group Incorporated,QUALCOMM,REGISTRATION,,02/14/2017,2017
Carmen Group Incorporated,QUALCOMM,FIRST QUARTER REPORT,113000.00,04/20/2017,2017
Carmen Group Incorporated,QUALCOMM,FIRST QUARTER REPORT,120000.00,04/20/2018,2018
Carmen Group Incorporated,QUALCOMM,SECOND QUARTER TERMINATION,40000.00,05/01/2018,2018
Carmen Group Incorporated,QUALCOMM,SECOND QUARTER REPORT,120000.00,07/19/2017,2017
Carmen Group Incorporated,QUALCOMM,REGISTRATION AMENDMENT,,10/20/2017,2017
Carmen Group Incorporated,QUALCOMM,SECOND QUARTER AMENDMENT,113000.00,10/20/2017,2017
Carmen Group Incorporated,QUALCOMM,THIRD QUARTER REPORT,120000.00,10/20/2017,2017
Carmen Group Incorporated,QUALCOMM,SECOND QUARTER AMENDMENT,120000.00,11/27/2017,2017
Covington & Burling LLP,QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,270000.00,01/17/2013,2012
Covington & Burling LLP,QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,730000.00,01/17/2014,2013
Covington & Burling LLP,QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,240000.00,01/19/2012,2011
Covington & Burling LLP,QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,620000.00,01/19/2015,2014
Covington & Burling LLP,QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,280000.00,01/20/2009,2008
Covington & Burling LLP,QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,470000.00,01/20/2010,2009
Covington & Burling LLP,QUALCOMM INCORPORATED,FOURTH QUARTER AMENDMENT,430000.00,01/20/2011,2010
Covington & Burling LLP,QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,510000.00,01/20/2016,2015
Covington & Burling LLP,QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,610000.00,01/22/2017,2016
Covington & Burling LLP,QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,880000.00,01/22/2018,2017
Covington & Burling LLP,QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,920000.00,01/22/2019,2018
Covington & Burling LLP,QUALCOMM INCORPORATED,YEAR-END REPORT,240000.00,02/09/2007,2006
Covington & Burling LLP,QUALCOMM INCORPORATED,YEAR-END REPORT,160000.00,02/13/2006,2005
Covington & Burling LLP,QUALCOMM INCORPORATED,YEAR-END REPORT,1040000.00,02/13/2008,2007
Covington & Burling LLP,QUALCOMM INCORPORATED,YEAR-END REPORT,160000.00,02/14/2004,2004
Covington & Burling LLP,QUALCOMM INCORPORATED,FIRST QUARTER REPORT,770000.00,04/18/2008,2008
Covington & Burling LLP,QUALCOMM INCORPORATED,YEAR-END AMENDMENT,1040000.00,04/18/2008,2007
Covington & Burling LLP,QUALCOMM INCORPORATED,FIRST QUARTER REPORT,370000.00,04/18/2012,2012
Covington & Burling LLP,QUALCOMM INCORPORATED,FIRST QUARTER REPORT,300000.00,04/18/2013,2013
Covington & Burling LLP,QUALCOMM INCORPORATED,FIRST QUARTER REPORT,690000.00,04/18/2014,2014
Covington & Burling LLP,QUALCOMM INCORPORATED,FOURTH QUARTER AMENDMENT,730000.00,04/18/2014,2013
Covington & Burling LLP,QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,690000.00,04/18/2014,2013
Covington & Burling LLP,QUALCOMM INCORPORATED,FIRST QUARTER REPORT,540000.00,04/19/2010,2010
Covington & Burling LLP,QUALCOMM INCORPORATED,FIRST QUARTER REPORT,800000.00,04/19/2011,2011
Covington & Burling LLP,QUALCOMM INCORPORATED,FIRST QUARTER REPORT,550000.00,04/20/2009,2009
Covington & Burling LLP,QUALCOMM INCORPORATED,FIRST QUARTER REPORT,1060000.00,04/20/2015,2015
Covington & Burling LLP,QUALCOMM INCORPORATED,FIRST QUARTER REPORT,630000.00,04/20/2016,2016
Covington & Burling LLP,QUALCOMM INCORPORATED,FIRST QUARTER REPORT,1140000.00,04/20/2017,2017
Covington & Burling LLP,QUALCOMM INCORPORATED,FIRST QUARTER REPORT,1070000.00,04/20/2018,2018
Covington & Burling LLP,QUALCOMM INCORPORATED,FIRST QUARTER REPORT,1420000.00,04/22/2019,2019
Covington & Burling LLP,QUALCOMM INCORPORATED,SECOND QUARTER REPORT,780000.00,07/17/2014,2014
Covington & Burling LLP,QUALCOMM INCORPORATED,FIRST QUARTER REPORT,350000.00,07/19/2010,2010
Covington & Burling LLP,QUALCOMM INCORPORATED,SECOND QUARTER AMENDMENT,350000.00,07/19/2010,2010
Covington & Burling LLP,QUALCOMM INCORPORATED,SECOND QUARTER REPORT,700000.00,07/19/2011,2011
Covington & Burling LLP,QUALCOMM INCORPORATED,SECOND QUARTER REPORT,430000.00,07/19/2012,2012
Covington & Burling LLP,QUALCOMM INCORPORATED,FIRST QUARTER AMENDMENT,1140000.00,07/19/2017,2017
Covington & Burling LLP,QUALCOMM INCORPORATED,SECOND QUARTER REPORT,880000.00,07/19/2017,2017
Covington & Burling LLP,QUALCOMM INCORPORATED,SECOND QUARTER REPORT,510000.00,07/20/2009,2009
Covington & Burling LLP,QUALCOMM INCORPORATED,FIRST QUARTER AMENDMENT,1060000.00,07/20/2015,2015
Covington & Burling LLP,QUALCOMM INCORPORATED,SECOND QUARTER REPORT,1130000.00,07/20/2015,2015
Covington & Burling LLP,QUALCOMM INCORPORATED,SECOND QUARTER REPORT,450000.00,07/20/2016,2016
Covington & Burling LLP,QUALCOMM INCORPORATED,SECOND QUARTER REPORT,1130000.00,07/20/2018,2018
Covington & Burling LLP,QUALCOMM INCORPORATED,SECOND QUARTER REPORT,500000.00,07/21/2008,2008
Covington & Burling LLP,QUALCOMM INCORPORATED,SECOND QUARTER REPORT,550000.00,07/22/2013,2013
Covington & Burling LLP,QUALCOMM INCORPORATED,MID-YEAR REPORT,740000.00,08/07/2007,2007
Covington & Burling LLP,QUALCOMM INCORPORATED,MID-YEAR REPORT,160000.00,08/11/2006,2006
Covington & Burling LLP,QUALCOMM INCORPORATED,MID-YEAR REPORT,160000.00,08/15/2005,2005
Covington & Burling LLP,QUALCOMM INCORPORATED,MID-YEAR REPORT,40000.00,08/17/2004,2004
Covington & Burling LLP,QUALCOMM INCORPORATED,REGISTRATION,,08/17/2004,2004
Covington & Burling LLP,QUALCOMM INCORPORATED,SECOND QUARTER AMENDMENT,500000.00,10/16/2008,2008
Covington & Burling LLP,QUALCOMM INCORPORATED,THIRD QUARTER REPORT,240000.00,10/16/2008,2008
Covington & Burling LLP,QUALCOMM INCORPORATED,THIRD QUARTER REPORT,470000.00,10/17/2014,2014
Covington & Burling LLP,QUALCOMM INCORPORATED,THIRD QUARTER REPORT,370000.00,10/18/2011,2011
Covington & Burling LLP,QUALCOMM INCORPORATED,THIRD QUARTER REPORT,400000.00,10/18/2012,2012
Covington & Burling LLP,QUALCOMM INCORPORATED,THIRD QUARTER REPORT,660000.00,10/18/2013,2013
Covington & Burling LLP,QUALCOMM INCORPORATED,THIRD QUARTER REPORT,480000.00,10/18/2016,2016
Covington & Burling LLP,QUALCOMM INCORPORATED,THIRD QUARTER AMENDMENT,210000.00,10/19/2010,2010
Covington & Burling LLP,QUALCOMM INCORPORATED,THIRD QUARTER REPORT,930000.00,10/19/2015,2015
Covington & Burling LLP,QUALCOMM INCORPORATED,THIRD QUARTER REPORT,490000.00,10/20/2009,2009
Covington & Burling LLP,QUALCOMM INCORPORATED,THIRD QUARTER REPORT,940000.00,10/20/2017,2017
Covington & Burling LLP,QUALCOMM INCORPORATED,THIRD QUARTER REPORT,960000.00,10/22/2018,2018
CRISPIN & BRENNER PLLC,QUALCOMM INC,YEAR-END REPORT,50000.00,01/21/2003,2002
CRISPIN & BRENNER PLLC,QUALCOMM INC,YEAR-END TERMINATION,340000.00,02/02/2004,2003
CRISPIN & BRENNER PLLC,QUALCOMM INC,REGISTRATION,,02/19/2002,2002
CRISPIN & BRENNER PLLC,QUALCOMM INC,MID-YEAR REPORT,200000.00,07/30/2002,2002
CRISPIN & BRENNER PLLC,QUALCOMM INC,MID-YEAR REPORT,250000.00,07/30/2003,2003
"DCI Group, L.L.C.",QUALCOMM INC,REGISTRATION,,01/05/2004,2003
"DCI Group, L.L.C.",QUALCOMM INC,YEAR-END REPORT,,02/10/2005,2004
"DCI Group, L.L.C.",QUALCOMM INC,YEAR-END REPORT,20000.00,04/13/2004,2003
"DCI Group, L.L.C.",QUALCOMM INC,MID-YEAR REPORT,,07/29/2004,2004
"DCI Group, L.L.C.",QUALCOMM INC,MID-YEAR TERMINATION,,08/11/2005,2005
DLA Piper LLP (US),QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,40000.00,01/18/2019,2018
DLA Piper LLP (US),QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,70000.00,01/19/2012,2011
DLA Piper LLP (US),QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,30000.00,01/19/2015,2014
DLA Piper LLP (US),QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,100000.00,01/20/2010,2009
DLA Piper LLP (US),QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,60000.00,01/20/2011,2010
DLA Piper LLP (US),QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,40000.00,01/20/2014,2013
DLA Piper LLP (US),QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,50000.00,01/20/2016,2015
DLA Piper LLP (US),QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,50000.00,01/21/2009,2008
DLA Piper LLP (US),QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,50000.00,01/22/2013,2012
DLA Piper LLP (US),QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,50000.00,01/22/2018,2017
DLA Piper LLP (US),QUALCOMM INCORPORATED,FOURTH QUARTER REPORT,50000.00,01/23/2017,2016
DLA Piper LLP (US),QUALCOMM INCORPORATED,YEAR-END REPORT,260000.00,02/14/2008,2007
DLA Piper LLP (US),QUALCOMM INCORPORATED,FIRST QUARTER REPORT,50000.00,04/17/2015,2015
DLA Piper LLP (US),QUALCOMM INCORPORATED,FIRST QUARTER REPORT,40000.00,04/18/2014,2014
DLA Piper LLP (US),QUALCOMM INCORPORATED,FIRST QUARTER REPORT,90000.00,04/19/2011,2011
DLA Piper LLP (US),QUALCOMM INCORPORATED,FIRST QUARTER REPORT,60000.00,04/20/2009,2009
DLA Piper LLP (US),QUALCOMM INCORPORATED,FIRST QUARTER REPORT,70000.00,04/20/2010,2010
DLA Piper LLP (US),QUALCOMM INCORPORATED,FIRST QUARTER REPORT,70000.00,04/20/2012,2012
DLA Piper LLP (US),QUALCOMM INCORPORATED,FIRST QUARTER REPORT,50000.00,04/20/2016,2016
DLA Piper LLP (US),QUALCOMM INCORPORATED,FIRST QUARTER REPORT,40000.00,04/20/2017,2017
DLA Piper LLP (US),QUALCOMM INCORPORATED,FIRST QUARTER REPORT,40000.00,04/20/2018,2018
DLA Piper LLP (US),QUALCOMM INCORPORATED,FIRST QUARTER REPORT,100000.00,04/21/2008,2008
DLA Piper LLP (US),QUALCOMM INCORPORATED,FIRST QUARTER REPORT,50000.00,04/22/2013,2013
DLA Piper LLP (US),QUALCOMM INCORPORATED,FIRST QUARTER AMENDMENT,50000.00,04/22/2019,2019
DLA Piper LLP (US),QUALCOMM INCORPORATED,FIRST QUARTER REPORT,50000.00,04/22/2019,2019
DLA Piper LLP (US),QUALCOMM INCORPORATED,SECOND QUARTER REPORT,50000.00,07/16/2014,2014
DLA Piper LLP (US),QUALCOMM INCORPORATED,SECOND QUARTER REPORT,60000.00,07/17/2009,2009
DLA Piper LLP (US),QUALCOMM INCORPORATED,SECOND QUARTER REPORT,80000.00,07/19/2008,2008
DLA Piper LLP (US),QUALCOMM INCORPORATED,SECOND QUARTER REPORT,80000.00,07/19/2012,2012
DLA Piper LLP (US),QUALCOMM INCORPORATED,SECOND QUARTER REPORT,40000.00,07/19/2018,2018
DLA Piper LLP (US),QUALCOMM INCORPORATED,SECOND QUARTER REPORT,50000.00,07/20/2010,2010
DLA Piper LLP (US),QUALCOMM INCORPORATED,SECOND QUARTER REPORT,40000.00,07/20/2011,2011
DLA Piper LLP (US),QUALCOMM INCORPORATED,SECOND QUARTER REPORT,50000.00,07/20/2015,2015
DLA Piper LLP (US),QUALCOMM INCORPORATED,SECOND QUARTER REPORT,50000.00,07/20/2016,2016
DLA Piper LLP (US),QUALCOMM INCORPORATED,SECOND QUARTER REPORT,50000.00,07/20/2017,2017
DLA Piper LLP (US),QUALCOMM INCORPORATED,SECOND QUARTER REPORT,60000.00,07/22/2013,2013
DLA Piper LLP (US),QUALCOMM INCORPORATED,MID-YEAR REPORT,520000.00,08/13/2007,2007
DLA Piper LLP (US),QUALCOMM INCORPORATED,THIRD QUARTER REPORT,50000.00,10/18/2010,2010
DLA Piper LLP (US),QUALCOMM INCORPORATED,THIRD QUARTER REPORT,60000.00,10/20/2008,2008
DLA Piper LLP (US),QUALCOMM INCORPORATED,THIRD QUARTER REPORT,50000.00,10/20/2009,2009
DLA Piper LLP (US),QUALCOMM INCORPORATED,THIRD QUARTER REPORT,70000.00,10/20/2011,2011
DLA Piper LLP (US),QUALCOMM INCORPORATED,THIRD QUARTER REPORT,40000.00,10/20/2014,2014
DLA Piper LLP (US),QUALCOMM INCORPORATED,THIRD QUARTER REPORT,50000.00,10/20/2015,2015
DLA Piper LLP (US),QUALCOMM INCORPORATED,THIRD QUARTER REPORT,60000.00,10/20/2016,2016
DLA Piper LLP (US),QUALCOMM INCORPORATED,THIRD QUARTER REPORT,50000.00,10/20/2017,2017
DLA Piper LLP (US),QUALCOMM INCORPORATED,THIRD QUARTER REPORT,50000.00,10/21/2013,2013
DLA Piper LLP (US),QUALCOMM INCORPORATED,THIRD QUARTER REPORT,50000.00,10/21/2018,2018
DLA Piper LLP (US),QUALCOMM INCORPORATED,THIRD QUARTER REPORT,60000.00,10/22/2012,2012
DLA Piper LLP (US),QUALCOMM INCORPORATED,REGISTRATION,,12/28/2006,2006
Dow Lohnes Government Strategies LLC,"Qualcomm, Inc.",FOURTH QUARTER REPORT,50000.00,01/20/2010,2009
Dow Lohnes Government Strategies LLC,"Qualcomm, Inc.",FOURTH QUARTER REPORT,50000.00,01/20/2011,2010
Dow Lohnes Government Strategies LLC,"Qualcomm, Inc.",FOURTH QUARTER REPORT,50000.00,01/20/2012,2011
Dow Lohnes Government Strategies LLC,"Qualcomm, Inc.",FOURTH QUARTER REPORT,50000.00,01/21/2009,2008
Dow Lohnes Government Strategies LLC,"Qualcomm, Inc.",FOURTH QUARTER REPORT,50000.00,01/22/2013,2012
Dow Lohnes Government Strategies LLC,"Qualcomm, Inc.",FIRST QUARTER REPORT,50000.00,04/19/2013,2013
Dow Lohnes Government Strategies LLC,"Qualcomm, Inc.",FIRST QUARTER REPORT,50000.00,04/20/2009,2009
Dow Lohnes Government Strategies LLC,"Qualcomm, Inc.",FIRST QUARTER REPORT,50000.00,04/20/2010,2010
Dow Lohnes Government Strategies LLC,"Qualcomm, Inc.",FIRST QUARTER REPORT,50000.00,04/20/2011,2011
Dow Lohnes Government Strategies LLC,"Qualcomm, Inc.",FIRST QUARTER REPORT,50000.00,04/20/2012,2012
Dow Lohnes Government Strategies LLC,"Qualcomm, Inc.",SECOND QUARTER REPORT,50000.00,07/19/2012,2012
Dow Lohnes Government Strategies LLC,"Qualcomm, Inc.",SECOND QUARTER REPORT,50000.00,07/20/2009,2009
