Registrant Name,Client Name,Filing Type,Amount Reported,Date Posted,Filing Year
"Franklin Square Group, LLC",Salesforce.com Inc.,FOURTH QUARTER REPORT,50000.00,01/22/2018,2017
"Franklin Square Group, LLC",Salesforce.com Inc.,FOURTH QUARTER REPORT,50000.00,01/22/2019,2018
"Franklin Square Group, LLC",Salesforce.com Inc.,FIRST QUARTER REPORT,30000.00,04/17/2014,2014
"Franklin Square Group, LLC",Salesforce.com Inc.,FIRST QUARTER REPORT,50000.00,04/20/2016,2016
"Franklin Square Group, LLC",Salesforce.com Inc.,FIRST QUARTER REPORT,50000.00,04/20/2018,2018
"Franklin Square Group, LLC",Salesforce.com Inc.,FIRST QUARTER REPORT,50000.00,04/21/2015,2015
"Franklin Square Group, LLC",Salesforce.com Inc.,FIRST QUARTER REPORT,50000.00,04/21/2017,2017
"Franklin Square Group, LLC",Salesforce.com Inc.,FIRST QUARTER REPORT,30000.00,04/22/2013,2013
"Franklin Square Group, LLC",Salesforce.com Inc.,FIRST QUARTER REPORT,50000.00,04/23/2019,2019
"Franklin Square Group, LLC",Salesforce.com Inc.,SECOND QUARTER REPORT,50000.00,07/19/2016,2016
"Franklin Square Group, LLC",Salesforce.com Inc.,SECOND QUARTER REPORT,50000.00,07/20/2018,2018
"Franklin Square Group, LLC",Salesforce.com Inc.,SECOND QUARTER REPORT,40000.00,07/21/2014,2014
"Franklin Square Group, LLC",Salesforce.com Inc.,SECOND QUARTER REPORT,50000.00,07/21/2015,2015
"Franklin Square Group, LLC",Salesforce.com Inc.,SECOND QUARTER REPORT,50000.00,07/21/2017,2017
"Franklin Square Group, LLC",Salesforce.com Inc.,SECOND QUARTER REPORT,30000.00,07/22/2013,2013
"Franklin Square Group, LLC",Salesforce.com Inc.,REGISTRATION,,09/14/2012,2012
"Franklin Square Group, LLC",Salesforce.com Inc.,THIRD QUARTER REPORT,50000.00,10/20/2015,2015
"Franklin Square Group, LLC",Salesforce.com Inc.,THIRD QUARTER REPORT,30000.00,10/21/2013,2013
"Franklin Square Group, LLC",Salesforce.com Inc.,THIRD QUARTER REPORT,50000.00,10/21/2014,2014
"Franklin Square Group, LLC",Salesforce.com Inc.,THIRD QUARTER REPORT,50000.00,10/21/2017,2017
"Franklin Square Group, LLC",Salesforce.com Inc.,THIRD QUARTER REPORT,30000.00,10/22/2012,2012
"Franklin Square Group, LLC",Salesforce.com Inc.,THIRD QUARTER REPORT,50000.00,10/22/2018,2018
"Franklin Square Group, LLC",Salesforce.com Inc.,THIRD QUARTER REPORT,50000.00,10/31/2016,2016
"Harbinger Strategies, LLC",salesforce.com,FOURTH QUARTER REPORT,60000.00,01/20/2018,2017
"Harbinger Strategies, LLC",salesforce.com,FIRST QUARTER REPORT,60000.00,04/19/2018,2018
"Harbinger Strategies, LLC",salesforce.com,REGISTRATION,,06/14/2017,2017
"Harbinger Strategies, LLC",salesforce.com,SECOND QUARTER REPORT,40000.00,07/19/2017,2017
"Harbinger Strategies, LLC",salesforce.com,SECOND QUARTER REPORT,60000.00,07/20/2018,2018
"Harbinger Strategies, LLC",salesforce.com,THIRD QUARTER REPORT,60000.00,10/18/2017,2017
"Harbinger Strategies, LLC",salesforce.com,THIRD QUARTER TERMINATION,20000.00,10/19/2018,2018
McDermott Will & Emery LLP,Salesforce,REGISTRATION,,03/28/2019,2019
McDermott Will & Emery LLP,Salesforce,FIRST QUARTER REPORT,20000.00,04/05/2019,2019
McDermott Will & Emery LLP,Salesforce,REGISTRATION AMENDMENT,,04/16/2019,2019
"MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.",SALESFORCECOM,YEAR-END REPORT,60000.00,02/14/2007,2006
"MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.",SALESFORCECOM,YEAR-END REPORT,60000.00,02/23/2006,2005
"MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.",SALESFORCECOM,REGISTRATION,,05/19/2005,2005
"MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.",SALESFORCECOM,REGISTRATION AMENDMENT,,06/28/2005,2005
"MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.",SALESFORCECOM,MID-YEAR TERMINATION,50000.00,08/14/2007,2007
"MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.",SALESFORCECOM,MID-YEAR REPORT,30000.00,08/15/2005,2005
"MEHLMAN CASTAGNETTI ROSEN & THOMAS, INC.",SALESFORCECOM,MID-YEAR REPORT,60000.00,08/23/2006,2006
salesforce.com,salesforce.com,FOURTH QUARTER REPORT,320000.00,01/18/2017,2016
salesforce.com,salesforce.com,FOURTH QUARTER REPORT,17000.00,01/19/2009,2008
salesforce.com,salesforce.com,FOURTH QUARTER REPORT,10000.00,01/19/2010,2009
salesforce.com,salesforce.com,FOURTH QUARTER REPORT,20000.00,01/20/2011,2010
salesforce.com,salesforce.com,FOURTH QUARTER (NO ACTIVITY),80000.00,01/20/2015,2014
salesforce.com,salesforce.com,FOURTH QUARTER REPORT,260000.00,01/20/2016,2015
salesforce.com,salesforce.com,FOURTH QUARTER REPORT,160000.00,01/21/2014,2013
salesforce.com,salesforce.com,FOURTH QUARTER REPORT,90000.00,01/22/2013,2012
salesforce.com,salesforce.com,FOURTH QUARTER REPORT,490000.00,01/22/2018,2017
salesforce.com,salesforce.com,FOURTH QUARTER REPORT,420000.00,01/22/2019,2018
salesforce.com,salesforce.com,FOURTH QUARTER TERMINATION,39000.00,01/23/2012,2011
salesforce.com,salesforce.com,YEAR-END REPORT,40000.00,01/24/2008,2007
salesforce.com,salesforce.com,REGISTRATION AMENDMENT,,01/26/2012,2006
salesforce.com,salesforce.com,FOURTH QUARTER AMENDMENT,40000.00,01/30/2012,2011
salesforce.com,salesforce.com,YEAR-END REPORT,100000.00,02/05/2007,2006
salesforce.com,salesforce.com,REGISTRATION,,04/07/2006,2006
salesforce.com,salesforce.com,FIRST QUARTER REPORT,20000.00,04/15/2010,2010
salesforce.com,salesforce.com,FIRST QUARTER REPORT,30000.00,04/15/2011,2011
salesforce.com,salesforce.com,FIRST QUARTER REPORT,30000.00,04/17/2008,2008
salesforce.com,salesforce.com,FIRST QUARTER REPORT,640000.00,04/19/2018,2018
salesforce.com,salesforce.com,FIRST QUARTER REPORT,25000.00,04/20/2009,2009
salesforce.com,salesforce.com,FIRST QUARTER REPORT,90000.00,04/20/2012,2012
salesforce.com,salesforce.com,FIRST QUARTER REPORT,150000.00,04/20/2015,2015
salesforce.com,salesforce.com,FIRST QUARTER REPORT,360000.00,04/20/2016,2016
salesforce.com,salesforce.com,FIRST QUARTER REPORT,470000.00,04/20/2017,2017
salesforce.com,salesforce.com,FIRST QUARTER REPORT,150000.00,04/21/2014,2014
salesforce.com,salesforce.com,FIRST QUARTER REPORT,90000.00,04/22/2013,2013
salesforce.com,salesforce.com,FIRST QUARTER REPORT,450000.00,04/22/2019,2019
salesforce.com,salesforce.com,SECOND QUARTER REPORT,20000.00,07/11/2010,2010
salesforce.com,salesforce.com,SECOND QUARTER REPORT,20000.00,07/17/2009,2009
salesforce.com,salesforce.com,SECOND QUARTER REPORT,15000.00,07/17/2011,2011
salesforce.com,salesforce.com,SECOND QUARTER REPORT,10000.00,07/18/2008,2008
salesforce.com,salesforce.com,SECOND QUARTER REPORT,500000.00,07/19/2017,2017
salesforce.com,salesforce.com,SECOND QUARTER REPORT,80000.00,07/20/2012,2012
salesforce.com,salesforce.com,SECOND QUARTER REPORT,140000.00,07/20/2015,2015
salesforce.com,salesforce.com,SECOND QUARTER REPORT,280000.00,07/20/2016,2016
salesforce.com,salesforce.com,SECOND QUARTER REPORT,590000.00,07/20/2018,2018
salesforce.com,salesforce.com,SECOND QUARTER REPORT,120000.00,07/21/2014,2014
salesforce.com,salesforce.com,SECOND QUARTER REPORT,130000.00,07/22/2013,2013
salesforce.com,salesforce.com,MID-YEAR REPORT,90000.00,08/07/2007,2007
salesforce.com,salesforce.com,MID-YEAR REPORT,120000.00,08/17/2006,2006
salesforce.com,salesforce.com,THIRD QUARTER REPORT,30000.00,10/19/2010,2010
salesforce.com,salesforce.com,THIRD QUARTER REPORT,30800.00,10/19/2011,2011
salesforce.com,salesforce.com,THIRD QUARTER REPORT,20000.00,10/20/2008,2008
salesforce.com,salesforce.com,THIRD QUARTER REPORT,20000.00,10/20/2009,2009
salesforce.com,salesforce.com,THIRD QUARTER (NO ACTIVITY),90000.00,10/20/2014,2014
salesforce.com,salesforce.com,THIRD QUARTER REPORT,80000.00,10/20/2015,2015
salesforce.com,salesforce.com,THIRD QUARTER REPORT,290000.00,10/20/2016,2016
salesforce.com,salesforce.com,THIRD QUARTER REPORT,590000.00,10/20/2017,2017
salesforce.com,salesforce.com,THIRD QUARTER REPORT,60000.00,10/21/2013,2013
salesforce.com,salesforce.com,THIRD QUARTER REPORT,160000.00,10/22/2012,2012
salesforce.com,salesforce.com,THIRD QUARTER REPORT,450000.00,10/22/2018,2018
The Washington Tax & Public Policy Group (formerly The Washington Tax Group),salesforce.com,THIRD QUARTER AMENDMENT,10000.00,01/19/2016,2014
The Washington Tax & Public Policy Group (formerly The Washington Tax Group),salesforce.com,FOURTH QUARTER AMENDMENT (NO ACTIVITY),,01/21/2015,2014
The Washington Tax & Public Policy Group (formerly The Washington Tax Group),salesforce.com,FIRST QUARTER (NO ACTIVITY),,04/20/2015,2015
The Washington Tax & Public Policy Group (formerly The Washington Tax Group),salesforce.com,SECOND QUARTER TERMINATION (NO ACTIVITY),,07/20/2015,2015
The Washington Tax & Public Policy Group (formerly The Washington Tax Group),salesforce.com,REGISTRATION,,07/23/2014,2014
